,driverId,raceId,constructorId,fastestLap,rank,fastestLapTime,fastestLapSpeed
20896,18,846,1,78,3,116463,157.252
20897,17,846,9,78,1,116234,157.724
20898,155,846,15,76,7,118308,153.547
20899,1,846,1,54,5,117847,154.456
20900,16,846,10,77,13,118872,152.449
20901,2,846,4,77,6,117857,154.436
20902,22,846,3,76,8,118584,153.008
20903,67,846,5,77,12,118832,152.526
20904,3,846,131,56,10,118699,152.784
20905,814,846,10,75,11,118724,152.736
20906,15,846,205,66,19,121277,147.938
20907,5,846,205,54,18,120678,149.036
20908,816,846,166,75,20,121391,147.731
20909,24,846,164,74,21,121566,147.414
20910,39,846,164,74,23,122731,145.338
20911,813,846,3,62,14,118904,152.387
20912,808,846,4,57,16,120058,150.191
20913,153,846,5,59,9,118608,152.961
20914,13,846,6,16,17,120202,149.921
20915,30,846,131,30,15,119801,150.674
20916,10,846,166,30,22,122102,146.451
20917,18,847,1,69,1,116956,204.007
20918,20,847,9,69,2,117217,203.317
20919,17,847,9,65,8,119572,197.3
20920,30,847,131,70,4,119138,198.382
20921,808,847,4,68,3,119054,198.593
20922,13,847,6,68,5,119148,198.357
20923,155,847,15,70,10,120213,195.723
20924,153,847,5,69,13,120371,195.339
20925,22,847,3,68,11,120316,195.472
20926,67,847,5,69,7,119507,197.461
20927,3,847,131,69,9,120071,196.07
20928,37,847,15,70,12,120369,195.343
20929,24,847,164,63,17,123419,188.201
20930,39,847,164,66,16,123116,188.887
20931,816,847,166,68,15,122495,190.309
20932,10,847,166,68,19,124590,185.596
20933,15,847,205,67,14,122233,190.916
20934,814,847,10,67,6,119395,197.74
20935,813,847,3,53,18,124265,186.312
20936,2,847,4,55,20,125135,184.408
20937,16,847,10,47,21,130171,174.109
20938,4,847,6,14,22,134223,166.621
20939,5,847,205,16,24,138460,159.451
20940,1,847,1,7,23,137761,160.591
20941,20,848,9,53,1,141852,191.536
20942,4,848,6,49,2,142308,190.683
20943,17,848,9,39,4,142534,190.262
20944,1,848,1,47,6,142947,189.499
20945,13,848,6,53,5,142705,189.945
20946,18,848,1,57,3,142340,190.623
20947,3,848,131,53,12,143649,188.215
20948,153,848,5,53,11,143579,188.343
20949,16,848,10,53,10,143526,188.439
20950,2,848,4,51,14,143901,187.759
20951,815,848,15,41,15,143949,187.672
20952,22,848,3,55,17,144131,187.344
20953,67,848,5,47,16,144103,187.395
20954,814,848,10,54,13,143851,187.849
20955,808,848,4,41,8,143151,189.124
20956,155,848,15,42,9,143517,188.456
20957,30,848,131,50,18,144578,186.544
20958,813,848,3,47,7,143134,189.155
20959,5,848,205,44,19,145055,185.697
20960,15,848,205,28,20,146208,183.681
20961,10,848,166,49,21,146628,182.957
20962,816,848,166,51,22,147164,182.042
20963,24,848,164,37,23,147418,181.612
20964,39,848,164,32,24,147708,181.123
20965,4,849,6,41,1,134908,223.454
20966,20,849,9,38,3,135565,221.918
20967,17,849,9,49,4,135665,221.686
20968,1,849,1,39,5,136180,220.499
20969,13,849,6,49,2,135474,222.129
20970,3,849,131,32,13,137073,218.47
20971,815,849,15,35,7,136656,219.413
20972,2,849,4,37,14,137117,218.371
20973,30,849,131,34,11,137034,218.558
20974,153,849,5,38,15,137160,218.275
20975,16,849,10,42,9,136744,219.213
20976,808,849,4,40,6,136308,220.206
20977,22,849,3,38,8,136733,219.238
20978,813,849,3,41,12,137036,218.553
20979,814,849,10,48,16,137936,216.545
20980,10,849,166,49,17,139811,212.477
20981,816,849,166,30,20,140560,210.894
20982,24,849,164,40,19,140524,210.97
20983,817,849,164,30,22,140910,210.163
20984,18,849,1,31,10,136982,218.675
20985,67,849,5,24,18,140224,211.602
20986,155,849,15,23,21,140703,210.595
20987,15,849,205,9,23,155491,183.629
20988,5,849,205,2,24,210404,162.629
20989,1,850,1,59,1,134302,196.526
20990,4,850,6,60,5,134626,195.853
20991,17,850,9,60,2,134468,196.18
20992,20,850,9,47,3,134587,195.933
20993,13,850,6,51,4,134609,195.888
20994,16,850,10,57,10,136653,191.745
20995,3,850,131,51,7,136181,192.686
20996,30,850,131,49,6,135628,193.8
20997,155,850,15,50,11,136659,191.733
20998,808,850,4,50,8,136186,192.676
20999,815,850,15,53,13,137033,190.994
21000,153,850,5,59,14,137415,190.245
21001,814,850,10,54,12,136715,191.622
21002,813,850,3,50,15,137568,189.947
21003,67,850,5,48,16,137863,189.374
21004,5,850,205,54,17,139050,187.105
21005,10,850,166,57,21,139982,185.361
21006,816,850,166,57,20,139787,185.723
21007,817,850,164,57,23,140489,184.426
21008,812,850,205,56,22,140435,184.525
21009,24,850,164,28,24,140683,184.07
21010,18,850,1,33,9,136258,192.532
21011,22,850,3,8,19,139679,185.924
21012,2,850,4,7,18,139452,186.349
21013,18,851,1,58,6,123937,187.898
21014,20,851,9,70,5,123875,188.036
21015,4,851,6,62,3,123711,188.405
21016,1,851,1,61,2,123661,188.517
21017,17,851,9,61,4,123718,188.389
21018,13,851,6,61,1,123415,189.073
21019,814,851,10,65,14,125935,183.529
21020,67,851,5,65,15,125977,183.439
21021,3,851,131,64,9,124857,185.86
21022,153,851,5,68,16,126025,183.337
21023,155,851,15,65,7,124664,186.284
21024,808,851,4,68,8,124664,186.284
21025,22,851,3,65,11,125018,185.508
21026,16,851,10,66,12,125579,184.292
21027,815,851,15,67,10,124999,185.55
21028,813,851,3,56,13,125724,183.981
21029,10,851,166,59,18,128022,179.177
21030,817,851,164,62,19,128876,177.456
21031,816,851,166,58,20,129068,177.073
21032,24,851,164,53,21,129208,176.795
21033,5,851,205,54,17,127149,180.972
21034,30,851,131,19,22,129781,175.667
21035,2,851,4,19,23,130826,173.646
21036,15,851,205,16,24,135252,165.577
21037,20,852,9,36,4,150451,228.285
21038,17,852,9,33,1,149883,229.465
21039,18,852,1,39,2,150062,229.092
21040,4,852,6,41,5,151107,226.937
21041,30,852,131,34,6,151137,226.876
21042,3,852,131,39,8,152263,224.601
21043,16,852,10,33,10,152591,223.946
21044,13,852,6,42,7,151564,226.008
21045,808,852,4,34,9,152432,224.263
21046,813,852,3,43,12,153362,222.423
21047,814,852,10,32,11,153223,222.696
21048,155,852,15,35,14,153871,221.429
21049,811,852,4,39,13,153585,221.987
21050,15,852,205,38,17,154571,220.076
21051,5,852,205,35,15,154051,221.08
21052,22,852,3,42,3,150424,228.341
21053,816,852,166,38,19,156319,216.769
21054,10,852,166,37,20,156540,216.358
21055,24,852,164,42,22,158061,213.57
21056,815,852,15,26,16,154244,220.706
21057,817,852,164,10,23,159831,210.416
21058,1,852,1,8,18,155647,218.029
21059,67,852,5,4,21,156790,215.895
21061,20,853,9,49,3,126557,240.937
21062,18,853,1,52,2,126207,241.915
21063,4,853,6,50,6,127191,239.185
21064,1,853,1,52,1,126187,241.971
21065,30,853,131,46,7,127402,238.607
21066,13,853,6,53,5,126924,239.919
21067,153,853,5,49,10,128357,236.028
21068,814,853,10,52,8,128054,236.841
21069,811,853,4,51,4,126895,240.0
21070,67,853,5,51,9,128202,236.443
21071,813,853,3,51,12,128934,234.497
21072,22,853,3,49,11,128377,235.975
21073,5,853,205,50,14,129639,232.653
21074,15,853,205,50,15,129825,232.171
21075,10,853,166,51,17,130783,229.721
21076,817,853,164,36,20,132013,226.65
21077,815,853,15,29,13,129403,233.267
21078,155,853,15,21,16,130000,231.72
21079,16,853,10,8,19,131455,228.033
21080,17,853,9,4,18,130994,229.188
21085,20,854,9,51,2,148688,168.029
21086,18,854,1,54,1,148454,168.392
21087,17,854,9,54,3,150088,165.892
21088,4,854,6,58,5,150891,164.691
21089,1,854,1,54,4,150832,164.779
21090,814,854,10,41,15,154239,159.864
21091,3,854,131,42,16,154383,159.663
21092,16,854,10,45,17,154564,159.411
21093,13,854,6,26,8,152550,162.263
21094,815,854,15,42,18,154615,159.34
21095,813,854,3,50,10,153198,161.335
21096,67,854,5,51,7,152197,162.774
21097,22,854,3,40,19,155235,158.483
21098,155,854,15,56,6,151329,164.043
21099,811,854,4,55,12,153774,160.518
21100,5,854,205,56,13,154063,160.111
21101,808,854,4,56,14,154204,159.913
21102,816,854,166,22,22,158730,153.817
21103,817,854,164,40,23,159064,153.386
21104,24,854,164,41,21,158283,154.399
21105,153,854,5,37,11,153676,160.656
21106,15,854,205,25,20,157126,155.924
21107,30,854,131,26,9,153096,161.48
21108,10,854,166,6,24,200412,151.669
21109,18,855,1,52,1,136568,216.481
21110,4,855,6,50,4,136682,216.226
21111,20,855,9,52,6,136916,215.704
21112,17,855,9,47,5,136828,215.9
21113,1,855,1,49,9,137645,214.093
21114,30,855,131,53,12,137916,213.501
21115,13,855,6,50,11,137800,213.754
21116,815,855,15,39,2,136569,216.479
21117,808,855,4,47,7,137053,215.399
21118,3,855,131,50,3,136614,216.378
21119,16,855,10,43,14,138133,213.029
21120,814,855,10,43,13,137970,213.383
21121,155,855,15,44,19,139724,209.63
21122,813,855,3,50,10,137645,214.093
21123,153,855,5,41,8,137411,214.608
21124,811,855,4,42,15,138407,212.436
21125,22,855,3,53,16,139080,210.993
21126,5,855,205,50,17,139297,210.532
21127,15,855,205,49,18,139561,209.973
21128,10,855,166,46,21,141704,205.549
21129,816,855,166,45,22,141794,205.367
21130,817,855,164,49,20,141437,206.09
21131,24,855,164,37,24,142409,204.134
21132,67,855,5,6,23,142107,204.738
21133,20,856,9,55,1,139605,202.941
21134,1,856,1,54,3,140459,201.216
21135,17,856,9,55,2,140294,201.547
21136,18,856,1,55,7,140709,200.716
21137,4,856,6,41,6,140547,201.04
21138,13,856,6,51,5,140541,201.052
21139,153,856,5,55,8,140940,200.257
21140,3,856,131,49,9,141770,198.624
21141,67,856,5,50,4,140537,201.06
21142,814,856,10,50,12,142102,197.978
21143,16,856,10,49,10,142014,198.149
21144,22,856,3,54,13,142371,197.458
21145,811,856,4,41,16,142549,197.115
21146,5,856,205,52,15,142456,197.294
21147,155,856,15,45,11,142080,198.021
21148,815,856,15,39,14,142425,197.354
21149,15,856,205,46,17,143009,196.235
21150,10,856,166,53,18,144536,193.368
21151,817,856,164,53,21,144870,192.752
21152,816,856,166,53,20,144746,192.981
21153,24,856,164,45,24,146173,190.387
21154,813,856,3,26,19,144689,193.086
21155,808,856,4,10,23,145469,191.658
21156,30,856,131,13,22,145327,191.916
21157,20,857,9,60,1,127249,211.463
21158,18,857,1,60,4,127967,209.737
21159,4,857,6,58,3,127953,209.771
21160,17,857,9,59,2,127520,210.808
21161,30,857,131,48,5,128549,208.359
21162,3,857,131,59,6,128600,208.239
21163,1,857,1,58,9,128721,207.955
21164,153,857,5,57,10,129239,206.748
21165,16,857,10,59,12,129289,206.632
21166,815,857,15,58,14,129345,206.502
21167,808,857,4,58,11,129289,206.632
21168,811,857,4,55,13,129310,206.583
21169,814,857,10,59,8,128679,208.053
21170,5,857,205,58,16,130294,204.332
21171,22,857,3,56,7,128635,208.157
21172,816,857,166,51,21,131990,200.565
21173,39,857,164,44,20,131988,200.569
21174,817,857,164,49,18,131674,201.256
21175,15,857,205,52,19,131691,201.219
21176,13,857,6,19,15,130243,204.447
21177,67,857,5,23,17,130956,202.845
21178,813,857,3,12,22,133573,197.172
21179,10,857,166,2,23,209008,143.014
21181,1,858,1,51,3,143461,193.255
21182,4,858,6,41,6,143914,192.412
21183,18,858,1,51,2,143154,193.83
21184,17,858,9,51,1,142612,194.854
21185,13,858,6,51,10,144288,191.722
21186,3,858,131,55,7,143993,192.266
21187,30,858,131,48,15,144916,190.575
21188,16,858,10,53,14,144709,190.952
21189,814,858,10,49,9,144120,192.032
21190,155,858,15,47,4,143521,193.143
21191,815,858,15,41,12,144566,191.213
21192,22,858,3,50,11,144438,191.447
21193,808,858,4,52,5,143673,192.86
21194,813,858,3,52,13,144628,191.099
21195,153,858,5,47,8,144093,192.082
21196,811,858,4,32,16,146150,188.359
21197,5,858,205,50,17,146610,187.547
21198,15,858,205,36,19,147444,186.091
21199,10,858,166,42,20,148085,184.987
21200,24,858,164,52,22,149242,183.028
21201,817,858,164,35,21,148274,184.664
21202,67,858,5,17,18,147094,186.699
21203,816,858,166,16,23,151196,179.812
21205,17,859,9,71,1,115324,205.942
21206,20,859,9,68,3,116076,203.906
21207,18,859,1,63,2,115580,205.244
21208,4,859,6,65,4,116181,203.625
21209,13,859,6,64,12,117271,200.753
21210,16,859,10,36,8,117161,201.039
21211,3,859,131,45,10,117207,200.919
21212,814,859,10,64,14,117452,200.284
21213,155,859,15,55,15,117644,199.788
21214,808,859,4,58,7,117011,201.43
21215,153,859,5,55,9,117162,201.036
21216,67,859,5,59,13,117428,200.346
21217,815,859,15,63,16,117780,199.439
21218,22,859,3,70,6,116684,202.289
21219,30,859,131,62,5,116681,202.297
21220,5,859,205,69,17,118023,198.818
21221,811,859,4,62,18,118274,198.18
21222,15,859,205,47,19,118596,197.368
21223,816,859,166,60,22,119902,194.142
21224,817,859,164,64,20,119649,194.759
21225,24,859,164,60,23,120648,192.346
21226,1,859,1,35,11,117209,200.914
21227,813,859,3,26,21,119706,194.62
21228,10,859,166,14,24,121773,189.7
21229,18,860,1,56,1,129187,214.053
21230,20,860,9,57,2,129417,213.503
21231,1,860,1,57,4,129538,213.214
21232,17,860,9,57,3,129438,213.452
21233,4,860,6,52,7,130277,211.469
21234,155,860,15,55,10,130620,210.668
21235,8,860,208,50,11,130759,210.346
21236,815,860,15,46,12,130843,210.151
21237,817,860,5,53,8,130592,210.733
21238,814,860,10,57,9,130605,210.703
21239,818,860,5,52,6,130274,211.476
21240,3,860,131,53,14,130931,209.948
21241,813,860,3,53,5,130254,211.523
21242,10,860,206,43,19,134253,202.548
21243,819,860,206,45,20,135011,200.932
21244,811,860,3,49,13,130855,210.123
21245,13,860,6,46,15,131940,207.644
21246,5,860,207,26,17,133693,203.759
21247,808,860,207,27,16,133214,204.806
21248,30,860,131,4,18,134021,203.048
21253,4,861,6,53,7,141680,196.25
21254,815,861,15,54,3,141021,197.531
21255,1,861,1,50,6,141539,196.523
21256,17,861,9,52,2,141017,197.539
21257,8,861,208,53,1,140722,198.117
21258,811,861,3,55,5,141404,196.785
21259,814,861,10,55,10,141819,195.983
21260,818,861,5,55,12,141922,195.785
21261,807,861,10,51,15,142173,195.304
21262,30,861,131,53,9,141760,196.096
21263,20,861,9,50,4,141342,196.905
21264,817,861,5,54,8,141756,196.104
21265,3,861,131,51,11,141863,195.898
21266,18,861,1,50,14,142100,195.443
21267,13,861,6,56,13,142051,195.537
21268,808,861,207,52,17,143513,192.775
21269,10,861,206,50,20,144757,190.486
21270,5,861,207,54,18,143803,192.237
21271,813,861,3,51,16,142237,195.181
21272,819,861,206,50,21,144813,190.384
21273,39,861,164,52,22,145909,188.414
21274,37,861,164,54,23,146244,187.82
21275,155,861,15,44,19,144202,191.501
21276,154,861,208,2,24,208464,155.333
21277,3,862,131,40,8,140967,194.356
21278,18,862,1,56,3,140422,195.411
21279,1,862,1,40,6,140530,195.201
21280,17,862,9,52,5,140490,195.279
21281,20,862,9,33,7,140601,195.063
21282,154,862,208,35,11,141120,194.062
21283,811,862,3,37,16,141293,193.731
21284,813,862,3,36,4,140482,195.294
21285,4,862,6,41,12,141152,194.001
21286,155,862,15,40,1,139960,196.314
21287,815,862,15,37,10,141071,194.156
21288,814,862,10,40,17,141498,193.339
21289,13,862,6,48,14,141240,193.832
21290,8,862,208,43,18,141794,192.777
21291,807,862,10,48,9,140977,194.337
21292,818,862,5,48,2,140019,196.198
21293,817,862,5,40,15,141251,193.811
21294,808,862,207,38,19,142385,191.664
21295,10,862,206,41,21,142748,190.987
21296,819,862,206,39,20,142621,191.224
21297,37,862,164,54,22,143610,189.398
21298,39,862,164,40,23,143935,188.806
21299,5,862,207,53,13,141190,193.928
21300,30,862,131,9,24,144109,188.49
21301,20,863,9,41,1,136379,202.151
21302,8,863,208,41,5,137116,200.617
21303,154,863,208,42,3,136928,201.006
21304,17,863,9,45,6,137437,199.956
21305,3,863,131,41,10,138080,198.646
21306,814,863,10,41,18,138372,198.056
21307,4,863,6,44,15,138203,198.397
21308,1,863,1,38,7,137733,199.351
21309,13,863,6,42,12,138123,198.558
21310,30,863,131,39,13,138128,198.548
21311,815,863,15,39,14,138146,198.512
21312,807,863,10,46,17,138312,198.177
21313,155,863,15,54,2,136700,201.48
21314,818,863,5,43,4,137058,200.737
21315,817,863,5,42,8,137903,199.005
21316,808,863,207,42,16,138305,198.191
21317,5,863,207,43,19,138441,197.917
21318,18,863,1,47,9,138046,198.714
21319,10,863,206,46,23,140323,194.204
21320,37,863,164,41,22,140237,194.371
21321,39,863,164,48,20,139747,195.326
21322,811,863,3,51,11,138087,198.631
21323,813,863,3,14,21,139876,195.073
21324,819,863,206,14,24,141519,191.916
21325,813,864,3,26,6,127906,190.635
21326,4,864,6,46,3,127390,191.761
21327,8,864,208,50,2,126938,192.758
21328,154,864,208,53,1,126250,194.295
21329,155,864,15,45,8,128266,189.857
21330,20,864,9,65,4,127768,190.935
21331,3,864,131,45,7,128150,190.107
21332,1,864,1,50,18,128918,188.465
21333,18,864,1,41,14,128624,189.09
21334,807,864,10,48,17,128912,188.478
21335,17,864,9,44,5,127857,190.741
21336,818,864,5,54,9,128308,189.767
21337,817,864,5,44,12,128587,189.169
21338,814,864,10,44,10,128313,189.756
21339,13,864,6,47,11,128448,189.467
21340,5,864,207,50,15,128715,188.897
21341,808,864,207,48,16,128773,188.773
21342,10,864,206,49,19,129599,187.033
21343,37,864,164,54,20,130722,184.718
21344,815,864,15,20,13,128605,189.131
21345,819,864,206,29,22,131136,183.879
21346,39,864,164,15,24,132903,180.381
21347,811,864,3,10,23,131822,182.505
21348,30,864,131,4,21,131089,183.973
21349,17,865,9,45,3,118805,152.579
21350,3,865,131,46,7,118977,152.246
21351,4,865,6,45,5,118857,152.478
21352,20,865,9,43,9,119076,152.056
21353,1,865,1,46,4,118806,152.577
21354,13,865,6,41,10,119101,152.008
21355,814,865,10,51,17,119757,150.757
21356,807,865,10,35,2,118423,153.322
21357,8,865,208,51,12,119246,151.73
21358,811,865,3,51,11,119187,151.843
21359,815,865,15,49,1,117296,155.557
21360,818,865,5,25,8,119013,152.177
21361,5,865,207,76,13,119305,151.617
