,driverId,raceId,lap,pit_ms
4835,807,953,31,27064
4836,832,953,31,28112
4837,830,953,31,25459
4838,836,953,31,26517
4839,817,953,32,35327
4840,4,953,32,26836
4841,821,953,32,27407
4842,13,953,32,25182
4843,831,953,32,27166
4844,825,953,32,31241
4845,837,953,34,27380
4846,837,953,47,26292
4847,831,953,48,45700
4848,822,953,49,24673
4849,828,953,49,33342
4850,831,954,9,23987
4851,20,954,11,22597
4852,8,954,11,22820
4853,836,954,11,24784
4854,832,954,13,23517
4855,821,954,13,23412
4856,828,954,14,22957
4857,837,954,15,29732
4858,4,954,17,27952
4859,154,954,17,23680
4860,826,954,17,23000
4861,830,954,20,23586
4862,817,954,21,22872
4863,3,954,21,22466
4864,807,954,21,22876
4865,13,954,22,22925
4866,822,954,23,22184
4867,1,954,24,22243
4868,815,954,30,22556
4869,8,954,33,23263
4870,831,954,35,23608
4871,20,954,37,22361
4872,817,954,38,24018
4873,836,954,38,24516
4874,154,954,39,23055
4875,828,954,39,23299
4876,825,954,39,23162
4877,821,954,41,23928
4878,826,954,44,22627
4879,837,954,44,25069
4880,830,954,46,22909
4881,815,954,46,24757
4882,154,954,46,32114
4883,832,954,48,24445
4884,3,954,51,22728
4885,807,954,51,23111
4886,837,955,1,33405
4887,832,955,4,22028
4888,830,955,5,20069
4889,4,955,5,20282
4890,826,955,5,24802
4891,817,955,6,19840
4892,18,955,6,20185
4893,825,955,6,20772
4894,13,955,7,19445
4895,831,955,7,20670
4896,8,955,8,20593
4897,821,955,8,29227
4898,154,955,10,21132
4899,835,955,11,20965
4900,1,955,15,20108
4901,815,955,16,20614
4902,828,955,16,21083
4903,822,955,19,19732
4904,20,955,20,20422
4905,807,955,20,20347
4906,830,955,20,22497
4907,3,955,21,20058
4908,817,955,22,20155
4909,4,955,24,20654
4910,831,955,24,20713
4911,18,955,25,20640
4912,828,955,25,20559
4913,154,955,26,23588
4914,832,955,27,21030
4915,13,955,28,19858
4916,836,955,29,26187
4917,821,955,29,21533
4918,835,955,31,20561
4919,807,956,8,22601
4920,4,956,8,21924
4921,18,956,9,22859
4922,822,956,9,21047
4923,832,956,9,22605
4924,815,956,9,21883
4925,3,956,10,21890
4926,825,956,11,22033
4927,835,956,12,21745
4928,13,956,12,21097
4929,828,956,12,22980
4930,836,956,13,22613
4931,817,956,14,21183
4932,830,956,15,21945
4933,1,956,21,22918
4934,821,956,21,22053
4935,8,956,22,21916
4936,836,956,23,23738
4937,807,956,24,21580
4938,18,956,26,22035
4939,154,956,26,22662
4940,4,956,26,22879
4941,815,956,26,21412
4942,837,956,27,23326
4943,3,956,28,17959
4944,836,956,27,18064
4945,1,956,28,16983
4946,830,956,28,17165
4947,817,956,28,19408
4948,8,956,28,21206
4949,822,956,28,20876
4950,831,956,28,20929
4951,832,956,28,33462
4952,18,956,28,18307
4953,154,956,28,18860
4954,825,956,28,17721
4955,13,956,28,17388
4956,835,956,28,16851
4957,4,956,28,16764
4958,815,956,28,16544
4959,828,956,28,16419
4960,807,956,28,16227
4961,821,956,28,16475
4962,837,956,28,16218
4963,3,956,29,18220
4964,836,956,28,18342
4965,1,956,29,18716
4966,830,956,29,18455
4967,817,956,29,18347
4968,8,956,29,18455
4969,822,956,29,17800
4970,831,956,29,17739
4971,18,956,29,18964
4972,154,956,29,19554
4973,825,956,29,19611
4974,13,956,29,19015
4975,835,956,29,18382
4976,4,956,29,18194
4977,815,956,29,17970
4978,828,956,29,19041
4979,807,956,29,19028
4980,832,956,29,18636
4981,821,956,29,18308
4982,837,956,29,17828
4983,821,956,41,21921
4984,831,956,43,22707
4985,825,956,49,27119
4986,807,956,50,27834
4987,835,956,50,22728
4988,828,956,50,24326
4989,837,956,50,25234
4990,822,956,51,21639
4991,1,956,54,22109
4992,3,956,55,21035
4993,13,956,56,21231
4994,817,956,60,22284
4995,8,957,5,29578
4996,822,957,5,29808
4997,832,957,5,30786
4998,807,957,5,30747
4999,4,957,5,32374
5000,20,957,5,31381
5001,154,957,5,31632
5002,821,957,5,41508
5003,825,957,5,30804
5004,836,957,5,31812
5005,817,957,6,30198
5006,13,957,6,29243
5007,826,957,6,30315
5008,18,957,6,30093
5009,835,957,6,29784
5010,837,957,6,29998
5011,1,957,7,30343
5012,3,957,7,29395
5013,830,957,7,31995
5014,815,957,7,29475
5015,831,957,7,30981
5016,828,957,7,35393
5017,828,957,10,104980
5018,20,957,15,29163
5019,8,957,16,30462
5020,13,957,16,29403
5021,826,957,16,30327
5022,822,957,16,29282
5023,831,957,16,30143
5024,154,957,16,30882
5025,835,957,16,55697
5026,1,957,17,28728
5027,3,957,17,29715
5028,815,957,17,28915
5029,817,957,17,29813
5030,832,957,17,29895
5031,807,957,17,29867
5032,4,957,17,28799
5033,18,957,17,29588
5034,825,957,17,29201
5035,821,957,17,29884
5036,837,957,17,30135
5037,830,957,18,29429
5038,835,957,19,41486
5039,13,957,38,29346
5040,4,957,39,28936
5041,825,957,40,28450
5042,18,958,7,22229
5043,836,958,9,23486
5044,18,958,10,16486
5045,831,958,11,22778
5046,20,958,14,21640
5047,807,958,14,22014
5048,154,958,14,22427
5049,817,958,15,22241
5050,4,958,15,22099
5051,821,958,15,22828
5052,1,958,16,21441
5053,830,958,16,22389
5054,832,958,16,22960
5055,822,958,16,21704
5056,3,958,17,21233
5057,828,958,17,23873
5058,825,958,24,21990
5059,826,958,24,22105
5060,13,958,25,21793
5061,835,958,26,21892
5062,815,958,27,22689
5063,18,958,28,22718
5064,8,958,29,21951
5065,837,958,29,24254
5066,817,958,33,22006
5067,836,958,35,22765
5068,154,958,36,22303
5069,825,958,36,22051
5070,821,958,37,22520
5071,830,958,38,21687
5072,807,958,39,23350
5073,835,958,39,21665
5074,831,958,39,22965
5075,815,958,40,29941
5076,1,958,41,21773
5077,20,958,41,21535
5078,3,958,42,22351
5079,832,958,42,22417
5080,822,958,43,21405
5081,4,958,44,21897
5082,828,958,45,23198
5083,826,958,46,27951
5084,8,958,50,21857
5085,828,958,62,23308
5086,13,958,65,22366
5087,835,959,2,19298
5088,826,959,7,23243
5089,831,959,7,29865
5090,815,959,8,19233
5091,832,959,9,22751
5092,13,959,9,18590
5093,830,959,11,19017
5094,3,959,11,19693
5095,825,959,11,19034
5096,817,959,12,18964
5097,822,959,12,18796
5098,807,959,12,19608
5099,836,959,12,19813
5100,20,959,13,19230
5101,18,959,13,19427
5102,837,959,13,31317
5103,1,959,14,18650
5104,8,959,14,22393
5105,4,959,14,19258
5106,828,959,16,20148
5107,154,959,17,20301
5108,831,959,19,19944
5109,821,959,25,20099
5110,835,959,25,26688
5111,13,959,26,36395
5112,836,959,26,19626
5113,3,959,27,18936
5114,815,959,27,19223
5115,830,959,28,19137
5116,4,959,28,19440
5117,826,959,28,20227
5118,832,959,29,19747
5119,20,959,31,19472
5120,18,959,31,19124
5121,8,959,32,19142
5122,807,959,32,19144
5123,825,959,32,19159
5124,817,959,33,18738
5125,837,959,32,20919
5126,822,959,33,19183
5127,1,959,34,18504
5128,828,959,33,19318
5129,831,959,42,19755
5130,815,959,43,19379
5131,154,959,43,19863
5132,3,959,44,28364
5133,807,959,44,19907
5134,830,959,45,18967
5135,817,959,46,18979
5136,20,959,46,19000
5137,835,959,45,19725
5138,18,959,46,19268
5139,1,959,47,18475
5140,8,959,47,19525
5141,836,959,46,19658
5142,4,959,47,19127
5143,821,959,47,19326
5144,826,959,49,19264
5145,837,959,49,21186
5146,832,959,51,19547
5147,830,960,1,31235
5148,831,960,1,26390
5149,20,960,1,22403
5150,8,960,1,87084
5151,13,960,2,22484
5152,807,960,6,23564
5153,8,960,5,23061
5154,815,960,6,23783
5155,154,960,6,23705
5156,835,960,6,22698
5157,839,960,6,28718
5158,822,960,7,22190
5159,821,960,7,23486
5160,3,960,9,996150
5161,817,960,9,998401
5162,807,960,9,998468
5163,4,960,9,998234
5164,1,960,9,1000478
5165,13,960,9,1000664
5166,815,960,9,1000284
5167,826,960,9,1000466
5168,835,960,9,1000234
5169,154,960,9,999366
5170,20,960,9,998511
5171,822,960,9,998328
5172,821,960,9,998622
5173,830,960,9,998546
5174,839,960,9,1000980
5175,831,960,9,1001198
5176,8,960,9,943158
5177,830,960,16,23231
5178,1,960,21,24343
5179,826,960,21,23359
5180,13,960,22,22515
5181,821,960,22,23561
5182,835,960,22,23333
5183,807,960,23,24015
5184,4,960,23,22451
5185,20,960,23,22762
5186,822,960,23,22318
5187,154,960,23,23107
5188,831,960,23,30238
5189,815,960,24,22652
5190,8,960,24,23056
5191,839,960,24,24208
5192,817,960,25,22531
5193,3,960,26,22596
5194,830,960,27,22727
5195,1,960,32,22432
5196,835,960,34,22578
5197,826,960,35,23363
5198,835,961,2,33275
5199,831,961,2,27786
5200,831,961,4,810454
5201,822,961,13,24161
5202,830,961,13,24610
5203,4,961,13,26843
5204,826,961,13,25183
5205,807,961,14,24043
5206,825,961,14,24505
5207,8,961,15,24116
5208,815,961,15,24537
5209,18,961,15,26427
5210,831,961,5,36594
5211,20,961,16,25472
5212,817,961,16,23745
5213,13,961,16,23940
5214,836,961,16,25962
5215,821,961,16,25150
5216,832,961,23,25301
5217,828,961,23,25145
5218,3,961,24,25550
5219,1,961,25,23633
5220,815,961,28,24033
5221,154,961,28,25340
5222,822,961,30,23899
5223,825,961,30,23757
5224,20,961,33,25033
5225,839,961,32,25539
5226,807,961,33,24553
5227,4,961,33,23694
5228,826,961,33,24363
5229,8,961,34,24279
5230,821,961,34,25515
5231,830,961,35,23827
5232,13,961,36,23822
5233,817,961,37,23633
5234,18,961,38,24418
5235,832,961,39,24341
5236,4,961,49,24082
5237,3,962,1,26350
5238,817,962,1,25925
5239,1,962,1,24453
5240,8,962,1,24874
5241,4,962,1,24649
5242,826,962,1,24584
5243,832,962,1,25973
5244,830,962,1,25740
5245,13,962,1,25929
5246,825,962,1,25816
5247,828,962,1,26135
5248,815,962,1,32821
5249,821,962,1,26519
5250,18,962,1,42815
5251,822,962,1,32709
5252,836,962,1,24308
5253,839,962,1,24343
5254,831,962,1,25057
5255,835,962,1,25211
5256,20,962,1,24342
5257,832,962,7,29846
5258,828,962,8,29706
5259,835,962,11,28847
5260,830,962,13,28815
5261,4,962,14,29401
5262,817,962,15,28890
5263,1,962,15,29150
5264,826,962,15,30301
5265,822,962,15,28780
5266,18,962,15,28998
5267,3,962,16,30546
5268,13,962,16,28682
5269,8,962,17,29041
5270,825,962,17,28759
5271,831,962,17,30297
5272,821,962,18,30307
5273,836,962,18,30532
5274,839,962,19,104383
5275,20,962,24,28924
5276,815,962,25,28742
5277,828,962,25,29468
5278,830,962,27,28948
5279,832,962,27,29320
5280,18,962,27,29025
5281,13,962,28,29578
5282,822,962,30,28545
5283,817,962,32,28921
5284,3,962,33,28970
5285,822,962,32,63680
5286,8,962,33,29135
5287,1,962,34,28421
5288,4,962,34,30381
5289,835,962,34,28804
5290,831,962,35,29537
5291,839,962,34,30614
5292,821,962,36,30160
5293,836,962,36,30471
5294,828,962,36,29680
5295,826,962,37,29205
5296,825,962,38,29754
5297,20,962,42,29391
5298,13,962,43,29903
5299,830,962,44,28854
5300,1,962,45,28315
5301,8,962,46,28954
5302,817,962,47,28662
5303,839,962,45,42368
5304,832,962,48,29377
5305,826,963,1,32413
5306,13,963,1,23528
5307,825,963,1,30679
5308,821,963,1,30782
5309,13,963,6,24425
5310,830,963,9,23935
5311,815,963,9,27024
5312,18,963,9,24738
5313,807,963,9,26609
5314,4,963,9,25195
5315,3,963,9,23750
5316,836,963,9,25820
5317,839,963,12,25368
5318,1,963,20,23689
5319,8,963,20,24584
5320,832,963,20,24400
5321,817,963,21,24197
5322,828,963,21,25272
5323,821,963,22,24814
5324,830,963,27,23856
5325,4,963,27,24061
5326,807,963,28,24012
5327,822,963,29,23828
5328,826,963,29,24338
5329,836,963,30,26156
5330,3,963,31,24661
5331,835,963,31,23928
5332,839,963,31,33338
5333,13,963,31,23778
5334,8,963,32,24412
5335,815,963,32,23947
5336,831,963,32,24697
5337,18,963,37,24645
5338,832,963,37,24473
5339,828,963,37,24706
5340,821,963,39,25006
5341,8,963,40,24809
5342,4,963,40,23920
5343,807,963,40,25192
5344,817,963,41,24408
5345,830,963,41,28274
5346,826,963,40,24718
5347,3,963,41,23476
5348,836,963,41,25201
5349,4,964,9,22786
5350,830,964,10,22855
5351,817,964,10,22996
5352,154,964,10,23741
5353,826,964,10,22990
5354,807,964,11,22832
5355,821,964,11,24110
5356,3,964,12,22673
5357,20,964,12,23226
5358,815,964,12,23605
5359,8,964,12,23244
5360,839,964,12,24973
5361,1,964,13,22989
5362,832,964,13,22986
5363,836,964,13,24630
5364,18,964,19,24375
5365,826,964,23,22943
5366,13,964,24,22463
5367,835,964,25,23452
5368,825,964,25,23072
5369,831,964,25,25131
5370,8,964,26,22762
5371,822,964,26,25007
5372,828,964,26,24011
5373,4,964,27,23032
5374,830,964,28,22788
5375,807,964,28,22952
5376,821,964,28,23792
5377,3,964,29,23150
5378,815,964,29,22721
5379,154,964,30,25429
5380,839,964,31,24256
5381,817,964,32,25861
5382,1,964,33,22732
5383,836,964,32,25461
5384,20,964,34,22887
5385,18,964,36,23342
5386,832,964,37,22938
5387,822,965,1,27098
5388,817,965,8,23956
5389,8,965,8,23989
5390,830,965,9,23489
5391,3,965,10,23526
5392,18,965,10,23613
5393,154,965,10,24523
5394,815,965,10,23350
5395,1,965,11,23601
5396,13,965,11,24093
5397,832,965,11,24778
5398,4,965,11,23683
5399,821,965,13,24470
5400,825,965,13,24310
5401,836,965,13,26059
5402,20,965,14,24433
5403,835,965,15,24071
5404,828,965,17,25229
5405,839,965,17,25216
5406,822,965,20,25222
5407,826,965,21,37837
5408,8,965,24,23845
5409,817,965,25,23534
5410,830,965,26,36112
5411,835,965,26,24766
5412,839,965,26,27532
5413,815,965,27,24467
5414,154,965,27,26056
5415,825,965,27,24103
5416,18,965,28,25635
5417,20,965,29,23812
5418,13,965,29,23903
5419,831,965,29,24244
5420,832,965,30,24281
5421,4,965,30,25300
5422,1,965,31,23575
5423,836,965,30,25182
5424,3,965,31,24149
5425,8,965,38,25384
5426,825,965,43,23898
5427,839,965,44,24665
5428,20,965,53,24156
5429,13,965,54,23464
5430,817,966,1,22087
5431,835,966,1,23897
5432,828,966,1,32608
5433,154,966,11,22957
5434,830,966,12,21775
5435,832,966,12,22747
5436,825,966,12,22271
5437,821,966,12,25198
5438,826,966,13,22665
5439,807,966,14,22134
5440,13,966,14,21863
5441,839,966,15,23866
5442,4,966,16,22461
5443,1,966,17,21709
5444,18,966,17,22438
5445,822,966,19,22396
5446,3,966,20,21997
5447,8,966,20,22398
5448,815,966,20,22213
5449,20,966,32,22035
5450,8,966,45,22974
5451,4,966,45,25171
5452,826,966,47,22865
5453,821,966,48,23110
5454,831,966,49,23540
5455,817,966,50,22443
5456,154,966,50,23678
5457,825,966,51,22384
5458,825,967,7,24986
5459,18,967,8,24192
5460,4,967,9,24821
5461,822,967,9,24724
5462,13,967,9,29421
5463,826,967,9,25758
5464,835,967,9,24745
5465,828,967,9,25395
5466,20,967,10,29981
5467,821,967,12,25147
5468,830,967,13,24186
5469,817,967,13,24623
5470,826,967,17,25355
5471,835,967,17,24656
5472,1,967,20,2010361
5473,3,967,20,2009747
5474,830,967,20,2009643
5475,807,967,20,2008504
5476,815,967,20,2008398
5477,832,967,20,2008828
5478,831,967,20,2008206
5479,817,967,20,2008600
5480,839,967,20,2009052
5481,836,967,20,2008464
5482,4,967,20,2008789
5483,822,967,20,2008595
5484,825,967,20,2008979
5485,18,967,20,2010062
5486,20,967,20,2010637
5487,13,967,20,2009630
5488,821,967,20,2011147
5489,826,967,20,2011266
5490,807,967,22,24282
5491,1,967,28,1482048
5492,3,967,28,1481624
5493,830,967,28,1481433
5494,815,967,28,1482290
5495,832,967,28,1483053
5496,831,967,28,1483214
5497,817,967,28,1484725
5498,839,967,28,1485092
5499,836,967,28,1484979
5500,4,967,28,1483818
5501,822,967,28,1483957
5502,825,967,28,1484474
5503,18,967,28,1484987
5504,20,967,28,1483923
5505,807,967,28,1485304
5506,13,967,28,1485969
5507,821,967,28,1484444
5508,826,967,28,1484388
5509,13,967,31,29754
5510,18,967,34,25006
5511,822,967,38,24994
5512,817,967,40,29621
5513,825,967,41,24265
5514,830,967,43,24435
5515,18,967,44,24754
5516,821,967,47,17835
5517,817,967,52,24521
5518,836,967,52,25509
5519,830,967,54,24041
5520,825,968,1,27068
5521,832,968,6,21761
5522,836,968,6,33395
5523,1,968,7,22600
5524,8,968,7,21959
5525,4,968,7,22428
5526,835,968,7,24781
5527,831,968,7,23272
5528,3,968,8,23753
5529,20,968,8,21711
5530,807,968,8,21834
5531,13,968,8,21775
5532,826,968,8,21896
5533,821,968,8,22032
5534,817,968,9,22084
5535,815,968,9,21308
5536,154,968,20,22838
5537,830,968,21,21221
5538,835,968,21,22145
5539,839,968,22,24035
5540,817,968,24,21768
5541,836,968,24,22949
5542,8,968,25,22087
5543,807,968,26,21482
5544,815,968,27,22012
5545,1,968,28,21355
5546,821,968,28,22102
5547,832,968,28,21935
5548,3,968,29,21218
5549,13,968,30,21539
5550,839,968,36,23026
5551,831,968,36,29933
5552,20,968,37,21872
5553,4,968,38,22248
5554,154,968,38,22527
5555,828,968,38,22991
5556,835,968,41,22588
5557,825,969,1,31336
5558,840,969,5,22293
5559,838,969,9,39562
5560,839,969,15,22154
5561,841,969,15,28591
5562,4,969,16,22484
5563,807,969,16,23130
5564,1,969,17,21709
5565,815,969,17,22045
5566,832,969,18,21762
5567,13,969,20,21568
5568,20,969,23,21988
5569,822,969,25,21440
5570,830,969,25,22208
5571,8,969,26,22033
5572,840,969,29,22380
5573,807,969,30,23159
5574,826,969,34,25559
5575,825,969,44,22189
5576,826,969,49,24026
5577,807,970,1,23550
5578,20,970,2,22906
5579,826,970,2,24016
5580,4,970,2,24250
5581,13,970,2,23123
5582,815,970,2,24030
5583,825,970,2,23809
5584,828,970,2,27934
5585,839,970,2,17673
5586,154,970,2,30654
5587,841,970,2,29443
5588,838,970,2,25146
5589,1,970,4,22999
5590,822,970,4,32287
5591,817,970,4,17340
5592,8,970,4,23847
5593,830,970,4,23071
5594,20,970,4,17354
5595,832,970,4,17337
5596,839,970,4,33491
5597,4,970,4,17304
5598,826,970,4,17320
5599,13,970,4,17324
5600,815,970,4,17416
5601,825,970,4,17296
5602,835,970,4,17291
5603,838,970,4,17325
5604,807,970,4,17336
5605,828,970,4,17341
5606,154,970,4,17303
5607,1,970,5,17616
5608,817,970,5,23613
5609,8,970,5,17877
5610,830,970,5,17651
5611,822,970,5,17343
5612,20,970,5,17362
5613,832,970,5,17340
5614,4,970,5,17302
5615,826,970,5,17324
5616,13,970,5,17321
5617,815,970,5,17312
5618,825,970,5,17298
5619,839,970,5,17356
5620,835,970,5,17291
5621,838,970,5,17295
5622,807,970,5,17362
5623,828,970,5,17344
5624,154,970,5,24114
5625,1,970,6,17737
5626,817,970,6,17480
5627,8,970,6,17435
5628,830,970,6,17421
5629,822,970,6,17323
5630,20,970,6,17370
5631,4,970,6,17302
5632,832,970,6,17374
5633,826,970,6,17322
5634,13,970,6,17377
5635,815,970,6,18225
5636,825,970,6,17299
5637,839,970,6,17366
5638,835,970,6,17301
5639,838,970,6,17292
5640,807,970,6,17359
5641,828,970,6,17344
5642,154,970,6,17314
5643,815,970,20,23057
5644,13,970,24,23451
5645,832,970,28,22840
5646,830,970,29,22505
5647,835,970,30,23993
5648,825,970,32,23463
5649,817,970,33,22505
5650,807,970,33,40144
5651,20,970,34,22443
5652,822,970,35,24317
5653,1,970,36,22668
5654,154,970,35,23211
5655,8,970,39,23119
5656,839,970,42,22926
5657,13,970,48,22517
5658,815,970,49,22979
5659,840,971,8,24915
5660,20,971,10,24702
5661,830,971,11,25174
5662,839,971,11,24664
5663,836,971,11,26542
5664,8,971,12,26430
5665,154,971,12,25075
5666,832,971,12,25001
5667,822,971,13,28368
5668,1,971,13,30687
5669,817,971,13,25312
5670,13,971,13,25704
5671,807,971,13,26634
5672,815,971,13,24332
5673,835,971,13,27466
5674,4,971,13,24922
5675,826,971,13,25204
5676,822,971,30,24540
5677,154,971,31,24965
5678,20,971,33,24314
5679,828,971,33,25576
5680,815,971,36,24630
5681,807,971,36,25135
5682,4,971,36,24723
5683,8,971,37,25856
5684,13,971,37,24240
5685,839,971,37,24505
5686,835,971,37,26420
5687,817,971,39,25200
5688,1,971,41,30682
5689,826,971,41,25246
5690,838,972,1,30006
5691,828,972,1,32235
5692,836,972,2,31266
5693,836,972,20,30799
5694,13,972,21,29923
5695,825,972,21,36559
5696,826,972,21,29991
5697,828,972,21,30655
5698,832,972,24,29973
5699,838,972,24,35998
5700,839,972,26,30253
5701,840,972,26,29791
5702,822,972,27,29356
5703,815,972,27,29868
5704,8,972,29,30152
5705,830,972,29,29567
5706,1,972,30,29739
5707,20,972,34,30097
5708,807,972,40,30280
5709,13,972,41,29920
5710,826,973,1,22235
5711,13,973,1,40612
5712,835,973,2,23159
5713,4,973,12,22690
5714,840,973,12,22100
5715,838,973,12,22547
5716,825,973,13,22703
5717,832,973,13,22432
5718,13,973,13,22292
5719,20,973,14,22499
5720,807,973,15,22490
5721,839,973,16,22616
5722,815,973,18,25082
5723,828,973,18,22995
5724,154,973,19,22866
5725,1,973,21,21544
5726,817,973,21,21811
5727,835,973,21,22762
5728,822,973,26,21689
5729,4,973,31,23354
5730,828,973,32,22775
5731,836,973,33,23445
5732,807,973,33,22362
5733,825,973,33,23814
5734,826,973,33,22117
5735,840,973,33,22071
5736,13,973,33,23066
5737,815,973,34,23107
5738,839,973,34,22643
5739,832,973,34,21934
5740,154,973,34,22641
5741,1,973,36,21722
5742,20,973,37,22307
5743,817,973,38,21918
5744,835,973,42,24750
5745,4,973,51,22923
5746,825,973,63,25052
5747,836,974,1,25813
5748,18,974,1,24465
5749,815,974,16,31313
5750,830,974,32,25343
5751,822,974,33,24308
5752,8,974,34,24833
5753,828,974,35,24949
5754,826,974,36,24406
5755,839,974,36,24299
5756,832,974,37,24427
5757,825,974,37,24979
5758,817,974,38,24183
5759,13,974,38,24353
5760,20,974,39,24306
5761,839,974,39,24496
5762,18,974,39,26057
5763,154,974,40,24660
5764,840,974,41,26690
5765,825,974,42,26040
5766,835,974,42,25472
5767,838,974,43,24768
5768,1,974,46,24155
5769,830,974,60,25678
5770,839,974,60,24642
5771,13,974,62,25123
5772,815,974,63,25026
5773,840,974,67,25248
5774,815,974,72,35485
5775,154,975,1,31256
5776,836,975,1,51757
5777,20,975,5,31596
5778,807,975,11,26764
5779,835,975,11,24423
5780,828,975,11,24047
5781,826,975,15,18088
5782,8,975,17,23500
5783,817,975,18,23309
5784,815,975,19,23229
5785,822,975,23,22946
5786,840,975,25,22790
5787,1,975,32,23061
5788,839,975,32,23409
5789,836,975,40,24202
5790,8,975,41,23760
5791,4,975,42,23526
5792,838,975,45,23267
5793,825,975,46,28869
5794,20,975,49,23345
5795,826,975,53,106374
5796,822,976,1,36262
5797,154,976,3,20776
5798,817,976,5,23361
5799,838,976,5,21423
5800,1,976,12,20418
5801,20,976,12,20059
5802,815,976,12,20598
5803,8,976,12,23237
5804,13,976,12,21453
5805,839,976,12,20493
5806,822,976,11,20407
5807,825,976,12,20391
5808,4,976,12,21217
5809,832,976,12,21040
5810,828,976,12,23906
5811,836,976,12,31122
5812,840,976,13,22625
5813,807,976,13,21263
5814,817,976,13,20198
5815,836,976,13,22356
5816,154,976,14,21069
5817,1,976,17,15234
5818,20,976,17,15174
5819,815,976,17,15278
5820,13,976,17,15033
5821,839,976,17,15061
5822,8,976,17,15049
5823,840,976,17,15327
5824,807,976,17,15638
5825,817,976,17,15135
5826,825,976,17,15128
5827,4,976,17,15104
5828,832,976,17,14966
5829,838,976,17,15097
5830,154,976,17,15073
5831,828,976,17,26051
5832,836,976,17,34847
5833,822,976,17,14978
5834,815,976,20,1594609
5835,839,976,20,31657
5836,8,976,20,1583848
5837,836,976,21,22390
5838,1,976,22,1310768
5839,20,976,22,1310808
5840,13,976,22,1310671
5841,840,976,22,1312728
5842,817,976,22,1313343
5843,807,976,22,1313641
5844,825,976,22,1312704
5845,4,976,22,1313187
5846,832,976,22,1313693
5847,154,976,22,1313665
5848,828,976,22,1314950
5849,838,976,22,1314189
5850,822,976,22,1313511
5851,839,976,22,1313873
5852,836,976,22,1315645
5853,1,976,31,27025
5854,20,976,33,29317
5855,838,976,33,20446
5856,815,976,33,14951
5857,8,976,33,14943
5858,154,976,36,24486
5859,826,977,1,33607
5860,826,977,9,16139
5861,807,977,14,21977
5862,1,977,31,20761
5863,838,977,31,21714
5864,817,977,33,21713
5865,20,977,34,21750
5866,835,977,34,22233
5867,828,977,34,22339
5868,815,977,35,22030
5869,840,977,35,21332
5870,836,977,35,22414
5871,154,977,36,22026
5872,822,977,41,22387
5873,832,977,40,21659
5874,839,977,42,22176
5875,8,977,44,21662
5876,838,977,44,16206
5877,13,977,47,20977
5878,826,977,55,22274
5879,826,978,1,45538
5880,836,978,2,29861
5881,836,978,3,29941
5882,826,978,9,22895
5883,20,978,18,28363
5884,830,978,19,29147
5885,839,978,20,29194
5886,4,978,20,28269
5887,840,978,22,29849
5888,815,978,23,28942
5889,154,978,23,28361
5890,8,978,24,28476
5891,807,978,24,30841
5892,1,978,25,27733
5893,13,978,25,27583
5894,838,978,26,29337
5895,826,978,27,28630
5896,828,978,28,28825
5897,836,978,31,31250
5898,822,978,32,27858
5899,817,978,32,27910
5900,825,978,37,28099
5901,840,978,42,28335
5902,154,978,43,28998
5903,8,978,49,29057
5904,830,978,49,28056
5905,20,978,50,35204
5906,828,979,1,25179
5907,836,979,3,24213
5908,154,979,20,22638
5909,836,979,28,22998
5910,840,979,29,21804
5911,822,979,30,22681
5912,1,979,31,21338
5913,825,979,31,22684
5914,20,979,32,22317
5915,8,979,33,21919
5916,815,979,34,24017
5917,814,979,34,22399
5918,832,979,35,22745
5919,4,979,35,22399
5920,839,979,35,22441
5921,826,979,40,22273
5922,830,979,42,33605
5923,838,979,42,28616
5924,807,979,45,31860
5925,835,979,46,22684
5926,828,979,63,24097
5927,835,980,8,26202
5928,828,980,8,23999
5929,825,980,9,22828
5930,840,980,9,24697
5931,839,980,10,23364
5932,154,980,10,22925
5933,4,980,10,24158
5934,807,980,11,23507
5935,13,980,11,22667
5936,1,980,12,22037
5937,815,980,12,23289
5938,822,980,13,22963
5939,20,980,14,22443
5940,817,980,14,22900
5941,8,980,15,22533
5942,8,980,17,30373
5943,826,980,18,22444
5944,838,980,18,26894
5945,832,980,19,24095
5946,828,980,23,23221
5947,815,980,25,28594
5948,839,980,27,23200
5949,8,980,29,22963
5950,807,980,29,23539
5951,154,980,29,22756
5952,13,980,29,23092
5953,839,980,29,29646
5954,832,980,29,24370
5955,840,980,29,23109
5956,815,980,29,26574
5957,1,980,30,22357
5958,20,980,30,25650
5959,822,980,30,22919
5960,817,980,30,23180
5961,828,980,29,23792
5962,825,980,30,22908
5963,826,980,30,23341
5964,835,980,30,24674
5965,838,980,30,26187
5966,825,980,34,23737
5967,154,981,3,33433
5968,830,981,3,39888
5969,807,981,9,24418
5970,825,981,11,24384
5971,832,981,13,24865
5972,8,981,15,25367
5973,839,981,16,24432
5974,840,981,17,26131
5975,828,981,18,25310
5976,826,981,19,25826
5977,836,981,20,25212
5978,13,981,21,25078
5979,835,981,25,31008
5980,830,981,27,24173
5981,4,981,30,24442
5982,20,981,31,24307
5983,1,981,32,23725
5984,815,981,32,25377
5985,822,981,33,23728
5986,154,981,34,24307
5987,817,981,37,23951
5988,1,982,1,30442
5989,817,982,1,30737
5990,807,982,1,31032
5991,815,982,1,30709
5992,822,982,1,30444
5993,835,982,1,30785
5994,838,982,1,31550
