,driverId,raceId,position,q1,q2,q3
3455,16,342,12,1:15.445,1:15.318,\N
3456,67,342,13,1:15.961,1:15.413,\N
3457,808,342,14,1:15.482,1:15.576,\N
3458,37,342,15,1:15.908,1:15.692,\N
3459,155,342,16,1:16.175,1:15.992,\N
3460,153,342,17,1:16.021,1:16.176,\N
3461,5,342,18,1:17.094,\N,\N
3462,15,342,19,1:17.134,\N,\N
3463,10,342,20,1:17.377,\N,\N
3464,810,342,21,1:17.864,\N,\N
3465,811,342,22,1:18.509,\N,\N
3466,812,342,23,1:19.559,\N,\N
3467,4,342,24,\N,\N,\N
3468,17,343,1,1:27.500,1:26.818,1:26.295
3469,1,343,2,1:27.667,1:27.013,1:26.433
3470,20,343,3,1:27.067,1:26.729,1:26.760
3471,18,343,4,1:27.555,1:27.277,1:26.781
3472,30,343,5,1:27.756,1:27.438,1:26.857
3473,3,343,6,1:27.649,1:27.141,1:26.952
3474,9,343,7,1:27.766,1:27.426,1:27.039
3475,13,343,8,1:27.993,1:27.200,1:27.082
3476,808,343,9,1:27.620,1:27.387,1:27.430
3477,155,343,10,1:28.158,1:27.434,1:28.122
3478,16,343,11,1:27.951,1:27.525,\N
3479,4,343,12,1:27.857,1:27.612,\N
3480,37,343,13,1:28.147,1:27.879,\N
3481,67,343,14,1:28.534,1:28.273,\N
3482,22,343,15,1:28.336,1:28.392,\N
3483,153,343,16,1:28.460,1:28.540,\N
3484,807,343,17,1:28.227,1:28.841,\N
3485,24,343,18,1:28.958,\N,\N
3486,15,343,19,1:30.237,\N,\N
3487,5,343,20,1:30.519,\N,\N
3488,10,343,21,1:30.744,\N,\N
3489,811,343,22,1:31.266,\N,\N
3490,810,343,23,1:31.989,\N,\N
3491,812,343,24,1:32.060,\N,\N
3492,1,344,1,1:15.889,1:15.528,1:15.105
3493,17,344,2,1:16.423,1:15.692,1:15.373
3494,20,344,3,1:16.129,1:15.556,1:15.420
3495,4,344,4,1:16.171,1:15.597,1:15.435
3496,18,344,5,1:16.371,1:15.742,1:15.520
3497,24,344,6,1:17.086,1:16.171,1:15.648
3498,13,344,7,1:16.673,1:16.314,1:15.688
3499,9,344,8,1:16.370,1:15.682,1:15.715
3500,16,344,9,1:16.495,1:16.295,1:15.881
3501,3,344,10,1:16.350,1:16.001,1:16.071
3502,22,344,11,1:16.880,1:16.434,\N
3503,807,344,12,1:16.770,1:16.438,\N
3504,30,344,13,1:16.598,1:16.492,\N
3505,808,344,14,1:16.569,1:16.844,\N
3506,67,344,15,1:17.356,1:16.928,\N
3507,153,344,16,1:17.027,1:17.029,\N
3508,37,344,17,1:17.611,1:17.384,\N
3509,155,344,18,1:18.019,\N,\N
3510,5,344,19,1:18.237,\N,\N
3511,15,344,20,1:18.698,\N,\N
3512,10,344,21,1:18.941,\N,\N
3513,811,344,22,1:19.484,\N,\N
3514,810,344,23,1:19.675,\N,\N
3515,812,344,24,1:27.757,\N,\N
3516,20,345,1,1:38.324,1:38.015,1:37.587
3517,17,345,2,1:38.549,1:38.041,1:37.662
3518,1,345,3,1:38.697,1:38.158,1:37.969
3519,4,345,4,1:38.472,1:38.179,1:38.075
3520,13,345,5,1:38.657,1:38.046,1:38.127
3521,9,345,6,1:38.132,1:38.062,1:38.137
3522,18,345,7,1:38.360,1:38.399,1:38.210
3523,807,345,8,1:38.843,1:38.523,1:38.428
3524,22,345,9,1:38.449,1:38.326,1:38.428
3525,808,345,10,1:39.004,1:38.552,1:38.523
3526,67,345,11,1:39.096,1:38.586,\N
3527,3,345,12,1:38.752,1:38.627,\N
3528,16,345,13,1:39.021,1:38.851,\N
3529,24,345,14,1:38.969,1:38.884,\N
3530,30,345,15,1:38.994,1:39.234,\N
3531,37,345,16,1:39.003,1:39.264,\N
3532,153,345,17,1:39.128,1:39.458,\N
3533,155,345,18,1:39.343,\N,\N
3534,15,345,19,1:40.658,\N,\N
3535,5,345,20,1:40.882,\N,\N
3536,810,345,21,1:42.086,\N,\N
3537,10,345,22,1:42.140,\N,\N
3538,812,345,23,1:42.600,\N,\N
3539,811,345,24,1:42.851,\N,\N
3540,20,346,1,1:30.841,1:30.480,1:29.615
3541,17,346,2,1:30.858,1:30.114,1:29.758
3542,4,346,3,1:30.997,1:30.700,1:30.426
3543,1,346,4,1:31.297,1:31.118,1:30.556
3544,3,346,5,1:31.626,1:31.085,1:30.625
3545,9,346,6,1:31.680,1:31.344,1:31.040
3546,13,346,7,1:31.313,1:31.010,1:31.172
3547,22,346,8,1:31.424,1:31.126,1:31.175
3548,37,346,9,1:31.533,1:31.327,1:31.274
3549,30,346,10,1:32.058,1:31.022,1:31.430
3550,16,346,11,1:31.109,1:31.399,\N
3551,155,346,12,1:31.851,1:31.421,\N
3552,807,346,13,1:32.144,1:31.635,\N
3553,18,346,14,1:31.435,1:31.699,\N
3554,24,346,15,1:32.226,1:31.708,\N
3555,808,346,16,1:31.638,1:31.796,\N
3556,67,346,17,1:31.901,1:32.012,\N
3557,153,346,18,1:32.430,\N,\N
3558,5,346,19,1:34.405,\N,\N
3559,10,346,20,1:34.775,\N,\N
3560,15,346,21,1:34.864,\N,\N
3561,810,346,22,1:35.212,\N,\N
3562,812,346,23,1:36.576,\N,\N
3563,29,346,24,1:36.968,\N,\N
3564,20,347,1,1:15.152,1:14.249,1:13.791
3565,4,347,2,1:14.808,1:14.081,1:13.793
3566,13,347,3,1:15.216,1:14.478,1:14.290
3567,17,347,4,1:15.334,1:14.340,1:14.347
3568,18,347,5,1:15.823,1:14.716,1:14.427
3569,1,347,6,1:15.505,1:14.488,1:14.566
3570,9,347,7,1:15.736,1:14.835,1:15.079
3571,22,347,8,1:16.398,1:14.698,1:15.109
3572,3,347,9,1:16.178,1:15.018,1:15.179
3573,807,347,10,1:16.387,1:14.943,1:15.339
3574,30,347,11,1:16.084,1:15.026,\N
3575,155,347,12,1:15.951,1:15.084,\N
3576,808,347,13,1:16.521,1:15.307,\N
3577,16,347,14,1:16.220,1:15.467,\N
3578,37,347,15,1:16.450,1:15.550,\N
3579,153,347,16,1:16.664,1:15.588,\N
3580,67,347,17,1:16.029,1:15.974,\N
3581,15,347,18,1:17.583,\N,\N
3582,5,347,19,1:18.300,\N,\N
3583,10,347,20,1:18.343,\N,\N
3584,811,347,21,1:18.592,\N,\N
3585,24,347,22,1:18.952,\N,\N
3586,29,347,23,1:19.844,\N,\N
3587,810,347,24,\N,\N,\N
3588,20,348,1,1:20.417,1:19.573,1:18.773
3589,17,348,2,1:21.132,1:19.531,1:19.184
3590,4,348,3,1:21.278,1:20.237,1:19.987
3591,13,348,4,1:21.299,1:20.857,1:20.331
3592,1,348,5,1:21.455,1:20.877,1:20.499
3593,3,348,6,1:21.212,1:20.811,1:21.082
3594,808,348,7,1:21.558,1:20.797,1:21.229
3595,9,348,8,1:21.159,1:20.867,1:21.328
3596,37,348,9,1:21.891,1:21.273,1:21.411
3597,807,348,10,1:21.598,1:21.275,1:21.710
3598,18,348,11,1:21.422,1:21.292,\N
3599,22,348,12,1:21.478,1:21.331,\N
3600,16,348,13,1:22.080,1:21.517,\N
3601,30,348,14,1:21.840,1:21.630,\N
3602,67,348,15,1:21.982,1:21.897,\N
3603,24,348,16,1:21.789,1:21.927,\N
3604,153,348,17,1:21.978,1:21.998,\N
3605,155,348,18,1:22.222,\N,\N
3606,10,348,19,1:24.050,\N,\N
3607,5,348,20,1:24.120,\N,\N
3608,15,348,21,1:24.199,\N,\N
3609,810,348,22,1:25.118,\N,\N
3610,811,348,23,1:26.391,\N,\N
3611,29,348,24,1:26.453,\N,\N
3612,17,349,1,1:57.352,1:47.253,1:45.778
3613,1,349,2,1:56.706,1:46.211,1:45.863
3614,9,349,3,1:56.041,1:47.320,1:46.100
3615,20,349,4,1:58.487,1:47.245,1:46.127
3616,18,349,5,1:57.981,1:46.790,1:46.206
3617,13,349,6,1:58.323,1:47.322,1:46.314
3618,22,349,7,1:55.757,1:47.797,1:46.602
3619,16,349,8,1:58.730,1:47.292,1:46.659
3620,807,349,9,1:55.442,1:47.821,1:47.053
3621,4,349,10,1:57.023,1:47.544,1:47.441
3622,30,349,11,1:56.313,1:47.874,\N
3623,3,349,12,1:54.826,1:47.885,\N
3624,153,349,13,1:58.944,1:48.267,\N
3625,24,349,14,2:01.102,1:48.680,\N
3626,67,349,15,2:00.386,1:49.209,\N
3627,5,349,16,2:01.343,1:50.980,\N
3628,10,349,17,2:01.316,1:52.049,\N
3629,15,349,18,2:01.491,\N,\N
3630,155,349,19,2:02.284,\N,\N
3631,811,349,20,2:03.612,\N,\N
3632,29,349,21,2:03.941,\N,\N
3633,37,349,22,2:05.294,\N,\N
3634,810,349,23,2:18.754,\N,\N
3635,808,349,24,\N,\N,\N
3636,4,350,1,1:22.646,1:22.297,1:21.962
3637,18,350,2,1:23.085,1:22.354,1:22.084
3638,13,350,3,1:22.421,1:22.610,1:22.293
3639,17,350,4,1:23.431,1:22.706,1:22.433
3640,1,350,5,1:22.830,1:22.394,1:22.623
3641,20,350,6,1:23.235,1:22.701,1:22.675
3642,3,350,7,1:23.529,1:23.055,1:23.027
3643,807,350,8,1:23.516,1:22.989,1:23.037
3644,9,350,9,1:23.234,1:22.880,1:23.039
3645,22,350,10,1:23.695,1:23.142,1:23.328
3646,16,350,11,1:23.493,1:23.199,\N
3647,30,350,12,1:23.840,1:23.388,\N
3648,155,350,13,1:24.273,1:23.659,\N
3649,67,350,14,1:23.744,1:23.681,\N
3650,808,350,15,1:24.086,1:23.819,\N
3651,153,350,16,1:24.083,1:23.919,\N
3652,37,350,17,1:24.442,1:24.044,\N
3653,15,350,18,1:25.540,\N,\N
3654,5,350,19,1:25.742,\N,\N
3655,24,350,20,1:25.774,\N,\N
3656,10,350,21,1:25.934,\N,\N
3657,810,350,22,1:25.974,\N,\N
3658,811,350,23,1:26.847,\N,\N
3659,29,350,24,1:27.020,\N,\N
3660,4,351,1,1:46.541,1:45.809,1:45.390
3661,20,351,2,1:46.960,1:45.561,1:45.457
3662,1,351,3,1:48.296,1:46.042,1:45.571
3663,18,351,4,1:48.032,1:46.490,1:45.944
3664,17,351,5,1:47.088,1:45.908,1:45.977
3665,22,351,6,1:48.183,1:47.019,1:46.236
3666,3,351,7,1:48.554,1:46.783,1:46.443
3667,9,351,8,1:47.657,1:46.949,1:46.593
3668,30,351,9,1:48.425,1:47.160,1:46.702
3669,155,351,10,1:48.908,1:47.559,1:47.884
3670,153,351,11,1:48.127,1:47.666,\N
3671,807,351,12,1:47.984,1:47.674,\N
3672,808,351,13,1:48.906,1:48.165,\N
3673,67,351,14,1:49.063,1:48.502,\N
3674,2,351,15,1:48.696,1:48.557,\N
3675,16,351,16,1:48.496,1:48.899,\N
3676,24,351,17,1:48.988,1:48.961,\N
3677,10,351,18,1:50.271,\N,\N
3678,5,351,19,1:50.915,\N,\N
3679,810,351,20,1:51.107,\N,\N
3680,15,351,21,1:51.641,\N,\N
3681,32,351,22,1:52.946,\N,\N
3682,811,351,23,1:54.174,\N,\N
3683,13,351,24,\N,\N,\N
3684,20,352,1,1:32.035,1:31.184,1:30.785
3685,17,352,2,1:32.476,1:31.241,1:30.853
3686,1,352,3,1:32.809,1:31.523,1:31.169
3687,9,352,4,1:32.808,1:32.042,1:31.231
3688,4,352,5,1:32.555,1:31.819,1:31.352
3689,18,352,6,1:32.636,1:31.763,1:31.378
3690,3,352,7,1:32.238,1:31.886,1:31.494
3691,22,352,8,1:32.361,1:31.874,1:31.535
3692,807,352,9,1:32.211,1:31.926,1:31.559
3693,30,352,10,1:32.513,1:32.073,1:31.846
3694,2,352,11,1:33.011,1:32.187,\N
3695,13,352,12,1:32.721,1:32.321,\N
3696,808,352,13,1:32.849,1:32.422,\N
3697,155,352,14,1:32.783,1:32.427,\N
3698,16,352,15,1:33.186,1:32.659,\N
3699,153,352,16,1:33.471,1:33.071,\N
3700,24,352,17,1:33.216,1:33.154,\N
3701,67,352,18,1:33.568,\N,\N
3702,15,352,19,1:35.346,\N,\N
3703,5,352,20,1:35.464,\N,\N
3704,810,352,21,1:36.265,\N,\N
3705,10,352,22,1:36.332,\N,\N
3706,811,352,23,1:37.270,\N,\N
3707,29,352,24,1:37.365,\N,\N
3708,20,353,1,1:37.123,1:36.074,1:35.585
3709,17,353,2,1:37.373,1:36.039,1:35.659
3710,4,353,3,1:37.144,1:36.287,1:35.766
3711,1,353,4,1:37.113,1:36.197,1:36.062
3712,3,353,5,1:37.708,1:36.791,1:36.535
3713,13,353,6,1:37.515,1:36.169,1:36.571
3714,18,353,7,1:38.123,1:37.064,1:36.731
3715,9,353,8,1:37.703,1:37.179,1:36.824
3716,30,353,9,1:37.980,1:37.077,1:36.950
3717,22,353,10,1:38.257,1:37.511,1:36.998
3718,807,353,11,1:38.115,1:37.620,\N
3719,155,353,12,1:38.429,1:37.643,\N
3720,2,353,13,1:38.171,1:37.715,\N
3721,16,353,14,1:38.572,1:37.783,\N
3722,808,353,15,1:38.174,1:37.799,\N
3723,153,353,16,1:38.583,1:37.853,\N
3724,67,353,17,1:38.621,1:38.594,\N
3725,24,353,18,1:38.955,\N,\N
3726,15,353,19,1:40.521,\N,\N
3727,10,353,20,1:40.748,\N,\N
3728,5,353,21,1:41.768,\N,\N
3729,810,353,22,1:42.325,\N,\N
3730,29,353,23,1:42.444,\N,\N
3731,811,353,24,1:43.283,\N,\N
3732,807,354,1,1:20.050,1:19.144,1:14.470
3733,20,354,2,1:19.160,1:18.691,1:15.519
3734,17,354,3,1:19.025,1:18.516,1:15.637
3735,1,354,4,1:19.931,1:18.921,1:15.747
3736,4,354,5,1:18.987,1:19.010,1:15.989
3737,22,354,6,1:19.799,1:18.925,1:16.203
3738,9,354,7,1:19.249,1:18.877,1:16.552
3739,30,354,8,1:19.879,1:18.923,1:16.925
3740,13,354,9,1:19.778,1:19.200,1:17.101
3741,808,354,10,1:20.189,1:19.153,1:17.656
3742,18,354,11,1:19.905,1:19.288,\N
3743,155,354,12,1:19.741,1:19.385,\N
3744,3,354,13,1:20.153,1:19.486,\N
3745,153,354,14,1:20.158,1:19.581,\N
3746,67,354,15,1:20.096,1:19.847,\N
3747,2,354,16,1:20.174,1:19.899,\N
3748,24,354,17,1:20.592,1:20.357,\N
3749,16,354,18,1:20.830,\N,\N
3750,10,354,19,1:22.130,\N,\N
3751,15,354,20,1:22.250,\N,\N
3752,5,354,21,1:22.378,\N,\N
3753,810,354,22,1:22.810,\N,\N
3754,32,354,23,1:23.083,\N,\N
3755,811,354,24,1:23.796,\N,\N
3756,20,355,1,1:40.318,1:39.874,1:39.394
3757,1,355,2,1:40.335,1:40.119,1:39.425
3758,4,355,3,1:40.170,1:40.311,1:39.792
3759,18,355,4,1:40.877,1:40.014,1:39.823
3760,17,355,5,1:40.690,1:40.074,1:39.925
3761,13,355,6,1:40.942,1:40.323,1:40.202
3762,22,355,7,1:40.904,1:40.476,1:40.203
3763,30,355,8,1:41.222,1:40.452,1:40.516
3764,3,355,9,1:40.231,1:40.060,1:40.589
3765,808,355,10,1:41.018,1:40.658,1:40.901
3766,9,355,11,1:41.336,1:40.780,\N
3767,155,355,12,1:41.045,1:40.783,\N
3768,16,355,13,1:41.473,1:40.914,\N
3769,2,355,14,1:41.409,1:41.113,\N
3770,807,355,15,1:41.015,1:41.418,\N
3771,24,355,16,1:41.681,1:41.642,\N
3772,153,355,17,1:41.707,1:41.738,\N
3773,67,355,18,1:41.824,\N,\N
3774,15,355,19,1:43.516,\N,\N
3775,5,355,20,1:43.712,\N,\N
3776,10,355,21,1:44.095,\N,\N
3777,810,355,22,1:44.510,\N,\N
3778,811,355,23,1:45.085,\N,\N
3779,32,355,24,1:45.296,\N,\N
3780,30,108,1,1:27.173,\N,\N
3781,22,108,2,1:27.418,\N,\N
3782,31,108,3,1:28.101,\N,\N
3783,49,108,4,1:28.274,\N,\N
3784,44,108,5,1:28.288,\N,\N
3785,35,108,6,1:28.420,\N,\N
3786,2,108,7,1:28.464,\N,\N
3787,18,108,8,1:28.682,\N,\N
3788,23,108,9,1:28.830,\N,\N
3789,4,108,10,1:28.928,\N,\N
3790,14,108,11,1:29.105,\N,\N
3791,15,108,12,1:29.136,\N,\N
3792,21,108,13,1:29.344,\N,\N
3793,17,108,14,1:29.367,\N,\N
3794,8,108,15,1:29.470,\N,\N
3795,43,108,16,1:29.538,\N,\N
3796,52,108,17,1:31.242,\N,\N
3797,42,108,18,1:31.723,\N,\N
3798,51,108,19,\N,\N,\N
3799,50,108,20,\N,\N,\N
3800,22,110,1,1:13.807,\N,\N
3801,14,110,2,1:13.818,\N,\N
3802,17,110,3,1:13.851,\N,\N
3803,8,110,4,1:13.866,\N,\N
3804,15,110,5,1:13.953,\N,\N
3805,23,110,6,1:14.124,\N,\N
3806,30,110,7,1:14.130,\N,\N
3807,21,110,8,1:14.191,\N,\N
3808,31,110,9,1:14.223,\N,\N
3809,4,110,10,1:14.384,\N,\N
3810,18,110,11,1:14.504,\N,\N
3811,2,110,12,1:14.631,\N,\N
3812,35,110,13,1:14.668,\N,\N
3813,49,110,14,1:14.839,\N,\N
3814,44,110,15,1:14.839,\N,\N
3815,52,110,16,1:15.240,\N,\N
3816,42,110,17,1:15.317,\N,\N
3817,43,110,18,1:15.641,\N,\N
3818,50,110,19,1:16.542,\N,\N
3819,51,110,20,1:16.586,\N,\N
3820,30,111,1,1:22.327,\N,\N
3821,23,111,2,1:22.341,\N,\N
3822,22,111,3,1:22.557,\N,\N
3823,31,111,4,1:22.789,\N,\N
3824,17,111,5,1:23.015,\N,\N
3825,8,111,6,1:23.148,\N,\N
3826,35,111,7,1:23.160,\N,\N
3827,4,111,8,1:23.169,\N,\N
3828,18,111,9,1:23.381,\N,\N
3829,44,111,10,1:23.460,\N,\N
3830,2,111,11,1:23.700,\N,\N
3831,14,111,12,1:23.818,\N,\N
3832,43,111,13,1:23.838,\N,\N
3833,49,111,14,1:23.932,\N,\N
3834,42,111,15,1:24.147,\N,\N
3835,15,111,16,1:24.190,\N,\N
3836,21,111,17,1:24.317,\N,\N
3837,51,111,18,1:25.826,\N,\N
3838,52,111,19,1:26.357,\N,\N
3839,50,111,20,\N,\N,\N
3840,30,112,1,1:17.762,\N,\N
3841,22,112,2,1:18.020,\N,\N
3842,4,112,3,1:18.233,\N,\N
3843,15,112,4,1:18.615,\N,\N
3844,18,112,5,1:18.704,\N,\N
3845,44,112,6,1:18.811,\N,\N
3846,23,112,7,1:19.006,\N,\N
3847,14,112,8,1:19.128,\N,\N
3848,31,112,9,1:19.377,\N,\N
3849,49,112,10,1:19.427,\N,\N
3850,35,112,11,1:19.563,\N,\N
3851,17,112,12,1:19.615,\N,\N
3852,43,112,13,1:19.623,\N,\N
3853,2,112,14,1:19.646,\N,\N
3854,52,112,15,1:20.215,\N,\N
3855,42,112,16,1:20.308,\N,\N
3856,21,112,17,1:20.976,\N,\N
3857,51,112,18,1:22.104,\N,\N
3858,50,112,19,1:22.237,\N,\N
3859,8,112,20,\N,\N,\N
3860,30,113,1,1:09.150,\N,\N
3861,8,113,2,1:09.189,\N,\N
3862,31,113,3,1:09.391,\N,\N
3863,2,113,4,1:09.725,\N,\N
3864,22,113,5,1:09.784,\N,\N
3865,15,113,6,1:09.890,\N,\N
3866,18,113,7,1:09.935,\N,\N
3867,42,113,8,1:10.045,\N,\N
3868,21,113,9,1:10.105,\N,\N
3869,23,113,10,1:10.279,\N,\N
3870,44,113,11,1:10.402,\N,\N
3871,35,113,12,1:10.618,\N,\N
3872,43,113,13,1:10.834,\N,\N
3873,14,113,14,1:10.893,\N,\N
3874,49,113,15,1:11.307,\N,\N
3875,52,113,16,1:11.505,\N,\N
3876,17,113,17,1:11.662,\N,\N
3877,51,113,18,1:14.508,\N,\N
3878,4,113,19,1:20.113,\N,\N
3879,50,113,20,\N,\N,\N
3880,23,114,1,1:15.259,,
3881,8,114,2,1:15.295,,
3882,31,114,3,1:15.415,,
3883,15,114,4,1:15.500,,
3884,30,114,5,1:15.644,,
3885,14,114,6,1:15.700,,
3886,22,114,7,1:15.820,,
3887,4,114,8,1:15.884,,
3888,17,114,9,1:16.237,,
3889,43,114,10,1:16.744,,
3890,35,114,11,1:16.755,,
3891,21,114,12,1:16.967,,
3892,42,114,13,1:17.103,,
3893,2,114,14,1:17.176,,
3894,49,114,15,1:17.402,,
3895,52,114,16,1:17.452,,
3896,44,114,17,1:17.464,,
3897,50,114,18,1:18.706,,
3898,51,114,19,1:20.063,,
3899,23,115,1,1:15.529,\N,\N
3900,31,115,2,1:15.923,\N,\N
3901,30,115,3,1:16.047,\N,\N
3902,4,115,4,1:16.048,\N,\N
3903,22,115,5,1:16.143,\N,\N
3904,17,115,6,1:16.182,\N,\N
3905,44,115,7,1:16.598,\N,\N
3906,15,115,8,1:16.718,\N,\N
3907,43,115,9,1:16.826,\N,\N
3908,49,115,10,1:16.939,\N,\N
3909,14,115,11,1:17.024,\N,\N
3910,2,115,12,1:17.086,\N,\N
3911,42,115,13,1:17.337,\N,\N
3912,35,115,14,1:17.347,\N,\N
3913,50,115,15,1:18.014,\N,\N
3914,21,115,16,1:18.036,\N,\N
3915,18,115,17,1:18.205,\N,\N
3916,51,115,18,1:18.560,\N,\N
3917,52,115,19,1:18.692,\N,\N
3918,8,115,20,\N,\N,\N
3919,8,116,1,1:31.523,\N,\N
3920,30,116,2,1:31.555,\N,\N
3921,23,116,3,1:31.619,\N,\N
3922,31,116,4,1:31.765,\N,\N
3923,22,116,5,1:31.780,\N,\N
3924,15,116,6,1:31.976,\N,\N
3925,44,116,7,1:32.350,\N,\N
3926,4,116,8,1:32.424,\N,\N
3927,14,116,9,1:32.742,\N,\N
3928,43,116,10,1:32.949,\N,\N
3929,17,116,11,1:33.066,\N,\N
3930,18,116,12,1:33.395,\N,\N
3931,21,116,13,1:33.553,\N,\N
3932,52,116,14,1:33.827,\N,\N
3933,49,116,15,1:34.000,\N,\N
3934,42,116,16,1:34.159,\N,\N
3935,35,116,17,1:34.596,\N,\N
3936,50,116,18,1:36.318,\N,\N
3937,51,116,19,1:36.485,\N,\N
3938,2,116,20,\N,\N,\N
3939,23,117,1,1:15.019,\N,\N
3940,31,117,2,1:15.136,\N,\N
3941,30,117,3,1:15.480,\N,\N
3942,8,117,4,1:15.533,\N,\N
3943,14,117,5,1:15.628,\N,\N
3944,15,117,6,1:15.967,\N,\N
3945,4,117,7,1:16.087,\N,\N
3946,22,117,8,1:16.166,\N,\N
3947,17,117,9,1:16.308,\N,\N
3948,44,117,10,1:16.345,\N,\N
3949,42,117,11,1:16.965,\N,\N
3950,35,117,12,1:16.990,\N,\N
3951,43,117,13,1:17.068,\N,\N
3952,18,117,14,1:17.077,\N,\N
3953,2,117,15,1:17.445,\N,\N
3954,49,117,16,1:17.562,\N,\N
3955,21,117,17,1:18.431,\N,\N
3956,52,117,18,1:18.514,\N,\N
3957,50,117,19,1:18.709,\N,\N
3958,51,117,20,1:19.619,\N,\N
3959,22,118,1,1:21.209,\N,\N
3960,15,118,2,1:21.381,\N,\N
3961,8,118,3,1:21.695,\N,\N
3962,23,118,4,1:21.727,\N,\N
3963,30,118,5,1:21.867,\N,\N
3964,43,118,6,1:22.081,\N,\N
3965,31,118,7,1:22.214,\N,\N
3966,4,118,8,1:22.404,\N,\N
3967,35,118,9,1:22.591,\N,\N
3968,42,118,10,1:22.634,\N,\N
3969,17,118,11,1:22.647,\N,\N
3970,14,118,12,1:22.811,\N,\N
3971,44,118,13,1:23.042,\N,\N
3972,49,118,14,1:23.187,\N,\N
3973,21,118,15,1:23.574,\N,\N
3974,2,118,16,1:23.844,\N,\N
3975,52,118,17,1:24.385,\N,\N
3976,51,118,18,1:25.468,\N,\N
3977,50,118,19,1:25.759,\N,\N
3978,18,118,20,\N,\N,\N
3979,31,119,1,1:15.167,\N,\N
3980,23,119,2,1:15.185,\N,\N
3981,22,119,3,1:15.488,\N,\N
3982,15,119,4,1:15.679,\N,\N
3983,8,119,5,1:15.874,\N,\N
3984,30,119,6,1:15.898,\N,\N
3985,44,119,7,1:16.034,\N,\N
3986,4,119,8,1:16.483,\N,\N
3987,43,119,9,1:16.550,\N,\N
3988,14,119,10,1:16.666,\N,\N
3989,17,119,11,1:16.775,\N,\N
3990,21,119,12,1:16.831,\N,\N
3991,35,119,13,1:17.090,\N,\N
3992,49,119,14,1:17.169,\N,\N
3993,2,119,15,1:17.557,\N,\N
3994,51,119,16,1:18.021,\N,\N
3995,18,119,17,1:18.085,\N,\N
3996,52,119,18,1:18.341,\N,\N
3997,50,119,19,1:19.023,\N,\N
3998,53,119,20,1:19.174,\N,\N
3999,4,120,1,1:21.688,\N,\N
4000,23,120,2,1:21.944,\N,\N
4001,17,120,3,1:22.027,\N,\N
4002,31,120,4,1:22.180,\N,\N
4003,22,120,5,1:22.180,\N,\N
4004,15,120,6,1:22.610,\N,\N
4005,8,120,7,1:22.742,\N,\N
4006,30,120,8,1:22.755,\N,\N
4007,14,120,9,1:23.060,\N,\N
4008,44,120,10,1:23.369,\N,\N
4009,2,120,11,1:23.621,\N,\N
4010,51,120,12,1:23.660,\N,\N
4011,21,120,13,1:23.726,\N,\N
4012,18,120,14,1:23.847,\N,\N
4013,43,120,15,1:23.982,\N,\N
4014,35,120,16,1:24.100,\N,\N
4015,49,120,17,1:24.569,\N,\N
4016,50,120,18,1:26.423,\N,\N
4017,47,120,19,1:26.678,\N,\N
4018,53,120,20,1:28.907,\N,\N
4019,30,121,1,1:20.963,\N,\N
4020,31,121,2,1:21.014,\N,\N
4021,22,121,3,1:21.242,\N,\N
4022,8,121,4,1:21.466,\N,\N
4023,48,121,5,1:21.834,\N,\N
4024,15,121,6,1:21.944,\N,\N
4025,18,121,7,1:22.301,\N,\N
4026,14,121,8,1:22.471,\N,\N
4027,44,121,9,1:22.488,\N,\N
4028,35,121,10,1:22.717,\N,\N
4029,17,121,11,1:22.754,\N,\N
4030,43,121,12,1:22.914,\N,\N
4031,21,121,13,1:22.992,\N,\N
4032,49,121,14,1:23.216,\N,\N
4033,51,121,15,1:23.484,\N,\N
4034,2,121,16,1:23.803,\N,\N
4035,50,121,17,1:25.078,\N,\N
4036,47,121,18,1:25.881,\N,\N
4037,53,121,19,1:26.778,\N,\N
4038,4,121,20,1:40.405,\N,\N
4039,8,122,1,1:11.670,\N,\N
4040,22,122,2,1:11.794,\N,\N
4041,44,122,3,1:11.920,\N,\N
4042,31,122,4,1:11.948,\N,\N
4043,23,122,5,1:12.078,\N,\N
4044,4,122,6,1:12.087,\N,\N
4045,30,122,7,1:12.194,\N,\N
4046,14,122,8,1:12.297,\N,\N
4047,43,122,9,1:12.326,\N,\N
4048,15,122,10,1:12.566,\N,\N
4049,18,122,11,1:12.695,\N,\N
4050,35,122,12,1:13.050,\N,\N
4051,2,122,13,1:13.083,\N,\N
4052,17,122,14,1:13.269,\N,\N
4053,49,122,15,1:13.447,\N,\N
4054,51,122,16,1:13.585,\N,\N
4055,21,122,17,1:13.798,\N,\N
4056,52,122,18,1:14.027,\N,\N
4057,50,122,19,1:15.360,\N,\N
4058,53,122,20,1:15.644,\N,\N
4059,22,123,1,1:31.713,\N,\N
4060,31,123,2,1:32.412,\N,\N
4061,43,123,3,1:32.419,\N,\N
4062,44,123,4,1:32.862,\N,\N
4063,4,123,5,1:33.044,\N,\N
4064,17,123,6,1:33.106,\N,\N
4065,14,123,7,1:33.137,\N,\N
4066,8,123,8,1:33.272,\N,\N
4067,18,123,9,1:33.474,\N,\N
4068,51,123,10,1:33.558,\N,\N
4069,2,123,11,1:33.632,\N,\N
4070,49,123,12,1:33.896,\N,\N
4071,11,123,13,1:33.924,\N,\N
4072,30,123,14,1:34.302,\N,\N
4073,52,123,15,1:34.771,\N,\N
4074,21,123,16,1:34.912,\N,\N
