driverId,raceId,constructorId,fastestLap,rank,fastestLapTime,fastestLapSpeed
822,902,3,50,13,139762,195.296
4,902,6,53,12,139732,195.355
8,902,6,35,8,139438,195.933
826,902,5,12,15,140160,194.52
154,902,208,39,9,139443,195.923
820,902,206,48,21,141825,191.34
813,902,208,52,11,139666,195.484
155,902,207,17,18,141246,192.434
824,902,206,44,22,142175,190.684
18,902,1,37,10,139565,195.683
825,902,1,40,14,140108,194.621
821,902,15,32,16,140698,193.481
828,902,207,28,17,141134,192.647
818,902,5,16,19,141650,191.669
16,902,15,9,20,141791,191.403
1,903,131,42,2,141196,193.916
3,903,131,39,1,140402,195.45
4,903,6,48,4,142081,192.235
817,903,9,39,3,141473,193.387
20,903,9,37,5,142169,192.07
807,903,10,33,10,142624,191.218
822,903,3,52,11,142660,191.151
8,903,6,34,8,142300,191.824
815,903,10,32,6,142228,191.959
826,903,5,33,17,143337,189.899
18,903,1,30,18,143375,189.829
818,903,5,34,14,142896,190.712
825,903,1,33,12,142701,191.075
813,903,208,34,15,143067,190.396
13,903,3,34,9,142379,191.676
821,903,15,42,7,142257,191.904
824,903,206,36,21,144825,187.203
155,903,207,48,16,143323,189.924
820,903,206,50,13,142875,190.751
828,903,207,30,19,143620,189.38
154,903,208,4,20,144366,188.026
16,903,15,2,22,158376,165.773
1,904,131,54,3,129483,187.275
3,904,131,51,2,129236,187.794
817,904,9,65,5,130012,186.175
20,904,9,55,1,128918,188.465
822,904,3,47,8,130424,185.326
4,904,6,55,4,129898,186.411
8,904,6,53,11,130580,185.007
154,904,208,47,14,131068,184.016
815,904,10,39,13,130756,184.648
807,904,10,42,16,131411,183.325
18,904,1,43,10,130563,185.042
825,904,1,43,7,130318,185.544
13,904,3,55,9,130468,185.236
826,904,5,59,6,130269,185.645
813,904,208,39,15,131235,183.679
821,904,15,55,12,130666,184.832
16,904,15,38,17,131473,183.201
824,904,206,46,20,131784,182.58
820,904,206,44,18,131767,182.614
828,904,207,54,22,133350,179.517
155,904,207,25,21,133064,180.069
818,904,5,18,19,131781,182.586
3,905,131,33,4,119425,151.388
1,905,131,34,3,119361,151.51
817,905,9,70,2,119252,151.718
4,905,6,54,5,119727,150.814
807,905,10,38,9,120767,148.872
18,905,1,42,12,121047,148.358
13,905,3,48,6,120314,149.712
154,905,208,53,11,120979,148.482
824,905,206,42,16,121254,147.98
825,905,1,75,8,120657,149.075
828,905,207,53,10,120911,148.607
8,905,6,75,1,118479,153.212
155,905,207,16,19,122425,145.878
820,905,206,69,7,120579,149.22
821,905,15,41,15,121146,148.177
822,905,3,50,14,121105,148.252
818,905,5,35,13,121083,148.292
16,905,15,23,17,121761,147.062
826,905,5,8,18,122011,146.614
20,905,9,3,20,159505,100.615
817,906,9,68,4,118640,199.638
3,906,131,33,7,118881,199.028
20,906,9,48,10,119171,198.299
18,906,1,64,5,118759,199.337
807,906,10,64,8,118936,198.89
4,906,6,64,3,118614,199.704
822,906,3,52,11,119321,197.924
818,906,5,56,12,119399,197.73
825,906,1,56,6,118819,199.185
8,906,6,68,2,118529,199.921
815,906,10,63,13,119491,197.501
13,906,3,58,1,118504,199.984
16,906,15,66,17,120226,195.692
821,906,15,51,16,120112,195.97
154,906,208,54,14,119650,197.107
826,906,5,43,15,119978,196.298
1,906,131,24,9,118942,198.875
155,906,207,20,19,123130,188.856
813,906,208,21,18,121514,192.6
828,906,207,7,20,151041,141.385
3,907,131,50,6,112598,214.518
1,907,131,41,2,112217,215.65
822,907,3,63,3,112581,214.568
13,907,3,63,4,112586,214.553
4,907,6,58,5,112595,214.527
815,907,10,59,1,112142,215.874
825,907,1,53,7,112746,214.081
817,907,9,55,10,113060,213.161
807,907,10,60,11,113156,212.882
8,907,6,55,9,112884,213.676
18,907,1,60,8,112858,213.752
813,907,208,64,12,113187,212.791
16,907,15,59,14,113709,211.284
154,907,208,42,15,113953,210.587
824,907,206,65,19,114476,209.108
155,907,207,40,22,115274,206.892
820,907,206,40,21,114847,208.072
828,907,207,33,20,114672,208.56
821,907,15,53,16,114036,210.351
818,907,5,55,13,113317,212.414
20,907,9,30,17,114254,209.734
826,907,5,23,18,114332,209.514
1,908,131,26,1,137176,218.239
822,908,3,34,4,138264,215.822
817,908,9,34,7,138459,215.395
18,908,1,52,5,138284,215.778
20,908,9,52,2,137481,217.556
4,908,6,52,8,138587,215.115
825,908,1,32,10,138677,214.919
807,908,10,52,9,138625,215.032
826,908,5,45,6,138407,215.509
818,908,5,44,13,139261,213.654
815,908,10,41,11,138716,214.834
154,908,208,48,12,138919,214.393
16,908,15,34,15,140041,211.989
824,908,206,51,14,139961,212.158
155,908,207,31,18,141462,209.02
820,908,206,50,17,140399,211.233
813,908,208,48,16,140314,211.412
3,908,131,26,3,138091,216.203
828,908,207,7,20,144319,203.295
821,908,15,7,19,142566,206.77
3,909,131,67,6,121298,202.543
822,909,3,45,9,121494,202.056
1,909,131,53,1,119908,206.066
20,909,9,39,10,121545,201.93
4,909,6,57,3,120548,204.429
817,909,9,53,5,120846,203.676
807,909,10,44,13,122098,200.57
18,909,1,64,8,121346,202.424
825,909,1,56,2,120224,205.255
815,909,10,54,4,120752,203.913
8,909,6,55,7,121338,202.444
813,909,208,41,15,122305,200.065
818,909,5,58,11,121876,201.113
821,909,15,61,12,122008,200.79
824,909,206,57,16,122522,199.539
155,909,207,50,18,122866,198.711
820,909,206,50,19,123035,198.306
828,909,207,49,20,123230,197.842
16,909,15,41,17,122529,199.522
826,909,5,34,14,122179,200.372
154,909,208,26,21,124137,195.709
817,910,9,58,2,126608,182.103
4,910,6,40,5,127419,180.413
1,910,131,36,4,127380,180.494
3,910,131,64,1,125724,183.981
13,910,3,51,7,128229,178.757
8,910,6,47,6,127983,179.257
20,910,9,52,9,128746,177.716
822,910,3,63,3,126850,181.595
818,910,5,31,11,129120,176.97
18,910,1,50,13,129156,176.898
16,910,15,41,8,128704,177.8
825,910,1,41,10,128883,177.442
813,910,208,45,12,129128,176.954
826,910,5,51,14,129401,176.414
824,910,206,49,16,129883,175.468
820,910,206,47,15,129499,176.22
821,910,15,29,18,130485,174.3
155,910,207,21,19,132888,169.791
815,910,10,21,17,130280,174.696
807,910,10,14,20,141151,155.921
154,910,208,7,21,146312,148.352
828,910,207,6,22,148459,145.415
817,911,9,44,6,152974,223.187
3,911,131,36,1,150511,228.161
822,911,3,40,4,152716,223.698
8,911,6,39,13,154090,221.004
20,911,9,36,5,152953,223.229
18,911,1,38,8,153483,222.186
4,911,6,29,11,153879,221.413
815,911,10,28,16,154532,220.151
826,911,5,26,14,154159,220.87
807,911,10,40,9,153612,221.934
818,911,5,31,7,153276,222.592
825,911,1,28,15,154203,220.785
13,911,3,37,3,152512,224.104
16,911,15,36,2,152413,224.301
821,911,15,32,12,154000,221.178
820,911,206,31,17,155247,218.785
828,911,207,26,19,155900,217.553
824,911,206,32,20,156347,216.717
1,911,131,33,10,153707,221.748
154,911,208,21,18,155649,218.025
1,912,131,29,1,128004,236.975
3,912,131,51,2,128206,236.432
13,912,3,46,3,128342,236.068
822,912,3,50,5,128559,235.49
817,912,9,53,6,128588,235.413
20,912,9,34,10,129141,233.952
815,912,10,35,8,129107,234.042
18,912,1,35,11,129245,233.68
8,912,6,43,7,128942,234.476
825,912,1,34,12,129283,233.58
826,912,5,51,4,128486,235.684
807,912,10,35,13,129366,233.363
818,912,5,39,9,129121,234.005
813,912,208,32,17,129856,232.091
16,912,15,46,14,129375,233.34
154,912,208,38,18,130083,231.506
155,912,207,35,21,130758,229.784
824,912,206,51,20,130521,230.386
821,912,15,40,15,129449,233.147
828,912,207,47,19,130280,231.001
4,912,6,23,16,129680,232.546
820,912,206,5,22,132569,225.289
1,913,131,39,1,150417,165.137
20,913,9,27,8,152519,162.052
817,913,9,30,9,152569,161.98
4,913,6,27,6,152115,162.636
13,913,3,27,13,153283,160.959
818,913,5,48,4,151937,162.895
815,913,10,46,5,152007,162.793
8,913,6,28,11,152872,161.545
807,913,10,27,10,152762,161.703
825,913,1,48,2,151639,163.33
822,913,3,25,7,152515,162.058
813,913,208,26,12,153213,161.059
154,913,208,25,15,153543,160.591
826,913,5,45,3,151761,163.151
828,913,207,14,19,155416,157.985
824,913,206,47,14,153538,160.598
820,913,206,43,17,153807,160.218
18,913,1,16,16,153707,160.359
16,913,15,10,18,153948,160.02
821,913,15,6,20,155684,157.619
3,913,131,5,21,156769,156.154
1,914,131,39,1,151600,187.322
3,914,131,15,6,152551,185.739
20,914,9,32,3,151915,186.795
817,914,9,38,4,152231,186.269
18,914,1,33,2,151721,187.119
822,914,3,41,13,154103,183.213
13,914,3,39,8,153450,184.267
807,914,10,28,7,152814,185.306
818,914,5,35,11,153562,184.086
815,914,10,27,10,153556,184.095
826,914,5,25,12,154021,183.345
8,914,6,36,5,152426,185.946
821,914,15,40,17,155372,181.198
825,914,1,38,9,153510,184.17
154,914,208,28,16,155302,181.308
813,914,208,26,15,154702,182.256
828,914,207,27,14,154669,182.309
820,914,206,25,21,156472,179.486
155,914,207,29,18,155641,180.776
824,914,206,27,20,155985,180.24
16,914,15,25,19,155753,180.601
1,915,131,48,3,141606,207.2
3,915,131,52,2,141360,207.703
822,915,3,53,1,140896,208.658
18,915,1,47,4,141964,206.472
825,915,1,44,14,143076,204.245
4,915,6,53,6,142179,206.038
817,915,9,50,13,143050,204.296
20,915,9,53,8,142630,205.133
8,915,6,45,11,142919,204.556
815,915,10,47,12,142924,204.547
13,915,3,47,10,142879,204.636
807,915,10,50,9,142685,205.023
818,915,5,53,7,142550,205.293
826,915,5,52,5,142022,206.355
821,915,15,45,18,144075,202.284
16,915,15,42,15,143822,202.777
154,915,208,49,19,144461,201.537
813,915,208,50,17,144030,202.372
828,915,207,48,16,143979,202.471
155,915,207,17,20,147407,196.009
820,915,206,8,21,148268,194.45
1,916,131,49,4,141929,194.712
3,916,131,48,5,141932,194.706
817,916,9,33,7,142831,193.004
13,916,3,50,9,142971,192.741
822,916,3,55,6,142505,193.617
4,916,6,47,2,141474,195.585
20,916,9,50,1,141379,195.768
825,916,1,29,14,144287,190.309
818,916,5,17,12,144180,190.504
813,916,208,38,11,143808,191.187
154,916,208,51,15,144440,190.03
18,916,1,33,13,144255,190.367
8,916,6,54,8,142888,192.897
821,916,15,47,10,143006,192.676
826,916,5,53,3,141689,195.171
807,916,10,15,16,146226,186.835
3,917,131,62,2,113619,210.711
1,917,131,62,1,113555,210.895
13,917,3,59,7,114101,209.341
18,917,1,68,4,113999,209.629
20,917,9,68,5,114018,209.576
4,917,6,55,10,114313,208.744
8,917,6,37,17,114963,206.934
807,917,10,70,3,113728,210.4
825,917,1,62,11,114544,208.097
822,917,3,64,9,114229,208.98
826,917,5,62,8,114144,209.219
813,917,208,47,14,114810,207.357
818,917,5,65,13,114774,207.457
821,917,15,64,16,114875,207.177
815,917,10,70,12,114550,208.08
16,917,15,42,15,114834,207.29
154,917,208,63,6,114070,209.428
817,917,9,30,18,115387,205.77
1,918,131,49,4,145599,189.342
13,918,3,47,2,144826,190.738
822,918,3,54,6,145727,189.113
817,918,9,50,1,144496,191.341
18,918,1,47,9,146739,187.32
807,918,10,47,7,145777,189.024
815,918,10,49,8,145808,188.968
20,918,9,51,3,145552,189.427
4,918,6,45,12,147424,186.126
8,918,6,46,16,147736,185.586
825,918,1,37,10,146824,187.171
818,918,5,50,5,145686,189.186
154,918,208,35,17,147897,185.31
3,918,131,17,11,146869,187.092
821,918,15,43,15,147698,185.652
16,918,15,44,14,147508,185.98
829,918,207,47,18,148398,184.453
155,918,207,38,13,147431,186.113
813,918,208,9,20,148933,183.547
826,918,5,10,19,148748,183.859
1,926,131,50,1,130945,209.915
3,926,131,47,2,131092,209.577
20,926,6,52,4,131457,208.74
13,926,3,50,6,131719,208.144
831,926,15,46,9,132612,206.137
817,926,9,46,10,132797,205.726
807,926,10,48,8,131970,207.576
828,926,15,51,5,131560,208.505
832,926,5,49,11,132872,205.56
815,926,10,46,7,131959,207.601
18,926,1,56,12,133338,204.534
8,926,6,36,3,131426,208.811
830,926,5,30,13,134295,202.458
20,927,6,46,3,143648,193.501
1,927,131,45,2,143125,193.501
3,927,131,43,1,142062,195.516
8,927,6,40,7,144124,191.644
822,927,3,42,6,144088,191.71
13,927,3,40,5,143990,191.891
830,927,5,42,9,144579,190.81
832,927,5,37,15,145507,189.132
826,927,9,41,8,144514,190.929
817,927,9,42,13,145312,189.482
154,927,208,36,10,144812,190.386
831,927,15,45,4,143902,192.054
815,927,10,37,14,145345,189.423
807,927,10,46,11,144822,190.368
833,927,209,44,19,149040,183.004
813,927,208,38,12,145070,189.919
18,927,1,38,16,146056,188.153
4,927,1,17,17,148460,183.983
828,927,15,3,18,148760,183.475
1,928,131,31,1,142208,191.996
3,928,131,39,2,142565,191.328
20,928,6,15,5,143018,190.487
8,928,6,48,6,143026,190.472
13,928,3,37,4,142734,191.013
822,928,3,37,7,143051,190.426
154,928,208,34,8,143134,190.272
831,928,15,46,12,143692,189.248
817,928,9,46,9,143245,190.068
828,928,15,32,15,144204,188.319
815,928,10,44,10,143512,189.578
4,928,1,40,13,143728,189.183
832,928,5,41,3,142652,191.166
18,928,1,21,16,144991,186.907
829,928,209,40,17,145414,186.157
833,928,209,43,19,145963,185.192
830,928,5,46,14,143880,188.906
813,928,208,37,11,143686,189.259
826,928,9,13,20,146291,184.621
807,928,10,6,18,145844,185.401
1,929,131,38,5,137857,199.098
8,929,6,42,1,136311,202.294
3,929,131,36,3,137326,200.184
822,929,3,16,6,138095,198.615
20,929,6,38,2,136624,201.639
817,929,9,53,12,138948,196.903
154,929,208,34,15,139161,196.48
815,929,10,39,8,138338,198.124
826,929,9,36,11,138725,197.348
13,929,3,12,14,139094,196.613
4,929,1,38,13,138992,196.815
831,929,15,43,7,138216,198.37
807,929,10,40,10,138653,197.492
828,929,15,27,9,138422,197.955
813,929,208,43,4,137665,199.49
829,929,209,36,18,141759,191.464
833,929,209,36,19,142033,190.949
830,929,5,32,16,139607,195.6
832,929,5,13,17,140651,193.571
3,930,131,53,2,129109,188.061
1,930,131,54,1,128270,189.849
20,930,6,61,6,130737,184.687
822,930,3,44,5,130711,184.74
8,930,6,47,3,129931,186.342
13,930,3,51,4,130374,185.429
817,930,9,56,8,131124,183.903
154,930,208,46,15,131945,182.261
832,930,5,62,9,131156,183.838
826,930,9,40,11,131887,182.376
830,930,5,46,12,131896,182.358
831,930,15,41,13,131928,182.294
815,930,10,38,14,131932,182.286
828,930,15,52,16,132222,181.713
807,930,10,51,7,130888,184.38
18,930,1,46,10,131162,183.826
829,930,209,49,19,133655,178.933
833,930,209,51,20,134211,177.877
813,930,208,17,17,132912,180.364
4,930,1,23,18,133387,179.446
3,931,131,76,2,118599,152.841
20,931,6,75,4,118854,152.347
1,931,131,42,3,118676,152.692
826,931,9,75,7,119130,151.815
817,931,9,74,1,118063,153.891
8,931,6,74,10,119651,150.822
815,931,10,74,11,119657,150.811
18,931,1,76,9,119490,151.128
831,931,15,76,15,120017,150.133
832,931,5,48,13,119816,150.511
807,931,10,46,14,119921,150.313
154,931,208,40,17,120483,149.263
828,931,15,75,8,119285,151.519
822,931,3,74,6,118944,152.173
13,931,3,72,12,119764,150.609
833,931,209,47,18,121715,147.013
829,931,209,58,20,122693,145.274
830,931,5,49,5,118873,152.31
4,931,1,36,16,120459,149.308
813,931,208,3,19,122271,146.019
1,932,131,64,3,117472,202.648
3,932,131,63,5,117637,202.218
822,932,3,67,6,117922,201.478
8,932,6,42,1,116987,203.925
20,932,6,59,2,117105,203.613
13,932,3,64,4,117553,202.437
813,932,208,51,10,118385,200.288
807,932,10,66,9,118238,200.664
826,932,9,69,8,118048,201.153
154,932,208,51,7,117969,201.356
815,932,10,49,14,118889,199.008
832,932,5,61,12,118811,199.205
817,932,9,67,16,119060,198.578
828,932,15,58,15,118890,199.006
830,932,5,50,11,118616,199.699
831,932,15,47,17,119088,198.507
829,932,209,38,19,120707,194.525
833,932,209,37,20,120804,194.292
18,932,1,49,13,118856,199.092
4,932,1,41,18,119580,197.28
3,933,131,35,1,111235,218.622
1,933,131,60,2,111475,217.888
13,933,3,58,4,111613,217.468
20,933,6,44,3,111499,217.815
822,933,3,52,7,112248,215.557
807,933,10,62,12,112541,214.686
813,933,208,58,6,111785,216.947
830,933,5,64,9,112349,215.256
815,933,10,58,10,112377,215.173
817,933,9,69,5,111689,217.238
831,933,15,57,14,113050,213.19
826,933,9,54,8,112316,215.354
828,933,15,56,11,112516,214.76
833,933,209,58,16,114939,207.817
154,933,208,34,13,112881,213.685
832,933,5,28,15,113234,212.655
18,933,1,5,17,152208,138.792
1,934,131,29,1,137093,218.425
3,934,131,24,2,137403,217.73
20,934,6,31,6,137707,217.053
13,934,3,26,3,137466,217.589
822,934,3,32,5,137513,217.484
826,934,9,28,7,137910,216.603
807,934,10,32,9,138296,215.752
8,934,6,31,4,137493,217.529
815,934,10,25,10,138466,215.379
4,934,1,30,12,138883,214.471
828,934,15,31,8,138131,216.115
833,934,209,26,15,142324,207.259
829,934,209,28,14,141919,208.082
832,934,5,26,11,138697,214.875
817,934,9,14,13,139940,212.203
830,934,5,3,16,220776,150.647
20,936,6,63,5,126772,181.759
826,936,9,57,4,126519,182.29
817,936,9,68,1,124821,185.939
830,936,5,62,11,127650,179.938
4,936,1,67,10,127311,180.637
1,936,131,68,3,125727,183.974
154,936,208,60,14,128080,179.059
3,936,131,68,2,125149,185.223
18,936,1,65,17,128535,178.139
828,936,15,60,12,128004,179.214
831,936,15,51,15,128268,178.678
13,936,3,59,6,126864,181.566
822,936,3,51,8,127058,181.161
813,936,208,62,9,127130,181.012
833,936,209,59,20,129868,175.497
829,936,209,56,19,129543,176.134
832,936,5,38,18,128611,177.986
8,936,6,24,7,126954,181.378
815,936,10,51,16,128499,178.212
807,936,10,38,13,128074,179.072
1,937,131,34,2,152504,224.12
3,937,131,34,1,152416,224.295
154,937,208,37,12,154779,219.677
826,937,9,29,3,153032,223.073
815,937,10,29,13,154796,219.645
13,937,3,23,8,154093,220.998
8,937,6,30,9,154517,220.18
830,937,5,36,4,153276,222.592
822,937,3,23,10,154646,219.932
828,937,15,30,7,154022,221.136
831,937,15,29,6,153991,221.196
20,937,6,29,14,155316,218.654
4,937,1,34,5,153692,221.778
18,937,1,38,15,155533,218.244
833,937,209,32,18,158174,213.366
829,937,209,33,17,158150,213.41
832,937,5,25,11,154680,219.867
817,937,9,2,16,156263,216.873
1,938,131,48,1,126672,240.617
20,938,6,52,3,127376,238.678
13,938,3,31,8,127874,237.326
822,938,3,49,6,127525,238.272
8,938,6,43,7,127584,238.111
815,938,10,46,10,128140,236.609
807,938,10,36,14,128913,234.552
817,938,9,50,9,128065,236.811
828,938,15,22,12,128516,235.604
826,938,9,39,11,128231,236.365
832,938,5,38,5,127510,238.313
830,938,5,35,4,127390,238.64
831,938,15,51,13,128653,235.24
18,938,1,33,16,129766,232.324
829,938,209,51,17,131098,228.927
833,938,209,29,18,131311,228.393
3,938,131,43,2,127067,239.525
4,938,1,42,15,129285,233.575
20,939,6,53,2,150069,165.659
817,939,9,52,1,150041,165.701
8,939,6,48,5,150341,165.251
3,939,131,50,7,150934,164.368
822,939,3,49,10,151342,163.765
826,939,9,36,8,151109,164.109
815,939,10,44,12,151970,162.847
830,939,5,43,4,150298,165.315
832,939,5,43,6,150401,165.161
831,939,15,36,15,152566,161.984
828,939,15,30,11,151594,163.395
813,939,208,57,3,150175,165.5
154,939,208,28,13,152353,162.292
834,939,209,43,19,155312,158.127
829,939,209,45,20,155890,157.338
18,939,1,43,9,151167,164.023
4,939,1,27,16,153325,160.9
1,939,131,24,14,152505,162.072
13,939,3,19,17,153666,160.417
807,939,10,6,18,153868,160.132
1,940,131,33,1,136145,217.434
3,940,131,31,2,137147,215.191
20,940,6,32,3,137906,213.523
8,940,6,32,4,138035,213.242
822,940,3,41,8,138241,212.795
807,940,10,43,9,138331,212.6
154,940,208,35,6,138167,212.955
813,940,208,39,5,138136,213.022
830,940,5,32,7,138237,212.803
832,940,5,16,13,138686,211.835
4,940,1,45,16,139614,209.862
815,940,10,50,11,138591,212.039
826,940,9,36,10,138366,212.524
828,940,15,28,15,139343,210.434
817,940,9,32,14,138898,211.381
18,940,1,31,18,140121,208.799
13,940,3,51,12,138595,212.031
834,940,209,35,20,141467,206.029
829,940,209,44,19,141452,206.06
831,940,15,39,17,140088,208.868
1,941,131,44,3,140573,209.328
20,941,6,51,1,140071,210.378
815,941,10,48,9,141772,206.862
13,941,3,48,4,140881,208.689
8,941,6,48,2,140294,209.91
831,941,15,52,6,141372,207.678
813,941,208,52,7,141507,207.402
18,941,1,53,13,143068,204.261
830,941,5,45,15,143265,203.871
4,941,1,29,12,142639,205.115
822,941,3,45,5,141134,208.167
833,941,209,50,17,145049,200.409
829,941,209,50,16,144926,200.644
817,941,9,43,10,141888,206.626
832,941,5,44,11,142258,205.879
154,941,208,7,18,145266,199.996
3,941,131,6,14,143133,204.132
1,942,131,48,2,140738,197.014
3,942,131,49,1,140666,197.154
20,942,6,52,3,141330,195.863
830,942,5,51,9,143172,192.366
815,942,10,54,7,143010,192.668
18,942,1,50,8,143026,192.638
832,942,5,51,5,142660,193.325
813,942,208,51,6,142849,192.97
831,942,15,54,12,144407,190.09
817,942,9,53,4,141980,194.614
4,942,1,55,11,144323,190.243
834,942,209,50,16,148173,183.472
826,942,9,41,10,143728,191.335
807,942,10,24,13,145095,188.846
828,942,15,24,15,147381,184.825
8,942,6,24,14,146186,186.905
13,942,3,22,17,148231,183.374
154,942,208,8,18,159612,165.926
822,942,3,3,19,231939,130.623
3,943,131,67,1,120521,192.426
1,943,131,67,2,120723,191.945
822,943,3,68,4,121585,189.917
826,943,9,69,3,121549,190.001
817,943,9,70,5,121625,189.824
13,943,3,71,7,122009,188.935
807,943,10,69,9,122391,188.059
815,943,10,51,12,122757,187.227
830,943,5,70,10,122603,187.576
154,943,208,69,13,122893,186.92
813,943,208,70,14,122963,186.762
828,943,15,62,11,122716,187.32
832,943,5,46,8,122172,188.56
18,943,1,49,15,123006,186.666
834,943,209,69,18,125005,182.276
829,943,209,67,19,125540,181.136
831,943,15,48,16,123350,185.895
20,943,6,48,6,121847,189.309
8,943,6,20,17,124054,184.338
3,944,131,57,2,114957,206.95
1,944,131,51,1,114832,207.296
20,944,6,57,3,115046,206.705
8,944,6,48,4,115416,205.691
822,944,3,61,10,116039,204.005
807,944,10,66,16,116774,202.052
826,944,9,41,14,116500,202.776
154,944,208,57,5,115739,204.813
830,944,5,56,9,115972,204.185
813,944,208,63,13,116354,203.164
817,944,9,56,11,116313,203.273
815,944,10,53,8,115970,204.191
831,944,15,41,17,116794,202.0
18,944,1,53,12,116321,203.252
4,944,1,54,15,116519,202.726
828,944,15,57,7,115789,204.678
829,944,209,42,19,119098,196.116
834,944,209,43,18,118617,197.316
13,944,3,57,6,115743,204.803
3,945,131,37,5,145356,189.779
1,945,131,44,1,144517,191.302
8,945,6,47,4,144942,190.528
20,945,6,48,2,144550,191.242
815,945,10,30,8,145892,188.818
817,945,9,46,9,146305,188.085
807,945,10,29,16,147064,186.751
13,945,3,33,14,146984,186.891
154,945,208,47,7,145859,188.877
826,945,9,27,13,146882,187.069
832,945,5,38,15,146998,186.867
18,945,1,29,17,147509,185.978
822,945,3,45,11,146464,187.804
828,945,15,48,12,146517,187.71
831,945,15,46,10,146424,187.874
830,945,5,40,6,145746,189.079
4,945,1,52,3,144796,190.793
829,945,209,53,18,149610,182.414
833,945,209,26,19,151213,179.784
3,948,131,21,3,130557,210.815
1,948,131,48,4,130646,210.608
20,948,6,23,2,129951,212.235
817,948,9,49,1,128997,214.51
13,948,3,39,9,132288,206.861
154,948,210,48,17,132862,205.582
807,948,10,49,16,132833,205.646
822,948,3,51,14,132725,205.886
832,948,5,23,7,131671,208.253
830,948,5,44,6,131516,208.606
835,948,4,14,18,132955,205.376
825,948,4,45,10,132452,206.494
815,948,10,39,15,132780,205.764
18,948,1,33,8,131684,208.223
831,948,15,48,13,132711,205.917
836,948,209,34,12,132673,206.001
828,948,15,15,21,133892,203.327
8,948,6,21,5,130701,210.48
837,948,209,15,20,133847,203.424
821,948,210,4,19,132998,205.281
4,948,1,14,11,132553,206.268
3,949,131,41,1,134482,206.21
8,949,6,39,3,135158,204.745
1,949,131,43,2,134677,205.785
817,949,9,44,9,136064,202.814
154,949,210,42,11,136095,202.749
830,949,5,49,7,135504,204.004
826,949,9,36,8,135678,203.633
13,949,3,31,16,137560,199.704
822,949,3,37,15,137077,200.698
838,949,1,44,12,136121,202.694
825,949,4,40,14,136730,201.418
828,949,15,32,17,138003,198.802
836,949,209,43,6,135448,204.123
831,949,15,49,5,135360,204.312
807,949,10,53,4,135188,204.681
815,949,10,39,10,136067,202.808
837,949,209,47,13,136685,201.512
832,949,5,22,18,138408,197.983
821,949,210,2,19,139341,196.124
18,949,1,3,20,139427,195.954
3,950,131,38,6,140418,195.419
20,950,6,37,9,140610,195.046
826,950,9,38,14,141546,193.248
817,950,9,55,11,141015,194.264
8,950,6,40,8,140593,195.079
13,950,3,34,16,141815,192.737
1,950,131,32,10,140662,194.945
830,950,5,41,5,140399,195.456
832,950,5,35,12,141485,193.364
822,950,3,23,15,141558,193.225
815,950,10,30,17,141846,192.679
4,950,1,36,19,142226,191.962
18,950,1,46,3,140298,195.652
821,950,210,45,4,140368,195.516
807,950,10,48,1,139824,196.581
828,950,15,41,22,143269,190.024
825,950,4,22,21,142311,191.803
836,950,209,48,13,141489,193.356
154,950,210,47,2,139923,196.387
831,950,15,42,7,140582,195.1
837,950,209,42,18,142009,192.371
835,950,4,26,20,142232,191.951
3,951,131,52,1,139094,212.452
1,951,131,36,4,140266,209.969
8,951,6,47,3,140101,210.315
822,951,3,37,6,141159,208.115
13,951,3,52,2,139743,211.07
4,951,1,52,5,140347,209.799
825,951,4,50,9,141832,206.74
154,951,210,51,12,142026,206.347
815,951,10,47,10,141897,206.608
18,951,1,50,8,141720,206.968
817,951,9,46,7,141179,208.074
832,951,5,41,15,142205,205.986
835,951,4,37,19,142660,205.073
828,951,15,45,14,142050,206.298
826,951,9,44,17,142344,205.706
831,951,15,50,16,142253,205.889
821,951,210,52,18,142378,205.637
836,951,209,43,11,141907,206.588
830,951,5,32,13,142029,206.341
830,952,9,36,6,128816,188.682
8,952,6,38,4,128538,189.274
20,952,6,39,2,127974,190.488
817,952,9,46,3,128209,189.98
822,952,3,60,8,129081,188.12
832,952,5,42,11,129663,186.899
815,952,10,37,15,129801,186.612
13,952,3,43,9,129238,187.789
18,952,1,39,18,130260,185.663
826,952,5,53,1,126948,192.735
821,952,210,34,17,130139,185.912
828,952,15,42,12,129715,186.791
835,952,4,35,14,129779,186.658
825,952,4,57,5,128716,188.894
831,952,15,38,16,129905,186.396
836,952,209,37,19,131182,183.786
837,952,209,52,10,129402,187.445
154,952,210,41,7,128974,188.347
4,952,1,41,13,129750,186.718
807,952,10,8,20,131810,182.529
1,953,131,71,1,117939,154.135
817,953,9,67,3,118294,153.437
815,953,10,64,4,118446,153.139
20,953,6,62,2,118005,154.005
4,953,1,72,8,119170,151.739
807,953,10,74,11,119232,151.62
3,953,131,74,6,118763,152.523
832,953,5,70,5,118519,152.997
18,953,1,66,12,119670,150.786
13,953,3,69,9,119213,151.656
821,953,210,69,7,119131,151.814
822,953,3,66,10,119223,151.637
154,953,210,65,14,120219,149.755
836,953,209,60,15,120372,149.469
837,953,209,70,13,119868,150.413
828,953,15,51,16,121342,147.687
831,953,15,46,17,121889,146.701
830,953,9,34,18,126563,138.779
825,953,4,27,19,129802,133.774
826,953,5,14,20,137895,122.715
8,953,6,10,21,147149,112.116
835,953,4,2,22,158474,101.399
1,954,131,68,2,115981,206.625
