driverId,raceId,points,position,wins
308,601,0.0,37,0
235,601,12.0,8,0
289,601,1.0,17,0
238,601,22.0,6,2
187,601,4.0,15,0
265,601,0.0,21,0
224,601,37.0,4,2
280,601,0.0,27,0
307,601,0.0,24,0
199,601,23.0,5,2
221,601,11.0,10,0
306,601,10.0,11,0
305,601,12.0,9,0
223,601,46.0,1,1
182,601,38.0,3,2
304,601,18.0,7,1
325,602,0.0,54,0
324,602,0.0,58,0
243,602,0.0,42,0
323,602,0.0,28,0
322,602,0.0,22,0
256,602,0.0,57,0
172,602,0.0,43,0
270,602,0.0,34,0
283,602,0.0,55,0
300,602,0.0,59,0
275,602,0.0,56,0
321,602,0.0,30,0
259,602,0.0,53,0
320,602,0.0,49,0
319,602,0.0,51,0
219,602,0.0,52,0
318,602,0.0,50,0
317,602,0.0,41,0
316,602,0.0,45,0
315,602,0.0,47,0
252,602,1.0,19,0
269,602,0.0,39,0
267,602,0.0,38,0
298,602,0.0,35,0
313,602,0.0,26,0
278,602,0.0,46,0
314,602,0.0,29,0
312,602,0.0,23,0
311,602,0.0,25,0
310,602,0.0,48,0
293,602,0.0,40,0
292,602,0.0,36,0
251,602,0.0,31,0
230,602,1.0,20,0
197,602,6.0,13,0
309,602,0.0,44,0
200,602,0.0,33,0
231,602,8.0,12,0
232,602,4.0,17,0
250,602,5.0,15,0
222,602,45.0,2,2
296,602,0.0,32,0
233,602,5.0,14,0
308,602,0.0,37,0
235,602,12.0,8,0
289,602,1.0,18,0
238,602,31.0,5,3
187,602,4.0,16,0
265,602,0.0,21,0
224,602,43.0,3,2
280,602,0.0,27,0
307,602,0.0,24,0
199,602,23.0,6,2
221,602,11.0,10,0
306,602,10.0,11,0
305,602,12.0,9,0
223,602,46.0,1,1
182,602,38.0,4,2
304,602,19.0,7,1
326,603,0.0,54,0
288,603,0.0,34,0
207,603,0.0,24,0
325,603,0.0,58,0
324,603,0.0,31,0
243,603,0.0,32,0
323,603,0.0,29,0
322,603,0.0,22,0
256,603,0.0,61,0
172,603,0.0,42,0
270,603,0.0,38,0
283,603,0.0,59,0
300,603,0.0,62,0
275,603,0.0,60,0
321,603,0.0,33,0
259,603,0.0,57,0
320,603,0.0,52,0
319,603,0.0,55,0
219,603,0.0,56,0
318,603,0.0,53,0
317,603,0.0,46,0
316,603,0.0,49,0
315,603,0.0,50,0
252,603,1.0,19,0
269,603,0.0,44,0
267,603,0.0,43,0
298,603,0.0,39,0
313,603,0.0,27,0
278,603,0.0,47,0
314,603,0.0,30,0
312,603,0.0,23,0
311,603,0.0,26,0
310,603,0.0,51,0
293,603,0.0,45,0
292,603,0.0,40,0
251,603,0.0,35,0
230,603,1.0,20,0
197,603,6.0,13,0
309,603,0.0,48,0
200,603,0.0,37,0
231,603,11.0,11,0
232,603,4.0,17,0
250,603,5.0,15,0
222,603,45.0,3,2
296,603,0.0,36,0
233,603,5.0,14,0
308,603,0.0,41,0
235,603,12.0,9,0
289,603,1.0,18,0
238,603,35.0,5,3
187,603,4.0,16,0
265,603,0.0,21,0
224,603,52.0,1,3
280,603,0.0,28,0
307,603,0.0,25,0
199,603,23.0,6,2
221,603,13.0,8,0
306,603,10.0,12,0
305,603,12.0,10,0
223,603,52.0,2,1
182,603,38.0,4,2
304,603,20.0,7,1
326,604,0.0,56,0
288,604,0.0,36,0
207,604,0.0,25,0
325,604,0.0,59,0
324,604,0.0,33,0
243,604,0.0,34,0
323,604,0.0,31,0
322,604,0.0,22,0
256,604,0.0,61,0
172,604,0.0,43,0
270,604,0.0,39,0
283,604,0.0,47,0
300,604,0.0,62,0
275,604,0.0,60,0
321,604,0.0,35,0
259,604,0.0,58,0
320,604,0.0,54,0
319,604,0.0,49,0
219,604,0.0,57,0
318,604,0.0,55,0
317,604,0.0,48,0
316,604,0.0,51,0
315,604,0.0,52,0
252,604,1.0,19,0
269,604,0.0,45,0
267,604,0.0,44,0
298,604,0.0,40,0
313,604,0.0,28,0
278,604,0.0,30,0
314,604,0.0,32,0
312,604,0.0,24,0
311,604,0.0,27,0
310,604,0.0,53,0
293,604,0.0,46,0
292,604,0.0,41,0
251,604,0.0,37,0
230,604,1.0,20,0
197,604,6.0,14,0
309,604,0.0,50,0
200,604,0.0,23,0
231,604,15.0,8,0
232,604,4.0,17,0
250,604,11.0,12,0
222,604,45.0,3,2
296,604,0.0,38,0
233,604,5.0,16,0
308,604,0.0,42,0
235,604,12.0,10,0
289,604,1.0,18,0
238,604,35.0,5,3
187,604,6.0,15,0
265,604,0.0,21,0
224,604,55.0,1,3
280,604,0.0,29,0
307,604,0.0,26,0
199,604,32.0,6,3
221,604,14.0,9,0
306,604,10.0,13,0
305,604,12.0,11,0
223,604,52.0,2,1
182,604,38.0,4,2
304,604,20.0,7,1
330,605,0.0,19,0
250,605,0.0,18,0
305,605,0.0,17,0
199,605,0.0,16,0
182,605,0.0,15,0
238,605,0.0,14,0
307,605,0.0,13,0
306,605,0.0,12,0
197,605,0.0,11,0
329,605,0.0,10,0
232,605,0.0,9,0
309,605,0.0,8,0
223,605,0.0,7,0
290,605,1.0,6,0
304,605,2.0,5,0
235,605,3.0,4,0
328,605,4.0,3,0
327,605,6.0,2,0
224,605,9.0,1,1
331,606,0.0,15,0
330,606,0.0,12,0
250,606,0.0,19,0
305,606,0.0,20,0
199,606,0.0,14,0
182,606,0.0,10,0
238,606,0.0,18,0
307,606,0.0,9,0
306,606,0.0,17,0
197,606,0.0,16,0
329,606,0.0,13,0
232,606,3.0,6,0
309,606,0.0,11,0
223,606,1.0,7,0
290,606,1.0,8,0
304,606,6.0,4,0
235,606,5.0,5,0
328,606,10.0,2,0
327,606,6.0,3,0
224,606,18.0,1,2
293,607,0.0,27,0
262,607,0.0,26,0
334,607,0.0,25,0
292,607,0.0,23,0
222,607,0.0,16,0
333,607,0.0,14,0
332,607,1.0,10,0
331,607,0.0,19,0
330,607,0.0,15,0
250,607,0.0,22,0
305,607,0.0,24,0
199,607,0.0,12,0
182,607,0.0,13,0
238,607,0.0,18,0
307,607,0.0,11,0
306,607,0.0,21,0
197,607,0.0,20,0
329,607,0.0,17,0
232,607,6.0,6,0
309,607,6.0,4,0
223,607,1.0,8,0
290,607,1.0,9,0
304,607,8.0,3,0
235,607,5.0,7,0
328,607,19.0,2,1
327,607,6.0,5,0
224,607,22.0,1,2
289,608,0.0,26,0
280,608,0.0,17,0
293,608,0.0,29,0
262,608,0.0,28,0
334,608,0.0,27,0
292,608,0.0,24,0
222,608,0.0,19,0
333,608,0.0,16,0
332,608,5.0,7,0
331,608,0.0,21,0
330,608,0.0,18,0
250,608,0.0,23,0
305,608,0.0,25,0
199,608,0.0,14,0
182,608,0.0,15,0
238,608,0.0,20,0
307,608,0.0,12,0
306,608,2.0,9,0
197,608,0.0,22,0
329,608,0.0,13,0
232,608,6.0,6,0
309,608,9.0,4,0
223,608,1.0,10,0
290,608,1.0,11,0
304,608,9.0,5,0
235,608,5.0,8,0
328,608,19.0,2,1
327,608,12.0,3,0
224,608,31.0,1,3
278,609,1.0,14,0
289,609,0.0,21,0
280,609,0.0,19,0
293,609,0.0,30,0
262,609,0.0,29,0
334,609,0.0,28,0
292,609,0.0,26,0
222,609,0.0,22,0
333,609,3.0,9,0
332,609,5.0,7,0
331,609,0.0,24,0
330,609,0.0,20,0
250,609,0.0,18,0
305,609,0.0,27,0
199,609,0.0,17,0
182,609,2.0,10,0
238,609,0.0,23,0
307,609,0.0,16,0
306,609,2.0,11,0
197,609,0.0,25,0
329,609,0.0,15,0
232,609,6.0,6,0
309,609,9.0,4,0
223,609,1.0,12,0
290,609,1.0,13,0
304,609,9.0,5,0
235,609,5.0,8,0
328,609,28.0,2,2
327,609,18.0,3,0
224,609,35.0,1,3
259,610,0.0,31,0
231,610,0.0,24,0
278,610,1.0,15,0
289,610,0.0,23,0
280,610,0.0,21,0
293,610,0.0,32,0
262,610,0.0,26,0
334,610,0.0,30,0
292,610,0.0,29,0
222,610,0.0,25,0
333,610,3.0,10,0
332,610,5.0,7,0
331,610,0.0,27,0
330,610,0.0,22,0
250,610,0.0,19,0
305,610,0.0,20,0
199,610,0.0,18,0
182,610,2.0,11,0
238,610,4.0,9,0
307,610,0.0,17,0
306,610,2.0,12,0
197,610,0.0,28,0
329,610,0.0,16,0
232,610,6.0,6,0
309,610,11.0,4,0
223,610,1.0,13,0
290,610,1.0,14,0
304,610,10.0,5,0
235,610,5.0,8,0
328,610,37.0,2,3
327,610,21.0,3,0
224,610,41.0,1,3
317,611,0.0,32,0
259,611,0.0,31,0
231,611,0.0,24,0
278,611,1.0,16,0
289,611,0.0,23,0
280,611,0.0,21,0
293,611,0.0,33,0
262,611,0.0,26,0
334,611,0.0,30,0
292,611,0.0,29,0
222,611,0.0,25,0
333,611,3.0,10,0
332,611,5.0,9,0
331,611,0.0,27,0
330,611,0.0,22,0
250,611,0.0,19,0
305,611,0.0,20,0
199,611,3.0,11,0
182,611,2.0,12,0
238,611,10.0,6,0
307,611,0.0,18,0
306,611,2.0,13,0
197,611,0.0,28,0
329,611,0.0,17,0
232,611,6.0,7,0
309,611,11.0,5,0
223,611,1.0,14,0
290,611,1.0,15,0
304,611,19.0,4,1
235,611,6.0,8,0
328,611,39.0,2,3
327,611,25.0,3,0
224,611,41.0,1,3
313,612,0.0,28,0
317,612,0.0,33,0
259,612,0.0,32,0
231,612,1.0,15,0
278,612,1.0,17,0
289,612,0.0,23,0
280,612,0.0,22,0
293,612,0.0,34,0
262,612,0.0,26,0
334,612,0.0,31,0
292,612,0.0,30,0
222,612,0.0,25,0
333,612,3.0,11,0
332,612,5.0,10,0
331,612,0.0,27,0
330,612,0.0,24,0
250,612,0.0,20,0
305,612,0.0,21,0
199,612,7.0,8,0
182,612,2.0,12,0
238,612,19.0,4,1
307,612,0.0,19,0
306,612,2.0,13,0
197,612,0.0,29,0
329,612,0.0,18,0
232,612,6.0,9,0
309,612,11.0,6,0
223,612,1.0,14,0
290,612,1.0,16,0
304,612,19.0,5,1
235,612,8.0,7,0
328,612,42.0,1,3
327,612,31.0,3,0
224,612,41.0,2,3
336,613,0.0,38,0
335,613,0.0,37,0
200,613,0.0,35,0
187,613,0.0,31,0
313,613,0.0,28,0
317,613,0.0,34,0
259,613,0.0,33,0
231,613,4.0,11,0
278,613,1.0,17,0
289,613,0.0,23,0
280,613,0.0,22,0
293,613,0.0,36,0
262,613,0.0,26,0
334,613,0.0,32,0
292,613,0.0,30,0
222,613,0.0,25,0
333,613,3.0,12,0
332,613,5.0,10,0
331,613,0.0,27,0
330,613,0.0,24,0
250,613,0.0,20,0
305,613,0.0,21,0
199,613,8.0,7,0
182,613,2.0,13,0
238,613,25.0,4,1
307,613,0.0,19,0
306,613,2.0,14,0
197,613,0.0,29,0
329,613,0.0,18,0
232,613,6.0,9,0
309,613,20.0,6,1
223,613,1.0,15,0
290,613,1.0,16,0
304,613,23.0,5,1
235,613,8.0,8,0
328,613,42.0,1,3
327,613,33.0,3,0
224,613,41.0,2,3
298,614,1.0,18,0
336,614,0.0,39,0
335,614,0.0,35,0
200,614,0.0,37,0
187,614,0.0,32,0
313,614,0.0,29,0
317,614,0.0,36,0
259,614,0.0,34,0
231,614,8.0,8,0
278,614,1.0,17,0
289,614,0.0,24,0
280,614,0.0,23,0
293,614,0.0,38,0
262,614,0.0,27,0
334,614,0.0,33,0
292,614,0.0,31,0
222,614,0.0,26,0
333,614,3.0,13,0
332,614,5.0,11,0
331,614,0.0,28,0
330,614,0.0,25,0
250,614,0.0,20,0
305,614,0.0,22,0
199,614,8.0,7,0
182,614,2.0,14,0
238,614,25.0,4,1
307,614,0.0,21,0
306,614,4.0,12,0
197,614,0.0,30,0
329,614,0.0,19,0
232,614,6.0,10,0
309,614,23.0,5,1
223,614,1.0,15,0
290,614,1.0,16,0
304,614,23.0,6,1
235,614,8.0,9,0
328,614,51.0,1,4
327,614,39.0,3,0
224,614,41.0,2,3
243,615,0.0,29,0
298,615,1.0,19,0
336,615,0.0,40,0
335,615,0.0,37,0
200,615,0.0,22,0
187,615,0.0,35,0
313,615,0.0,31,0
317,615,0.0,38,0
259,615,0.0,32,0
231,615,8.0,9,0
278,615,1.0,18,0
289,615,0.0,26,0
280,615,0.0,24,0
293,615,0.0,39,0
262,615,0.0,23,0
334,615,0.0,36,0
292,615,0.0,34,0
222,615,0.0,28,0
333,615,3.0,14,0
332,615,5.0,11,0
331,615,0.0,30,0
330,615,0.0,27,0
250,615,3.0,13,0
305,615,0.0,25,0
199,615,8.0,8,0
182,615,2.0,16,0
238,615,25.0,4,1
307,615,0.0,21,0
306,615,4.0,12,0
197,615,0.0,33,0
329,615,0.0,20,0
232,615,6.0,10,0
309,615,23.0,5,1
223,615,1.0,17,0
290,615,3.0,15,0
304,615,23.0,6,1
235,615,12.0,7,0
328,615,60.0,1,5
327,615,45.0,2,0
224,615,42.0,3,3
243,616,0.0,29,0
298,616,1.0,18,0
336,616,0.0,40,0
335,616,0.0,37,0
200,616,0.0,22,0
187,616,0.0,35,0
313,616,0.0,31,0
317,616,0.0,38,0
259,616,0.0,32,0
231,616,8.0,9,0
278,616,1.0,19,0
289,616,0.0,26,0
280,616,0.0,25,0
293,616,0.0,39,0
262,616,0.0,24,0
334,616,0.0,36,0
292,616,0.0,34,0
222,616,0.0,28,0
333,616,3.0,14,0
332,616,5.0,13,0
331,616,0.0,30,0
330,616,0.0,27,0
250,616,7.0,10,0
305,616,0.0,23,0
199,616,11.0,8,0
182,616,2.0,16,0
238,616,34.0,4,2
307,616,0.0,21,0
306,616,6.0,12,0
197,616,0.0,33,0
329,616,0.0,20,0
232,616,6.0,11,0
309,616,23.0,5,1
223,616,2.0,17,0
290,616,3.0,15,0
304,616,23.0,6,1
235,616,12.0,7,0
328,616,66.0,1,5
327,616,45.0,2,0
224,616,42.0,3,3
243,617,0.0,30,0
298,617,1.0,18,0
336,617,0.0,40,0
335,617,0.0,37,0
200,617,0.0,23,0
187,617,0.0,35,0
313,617,0.0,32,0
317,617,0.0,38,0
259,617,0.0,28,0
231,617,8.0,9,0
278,617,1.0,19,0
289,617,0.0,26,0
280,617,0.0,25,0
293,617,0.0,39,0
262,617,0.0,24,0
334,617,0.0,36,0
292,617,0.0,34,0
222,617,0.0,29,0
333,617,3.0,14,0
332,617,5.0,13,0
331,617,0.0,31,0
330,617,0.0,27,0
250,617,7.0,10,0
305,617,0.0,21,0
199,617,12.0,7,0
182,617,2.0,16,0
238,617,43.0,4,3
307,617,0.0,22,0
306,617,6.0,12,0
197,617,0.0,33,0
329,617,0.0,20,0
232,617,6.0,11,0
309,617,27.0,5,1
223,617,2.0,17,0
290,617,3.0,15,0
304,617,23.0,6,1
235,617,12.0,8,0
328,617,69.0,1,5
327,617,47.0,3,0
224,617,48.0,2,3
320,618,0.0,41,0
314,618,0.0,33,0
243,618,0.0,30,0
298,618,1.0,20,0
336,618,0.0,42,0
335,618,0.0,38,0
200,618,0.0,24,0
187,618,0.0,36,0
313,618,0.0,32,0
317,618,0.0,39,0
259,618,0.0,28,0
231,618,8.0,10,0
278,618,1.0,21,0
289,618,0.0,26,0
280,618,0.0,25,0
293,618,0.0,40,0
262,618,4.0,14,0
334,618,0.0,37,0
292,618,0.0,35,0
222,618,0.0,29,0
333,618,3.0,15,0
332,618,5.0,13,0
331,618,0.0,31,0
330,618,0.0,27,0
250,618,7.0,11,0
305,618,0.0,22,0
199,618,12.0,7,0
182,618,2.0,17,0
238,618,43.0,4,3
307,618,1.0,19,0
306,618,9.0,9,0
197,618,0.0,34,0
329,618,0.0,23,0
232,618,6.0,12,0
309,618,36.0,5,2
223,618,2.0,18,0
290,618,3.0,16,0
304,618,23.0,6,1
235,618,12.0,8,0
328,618,71.0,1,5
327,618,47.0,3,0
224,618,54.0,2,3
320,619,0.0,41,0
314,619,0.0,34,0
243,619,0.0,30,0
298,619,1.0,20,0
336,619,0.0,42,0
335,619,0.0,38,0
200,619,0.0,24,0
187,619,0.0,36,0
313,619,0.0,33,0
317,619,0.0,39,0
259,619,0.0,28,0
231,619,14.0,8,0
278,619,1.0,21,0
289,619,0.0,26,0
280,619,0.0,25,0
293,619,0.0,40,0
262,619,4.0,14,0
334,619,0.0,37,0
292,619,0.0,35,0
222,619,0.0,29,0
333,619,3.0,15,0
332,619,5.0,13,0
331,619,0.0,32,0
330,619,0.0,27,0
250,619,7.0,11,0
305,619,0.0,22,0
199,619,16.0,7,0
182,619,2.0,17,0
238,619,52.0,3,4
307,619,1.0,19,0
306,619,9.0,10,0
197,619,0.0,31,0
329,619,0.0,23,0
232,619,6.0,12,0
309,619,38.0,5,2
223,619,2.0,18,0
290,619,3.0,16,0
304,619,26.0,6,1
235,619,12.0,9,0
328,619,71.0,1,5
327,619,47.0,4,0
224,619,55.0,2,3
278,620,0.0,21,0
339,620,0.0,20,0
320,620,0.0,19,0
289,620,0.0,18,0
333,620,0.0,17,0
207,620,0.0,16,0
309,620,0.0,15,0
317,620,0.0,14,0
327,620,0.0,13,0
224,620,0.0,12,0
182,620,0.0,11,0
337,620,0.0,10,0
307,620,0.0,9,0
280,620,0.0,8,0
199,620,0.0,7,0
238,620,1.0,6,0
314,620,2.0,5,0
223,620,3.0,4,0
235,620,4.0,3,0
304,620,6.0,2,0
328,620,9.0,1,1
293,621,0.0,28,0
305,621,0.0,27,0
306,621,0.0,25,0
250,621,0.0,21,0
340,621,0.0,20,0
243,621,0.0,18,0
338,621,0.0,17,0
278,621,0.0,19,0
339,621,0.0,26,0
320,621,0.0,24,0
289,621,1.0,10,0
333,621,0.0,23,0
207,621,3.0,7,0
309,621,4.0,5,0
317,621,0.0,22,0
327,621,0.0,14,0
224,621,6.0,3,0
182,621,0.0,11,0
337,621,0.0,16,0
307,621,0.0,15,0
280,621,0.0,13,0
199,621,0.0,12,0
238,621,3.0,8,0
314,621,2.0,9,0
223,621,3.0,6,0
235,621,4.0,4,0
304,621,15.0,1,1
328,621,9.0,2,1
329,622,0.0,29,0
290,622,0.0,15,0
293,622,0.0,30,0
305,622,0.0,26,0
306,622,0.0,27,0
250,622,1.0,12,0
340,622,0.0,23,0
243,622,0.0,21,0
338,622,0.0,17,0
278,622,0.0,22,0
339,622,0.0,28,0
320,622,0.0,25,0
289,622,1.0,11,0
333,622,3.0,8,0
207,622,3.0,7,0
309,622,6.0,6,0
317,622,0.0,24,0
327,622,0.0,18,0
224,622,15.0,1,1
182,622,0.0,13,0
337,622,0.0,20,0
307,622,0.0,19,0
280,622,0.0,16,0
199,622,0.0,14,0
238,622,3.0,9,0
314,622,2.0,10,0
223,622,7.0,5,0
235,622,10.0,3,0
304,622,15.0,2,1
328,622,9.0,4,1
312,623,2.0,12,0
329,623,0.0,25,0
290,623,0.0,16,0
293,623,0.0,31,0
305,623,0.0,29,0
306,623,9.0,5,1
250,623,1.0,15,0
340,623,0.0,26,0
243,623,0.0,24,0
338,623,0.0,21,0
278,623,1.0,14,0
339,623,0.0,30,0
320,623,0.0,28,0
289,623,1.0,13,0
333,623,3.0,8,0
207,623,3.0,9,0
309,623,6.0,7,0
317,623,0.0,27,0
327,623,0.0,22,0
224,623,19.0,1,1
182,623,0.0,17,0
337,623,0.0,19,0
307,623,0.0,23,0
280,623,0.0,20,0
199,623,0.0,18,0
238,623,3.0,10,0
314,623,2.0,11,0
223,623,7.0,6,0
235,623,16.0,2,0
304,623,15.0,3,1
328,623,12.0,4,1
330,624,0.0,30,0
312,624,2.0,15,0
329,624,0.0,26,0
290,624,0.0,18,0
293,624,0.0,32,0
305,624,3.0,11,0
306,624,9.0,5,1
250,624,3.0,13,0
340,624,0.0,27,0
243,624,0.0,25,0
338,624,0.0,24,0
278,624,2.0,16,0
339,624,0.0,31,0
320,624,0.0,29,0
289,624,1.0,17,0
333,624,3.0,9,0
207,624,3.0,10,0
309,624,6.0,8,0
317,624,0.0,28,0
327,624,6.0,7,0
224,624,28.0,1,2
182,624,0.0,19,0
337,624,0.0,22,0
307,624,0.0,21,0
280,624,0.0,23,0
199,624,0.0,20,0
238,624,3.0,12,0
314,624,2.0,14,0
223,624,7.0,6,0
235,624,16.0,3,0
304,624,19.0,2,1
328,624,12.0,4,1
221,625,0.0,31,0
330,625,0.0,27,0
312,625,2.0,16,0
329,625,0.0,26,0
290,625,0.0,18,0
293,625,0.0,33,0
305,625,4.0,11,0
306,625,9.0,5,1
250,625,3.0,14,0
340,625,0.0,28,0
243,625,0.0,25,0
338,625,0.0,24,0
278,625,6.0,9,0
339,625,0.0,32,0
320,625,0.0,30,0
289,625,1.0,17,0
333,625,3.0,12,0
207,625,3.0,13,0
309,625,6.0,8,0
317,625,0.0,29,0
327,625,9.0,6,0
224,625,34.0,1,2
182,625,0.0,19,0
337,625,0.0,22,0
307,625,0.0,21,0
280,625,0.0,23,0
199,625,0.0,20,0
238,625,5.0,10,0
314,625,2.0,15,0
223,625,7.0,7,0
235,625,16.0,4,0
304,625,19.0,3,1
328,625,21.0,2,2
262,626,0.0,33,0
232,626,1.0,18,0
221,626,0.0,32,0
330,626,0.0,28,0
312,626,2.0,16,0
329,626,0.0,27,0
290,626,0.0,19,0
293,626,0.0,35,0
305,626,4.0,11,0
306,626,9.0,6,1
250,626,3.0,14,0
340,626,0.0,29,0
243,626,0.0,26,0
338,626,0.0,25,0
278,626,9.0,8,0
339,626,0.0,34,0
320,626,0.0,31,0
289,626,1.0,17,0
333,626,3.0,12,0
207,626,3.0,13,0
309,626,10.0,5,0
317,626,0.0,30,0
327,626,9.0,7,0
224,626,43.0,1,3
182,626,0.0,21,0
337,626,0.0,23,0
307,626,0.0,22,0
280,626,0.0,24,0
199,626,0.0,20,0
238,626,5.0,10,0
314,626,2.0,15,0
223,626,7.0,9,0
235,626,16.0,4,0
304,626,21.0,3,1
328,626,27.0,2,2
321,627,0.0,36,0
262,627,0.0,33,0
232,627,1.0,19,0
221,627,0.0,32,0
330,627,0.0,28,0
312,627,4.0,12,0
329,627,0.0,25,0
290,627,0.0,20,0
293,627,0.0,35,0
305,627,4.0,11,0
306,627,9.0,7,1
250,627,3.0,16,0
340,627,0.0,29,0
243,627,0.0,27,0
338,627,0.0,26,0
278,627,9.0,9,0
339,627,0.0,34,0
320,627,0.0,31,0
289,627,2.0,18,0
333,627,3.0,13,0
207,627,3.0,15,0
309,627,10.0,6,0
317,627,0.0,30,0
327,627,9.0,8,0
224,627,43.0,1,3
182,627,0.0,22,0
337,627,0.0,23,0
307,627,3.0,14,0
280,627,0.0,24,0
199,627,0.0,21,0
238,627,9.0,10,0
314,627,2.0,17,0
223,627,13.0,5,0
235,627,25.0,3,1
304,627,21.0,4,1
328,627,27.0,2,2
296,628,0.0,35,0
321,628,0.0,37,0
262,628,0.0,33,0
232,628,1.0,19,0
221,628,0.0,32,0
330,628,0.0,29,0
312,628,4.0,13,0
329,628,0.0,25,0
290,628,0.0,20,0
293,628,0.0,36,0
305,628,7.0,11,0
306,628,9.0,8,1
250,628,3.0,16,0
340,628,0.0,30,0
243,628,0.0,27,0
338,628,0.0,26,0
278,628,11.0,7,0
339,628,0.0,34,0
320,628,0.0,28,0
289,628,2.0,18,0
333,628,3.0,14,0
207,628,3.0,15,0
309,628,14.0,5,0
317,628,0.0,31,0
327,628,9.0,9,0
224,628,52.0,1,4
182,628,0.0,22,0
337,628,0.0,23,0
307,628,4.0,12,0
280,628,0.0,24,0
199,628,0.0,21,0
238,628,9.0,10,0
314,628,2.0,17,0
223,628,13.0,6,0
235,628,25.0,4,1
304,628,27.0,3,1
328,628,27.0,2,2
341,629,0.0,32,0
296,629,0.0,36,0
321,629,0.0,38,0
262,629,0.0,34,0
232,629,1.0,19,0
221,629,0.0,33,0
330,629,0.0,30,0
312,629,4.0,13,0
329,629,0.0,25,0
290,629,0.0,21,0
293,629,0.0,37,0
305,629,13.0,7,0
306,629,9.0,9,1
250,629,3.0,17,0
340,629,0.0,31,0
243,629,0.0,28,0
338,629,0.0,27,0
278,629,11.0,8,0
339,629,0.0,35,0
320,629,1.0,20,0
289,629,4.0,14,0
333,629,3.0,15,0
207,629,3.0,16,0
309,629,17.0,5,0
317,629,0.0,29,0
327,629,9.0,10,0
224,629,61.0,1,5
182,629,0.0,23,0
337,629,0.0,24,0
307,629,4.0,12,0
280,629,0.0,26,0
199,629,0.0,22,0
238,629,9.0,11,0
314,629,2.0,18,0
223,629,13.0,6,0
235,629,25.0,4,1
304,629,31.0,2,1
328,629,27.0,3,2
343,630,0.0,39,0
342,630,0.0,33,0
341,630,0.0,32,0
296,630,0.0,37,0
321,630,0.0,40,0
262,630,0.0,35,0
232,630,1.0,20,0
221,630,0.0,34,0
330,630,0.0,30,0
312,630,4.0,13,0
329,630,0.0,25,0
290,630,0.0,22,0
293,630,0.0,38,0
305,630,13.0,7,0
306,630,9.0,9,1
250,630,3.0,18,0
340,630,0.0,31,0
243,630,0.0,28,0
338,630,0.0,27,0
278,630,12.0,8,0
339,630,0.0,36,0
320,630,1.0,21,0
289,630,4.0,14,0
333,630,3.0,16,0
207,630,3.0,17,0
309,630,23.0,5,0
317,630,0.0,29,0
327,630,9.0,10,0
224,630,61.0,1,5
182,630,0.0,23,0
337,630,0.0,24,0
307,630,4.0,12,0
280,630,0.0,26,0
199,630,3.0,15,0
238,630,9.0,11,0
314,630,2.0,19,0
223,630,15.0,6,0
235,630,25.0,4,1
304,630,35.0,3,1
328,630,36.0,2,3
344,631,0.0,32,0
222,631,0.0,29,0
343,631,0.0,41,0
342,631,0.0,34,0
341,631,0.0,36,0
296,631,0.0,39,0
321,631,0.0,42,0
262,631,0.0,37,0
232,631,1.0,20,0
221,631,0.0,24,0
330,631,0.0,33,0
312,631,4.0,14,0
329,631,0.0,26,0
290,631,0.0,22,0
293,631,0.0,40,0
305,631,13.0,8,0
306,631,9.0,11,1
250,631,3.0,18,0
340,631,0.0,35,0
243,631,0.0,30,0
338,631,0.0,28,0
278,631,12.0,10,0
339,631,0.0,38,0
320,631,1.0,21,0
289,631,4.0,15,0
333,631,3.0,17,0
207,631,4.0,12,0
309,631,23.0,5,0
317,631,0.0,31,0
327,631,15.0,6,0
224,631,61.0,1,5
182,631,0.0,23,0
337,631,0.0,25,0
307,631,4.0,13,0
280,631,0.0,27,0
199,631,3.0,16,0
238,631,12.0,9,0
314,631,2.0,19,0
223,631,15.0,7,0
235,631,27.0,4,1
304,631,39.0,3,1
328,631,45.0,2,4
339,632,0.0,25,0
347,632,0.0,24,0
320,632,0.0,23,0
334,632,0.0,22,0
340,632,0.0,21,0
346,632,0.0,20,0
293,632,0.0,19,0
345,632,0.0,18,0
307,632,0.0,17,0
327,632,0.0,16,0
341,632,0.0,15,0
224,632,0.0,14,0
333,632,0.0,13,0
243,632,0.0,12,0
280,632,0.0,11,0
238,632,0.0,10,0
289,632,0.0,9,0
235,632,0.0,8,0
312,632,0.0,7,0
304,632,1.0,6,0
278,632,2.0,5,0
317,632,3.0,4,0
223,632,4.0,3,0
328,632,6.0,2,0
207,632,9.0,1,1
314,633,0.0,14,0
306,633,1.0,9,0
339,633,0.0,22,0
347,633,0.0,27,0
320,633,0.0,12,0
334,633,0.0,26,0
340,633,0.0,25,0
346,633,0.0,24,0
293,633,0.0,23,0
345,633,3.0,7,0
307,633,0.0,15,0
327,633,0.0,10,0
341,633,0.0,18,0
224,633,0.0,21,0
333,633,0.0,20,0
243,633,0.0,19,0
280,633,0.0,17,0
238,633,0.0,16,0
289,633,0.0,13,0
235,633,6.0,3,0
312,633,0.0,11,0
304,633,3.0,8,0
278,633,6.0,4,0
317,633,3.0,6,0
223,633,4.0,5,0
328,633,15.0,1,1
207,633,9.0,2,1
342,634,0.0,26,0
314,634,0.0,18,0
306,634,1.0,12,0
339,634,0.0,23,0
347,634,0.0,28,0
320,634,0.0,17,0
