driverId,raceId,points,position,wins
360,710,0,10,0
356,710,0,17,0
427,710,0,16,0
364,710,0,15,0
385,710,0,13,0
403,710,0,11,0
346,710,0,12,0
383,710,1,8,0
305,710,1,9,0
347,710,2,6,0
373,710,12,1,1
397,710,8,3,0
386,710,6,4,0
289,710,12,2,1
430,711,0,21,0
408,711,0,22,0
394,711,0,15,0
429,711,0,20,0
404,711,0,18,0
428,711,0,24,0
309,711,0,23,0
278,711,2,9,0
401,711,0,13,0
341,711,6,6,0
360,711,6,5,0
356,711,4,7,0
427,711,0,19,0
364,711,1,12,0
385,711,0,17,0
403,711,0,14,0
346,711,0,16,0
383,711,1,10,0
305,711,1,11,0
347,711,2,8,0
373,711,21,1,2
397,711,8,4,0
386,711,9,3,0
289,711,14,2,1
430,712,0,21,0
408,712,0,22,0
394,712,0,15,0
429,712,0,20,0
404,712,0,18,0
428,712,0,24,0
309,712,0,23,0
278,712,2,10,0
401,712,0,14,0
341,712,6,8,0
360,712,7,7,0
356,712,8,6,0
427,712,0,19,0
364,712,10,5,1
385,712,0,17,0
403,712,0,13,0
346,712,0,16,0
383,712,1,11,0
305,712,1,12,0
347,712,2,9,0
373,712,21,1,2
397,712,11,4,0
386,712,11,3,0
289,712,20,2,1
370,713,0,29,0
380,713,0,28,0
420,713,0,26,0
399,713,0,21,0
374,713,0,18,0
430,713,0,25,0
408,713,0,24,0
394,713,0,16,0
429,713,0,22,0
404,713,0,19,0
428,713,0,27,0
309,713,0,23,0
278,713,2,11,0
401,713,0,15,0
341,713,10,7,0
360,713,7,8,0
356,713,11,5,0
427,713,0,20,0
364,713,10,6,1
385,713,2,9,0
403,713,1,13,0
346,713,0,17,0
383,713,1,12,0
305,713,1,14,0
347,713,2,10,0
373,713,30,1,3
397,713,11,4,0
386,713,11,3,0
289,713,26,2,1
431,714,0,28,0
405,714,0,23,0
423,714,0,21,0
370,714,0,32,0
380,714,0,31,0
420,714,0,29,0
399,714,0,25,0
374,714,0,19,0
430,714,0,27,0
408,714,1,17,0
394,714,0,20,0
429,714,0,26,0
404,714,0,22,0
428,714,0,30,0
309,714,0,24,0
278,714,2,12,0
401,714,0,18,0
341,714,19,3,1
360,714,7,8,0
356,714,11,6,0
427,714,2,13,0
364,714,10,7,1
385,714,6,9,0
403,714,1,15,0
346,714,3,10,0
383,714,1,14,0
305,714,1,16,0
347,714,2,11,0
373,714,30,2,3
397,714,11,5,0
386,714,11,4,0
289,714,32,1,1
358,715,0,26,0
431,715,0,29,0
405,715,0,23,0
423,715,0,22,0
370,715,0,33,0
380,715,0,32,0
420,715,0,30,0
399,715,0,25,0
374,715,0,21,0
430,715,0,28,0
408,715,4,11,0
394,715,0,19,0
429,715,0,27,0
404,715,2,14,0
428,715,0,31,0
309,715,0,24,0
278,715,2,15,0
401,715,0,20,0
341,715,19,3,1
360,715,7,9,0
356,715,11,6,0
427,715,2,16,0
364,715,10,8,1
385,715,15,5,1
403,715,1,17,0
346,715,3,12,0
383,715,5,10,0
305,715,1,18,0
347,715,3,13,0
373,715,30,2,3
397,715,11,7,0
386,715,17,4,0
289,715,32,1,1
340,716,0,36,0
402,716,0,34,0
432,716,0,29,0
375,716,0,23,0
358,716,0,27,0
431,716,0,32,0
405,716,0,25,0
423,716,0,22,0
370,716,0,37,0
380,716,0,35,0
420,716,0,31,0
399,716,0,26,0
374,716,1,19,0
430,716,0,30,0
408,716,4,11,0
394,716,0,20,0
429,716,0,28,0
404,716,4,12,0
428,716,0,33,0
309,716,0,24,0
278,716,2,15,0
401,716,0,21,0
341,716,28,3,2
360,716,13,6,0
356,716,11,7,0
427,716,2,16,0
364,716,10,9,1
385,716,19,5,1
403,716,1,17,0
346,716,3,13,0
383,716,5,10,0
305,716,1,18,0
347,716,3,14,0
373,716,30,2,3
397,716,11,8,0
386,716,20,4,0
289,716,32,1,1
434,717,0,29,0
433,717,2,17,0
340,717,0,38,0
402,717,0,36,0
432,717,0,31,0
375,717,0,24,0
358,717,0,28,0
431,717,0,34,0
405,717,0,26,0
423,717,0,23,0
370,717,0,39,0
380,717,0,37,0
420,717,0,33,0
399,717,0,27,0
374,717,1,21,0
430,717,0,32,0
408,717,4,12,0
394,717,0,22,0
429,717,0,30,0
404,717,4,13,0
428,717,0,35,0
309,717,0,25,0
278,717,2,15,0
401,717,1,19,0
341,717,34,2,2
360,717,13,6,0
356,717,11,7,0
427,717,2,16,0
364,717,10,9,1
385,717,19,5,1
403,717,1,18,0
346,717,7,10,0
383,717,5,11,0
305,717,1,20,0
347,717,3,14,0
373,717,30,3,3
397,717,11,8,0
386,717,23,4,0
289,717,39,1,2
382,718,0,26,0
345,718,1,22,0
434,718,0,28,0
433,718,2,18,0
340,718,0,40,0
402,718,0,38,0
432,718,0,33,0
375,718,0,25,0
358,718,0,31,0
431,718,0,36,0
405,718,0,29,0
423,718,0,24,0
370,718,0,41,0
380,718,0,39,0
420,718,0,35,0
399,718,0,30,0
374,718,4,12,0
430,718,0,34,0
408,718,4,13,0
394,718,0,23,0
429,718,0,32,0
404,718,4,14,0
428,718,0,37,0
309,718,0,27,0
278,718,2,16,0
401,718,1,20,0
341,718,40,1,2
360,718,13,7,0
356,718,11,8,0
427,718,2,17,0
364,718,19,6,2
385,718,23,4,1
403,718,1,19,0
346,718,7,10,0
383,718,5,11,0
305,718,1,21,0
347,718,3,15,0
373,718,32,3,3
397,718,11,9,0
386,718,23,5,0
289,718,39,2,2
430,719,0,25,0
385,719,0,24,0
439,719,0,23,0
438,719,0,22,0
437,719,0,21,0
436,719,0,20,0
394,719,0,19,0
403,719,0,18,0
428,719,0,17,0
278,719,0,16,0
346,719,0,15,0
440,719,0,14,0
364,719,0,13,0
427,719,0,12,0
435,719,0,11,0
404,719,0,10,0
356,719,0,9,0
373,719,0,8,0
347,719,0,7,0
401,719,1,6,0
408,719,2,5,0
341,719,3,4,0
360,719,4,3,0
386,719,6,2,0
289,719,9,1,1
375,720,0,26,0
397,720,0,25,0
408,720,2,8,0
347,720,2,7,0
376,720,0,15,0
430,720,1,10,0
385,720,0,27,0
438,720,0,11,0
437,720,0,24,0
436,720,0,23,0
394,720,0,22,0
403,720,0,19,0
428,720,0,21,0
278,720,0,20,0
346,720,0,18,0
440,720,0,16,0
364,720,4,5,0
427,720,0,17,0
435,720,0,14,0
404,720,0,13,0
356,720,0,12,0
373,720,9,2,1
401,720,1,9,0
423,721,0,24,0
375,721,1,12,0
397,721,0,27,0
376,721,0,18,0
430,721,1,10,0
385,721,0,28,0
439,721,0,29,0
438,721,0,15,0
437,721,0,26,0
436,721,0,25,0
394,721,0,22,0
403,721,0,21,0
428,721,0,23,0
278,721,0,20,0
346,721,0,13,0
440,721,0,14,0
364,721,10,3,0
427,721,0,19,0
435,721,0,17,0
408,721,2,9,0
289,721,9,5,1
386,721,11,2,0
418,722,0,24,0
423,722,0,26,0
397,722,0,29,0
375,722,1,14,0
356,722,3,9,0
376,722,0,21,0
430,722,1,12,0
385,722,0,19,0
439,722,0,30,0
438,722,0,18,0
437,722,0,28,0
436,722,0,27,0
394,722,0,23,0
403,722,0,22,0
428,722,0,25,0
278,722,0,15,0
346,722,1,11,0
440,722,0,16,0
364,722,12,2,0
427,722,0,17,0
404,722,3,8,0
373,722,27,1,3
347,722,2,10,0
373,723,36,1,4
356,723,3,9,0
404,723,3,8,0
435,723,0,24,0
427,723,0,18,0
364,723,12,5,0
440,723,1,13,0
346,723,1,12,0
278,723,0,17,0
428,723,0,28,0
403,723,0,26,0
394,723,0,27,0
436,723,0,23,0
437,723,0,30,0
420,723,0,29,0
383,723,0,22,0
305,723,0,20,0
418,723,0,21,0
423,723,0,31,0
375,723,1,16,0
397,723,0,32,0
376,723,0,25,0
385,723,2,11,0
439,723,0,33,0
442,724,0,37,0
435,724,0,26,0
427,724,0,19,0
364,724,12,5,0
440,724,3,12,0
346,724,1,14,0
278,724,0,18,0
428,724,0,22,0
403,724,0,28,0
394,724,0,31,0
436,724,0,25,0
437,724,0,30,0
438,724,0,20,0
439,724,0,34,0
385,724,2,13,0
430,724,1,16,0
441,724,0,36,0
429,724,0,35,0
432,724,0,29,0
420,724,0,32,0
383,724,0,24,0
305,724,0,21,0
418,724,0,23,0
423,724,3,10,0
375,724,1,17,0
397,724,0,33,0
347,724,3,11,0
373,724,42,1,4
447,725,0,43,0
446,725,0,42,0
444,725,0,40,0
445,725,0,41,0
427,725,0,19,0
443,725,0,38,0
374,725,0,27,0
442,725,0,39,0
441,725,0,37,0
429,725,0,36,0
432,725,0,31,0
420,725,0,33,0
383,725,0,25,0
305,725,0,20,0
418,725,0,24,0
423,725,3,10,0
375,725,1,17,0
397,725,0,34,0
376,725,0,30,0
289,725,13,5,1
430,725,1,16,0
385,725,2,13,0
439,725,0,35,0
438,725,0,21,0
437,725,0,32,0
436,725,0,26,0
394,725,0,28,0
403,725,0,23,0
428,725,0,22,0
278,725,0,18,0
346,725,1,14,0
364,725,12,6,0
435,725,0,29,0
404,725,6,8,0
356,725,5,9,0
373,725,51,1,5
347,725,3,11,0
401,725,1,15,0
450,726,0,42,0
435,726,0,30,0
427,726,0,20,0
364,726,12,6,0
440,726,3,13,0
346,726,1,15,0
278,726,0,18,0
428,726,0,23,0
433,726,0,39,0
434,726,0,37,0
345,726,0,35,0
449,726,0,33,0
448,726,0,19,0
447,726,0,49,0
446,726,0,48,0
445,726,0,47,0
444,726,0,46,0
443,726,0,44,0
374,726,0,28,0
442,726,0,45,0
441,726,0,43,0
432,726,0,32,0
420,726,0,36,0
383,726,0,26,0
305,726,0,21,0
418,726,0,25,0
423,726,3,11,0
375,726,1,17,0
397,726,0,38,0
376,726,0,31,0
430,726,2,14,0
385,726,4,10,0
373,726,51,1,5
356,726,8,8,0
438,726,0,22,0
436,726,0,27,0
394,726,0,29,0
435,727,0,32,0
427,727,0,21,0
364,727,13,7,0
440,727,3,13,0
346,727,1,15,0
278,727,0,18,0
428,727,0,24,0
356,727,14,6,0
452,727,0,45,0
451,727,0,41,0
382,727,0,27,0
450,727,0,44,0
433,727,0,40,0
434,727,0,19,0
345,727,0,36,0
449,727,0,35,0
448,727,0,20,0
447,727,0,52,0
446,727,0,51,0
445,727,0,50,0
444,727,0,49,0
443,727,0,47,0
374,727,0,30,0
442,727,0,48,0
441,727,0,46,0
429,727,0,43,0
432,727,0,34,0
420,727,0,38,0
383,727,0,28,0
305,727,0,22,0
418,727,0,26,0
375,727,1,17,0
397,727,0,39,0
376,727,0,33,0
430,727,2,14,0
385,727,4,11,0
439,727,0,42,0
438,727,0,23,0
437,727,0,37,0
394,727,0,31,0
427,729,0,22,0
458,729,0,21,0
457,729,0,20,0
356,729,0,19,0
341,729,0,18,0
456,729,0,17,0
360,729,0,16,0
364,729,0,15,0
455,729,0,14,0
418,729,0,13,0
404,729,0,12,0
386,729,0,11,0
454,729,0,10,0
373,729,0,9,0
453,729,0,8,0
347,729,0,7,0
430,729,1,6,0
408,729,2,5,0
394,729,3,4,0
403,729,4,3,0
401,729,6,2,0
289,729,9,1,1
459,730,0,28,0
424,730,0,27,0
425,730,0,26,0
346,730,0,23,0
435,730,0,11,0
385,730,4,5,0
427,730,0,22,0
458,730,0,25,0
457,730,0,24,0
356,730,0,13,0
341,730,3,6,0
456,730,0,18,0
360,730,9,3,1
364,730,0,20,0
455,730,0,21,0
418,730,0,19,0
404,730,0,15,0
386,730,0,17,0
454,730,0,16,0
373,730,0,14,0
453,730,0,12,0
347,730,2,8,0
430,730,1,10,0
408,730,2,9,0
394,730,3,7,0
403,730,10,2,0
401,730,6,4,0
289,730,10,1,1
461,731,0,32,0
460,731,0,30,0
436,731,0,19,0
376,731,0,17,0
459,731,0,27,0
424,731,0,31,0
425,731,0,29,0
346,731,0,18,0
435,731,0,14,0
385,731,4,7,0
427,731,0,15,0
458,731,0,28,0
457,731,0,26,0
356,731,1,13,0
341,731,5,6,0
456,731,0,22,0
360,731,9,4,1
364,731,0,24,0
455,731,0,25,0
418,731,0,23,0
404,731,0,20,0
386,731,0,21,0
454,731,3,8,0
373,731,9,3,1
453,731,0,16,0
347,731,2,10,0
430,731,1,12,0
408,731,2,11,0
394,731,3,9,0
403,731,14,2,0
401,731,6,5,0
289,731,16,1,1
437,732,0,33,0
446,732,0,30,0
462,732,0,28,0
397,732,0,26,0
461,732,0,36,0
460,732,0,34,0
436,732,0,21,0
376,732,0,19,0
459,732,0,27,0
424,732,0,35,0
425,732,0,32,0
346,732,0,20,0
435,732,0,17,0
385,732,4,10,0
427,732,0,16,0
458,732,0,31,0
457,732,0,29,0
356,732,1,15,0
341,732,7,7,0
456,732,0,23,0
360,732,12,3,1
364,732,9,5,1
455,732,0,25,0
418,732,0,24,0
404,732,0,22,0
386,732,4,9,0
454,732,3,11,0
373,732,9,4,1
453,732,0,18,0
347,732,2,13,0
430,732,2,14,0
408,732,8,6,0
394,732,3,12,0
403,732,14,2,0
401,732,6,8,0
289,732,16,1,1
465,733,0,37,0
464,733,0,34,0
463,733,0,25,0
438,733,0,23,0
437,733,0,24,0
446,733,0,33,0
462,733,0,31,0
397,733,0,29,0
461,733,0,40,0
460,733,0,38,0
436,733,0,22,0
376,733,0,20,0
459,733,0,30,0
424,733,0,39,0
425,733,0,36,0
346,733,0,21,0
435,733,0,18,0
385,733,4,10,0
427,733,0,16,0
458,733,0,35,0
457,733,0,32,0
356,733,3,13,0
341,733,13,5,0
456,733,0,27,0
360,733,16,3,1
364,733,9,6,1
455,733,0,28,0
418,733,0,17,0
404,733,0,26,0
386,733,4,9,0
454,733,3,11,0
373,733,18,2,2
453,733,0,19,0
347,733,2,14,0
430,733,2,15,0
408,733,9,7,0
394,733,3,12,0
403,733,14,4,0
401,733,6,8,0
289,733,19,1,1
445,734,0,43,0
428,734,0,42,0
466,734,0,25,0
465,734,0,33,0
464,734,0,36,0
463,734,0,27,0
438,734,0,24,0
437,734,0,22,0
446,734,0,37,0
462,734,0,34,0
397,734,0,31,0
461,734,0,41,0
460,734,0,39,0
436,734,0,23,0
376,734,0,20,0
459,734,0,32,0
424,734,0,40,0
425,734,0,26,0
346,734,0,21,0
435,734,0,18,0
385,734,4,10,0
427,734,0,16,0
458,734,0,38,0
457,734,0,35,0
356,734,3,13,0
341,734,19,3,0
456,734,0,29,0
360,734,18,4,1
364,734,13,6,1
455,734,0,30,0
418,734,0,17,0
404,734,0,28,0
386,734,4,9,0
454,734,4,11,0
373,734,21,2,2
453,734,0,19,0
347,734,2,14,0
430,734,2,15,0
408,734,9,7,0
394,734,3,12,0
403,734,14,5,0
401,734,6,8,0
289,734,28,1,2
442,735,0,47,0
439,735,0,45,0
444,735,0,44,0
467,735,0,43,0
445,735,0,46,0
428,735,0,42,0
466,735,0,26,0
465,735,0,33,0
464,735,0,36,0
463,735,0,27,0
438,735,0,24,0
437,735,0,23,0
446,735,0,37,0
462,735,0,34,0
397,735,0,31,0
461,735,0,41,0
460,735,0,39,0
436,735,0,25,0
376,735,0,21,0
459,735,0,32,0
424,735,0,40,0
425,735,0,20,0
346,735,0,22,0
435,735,3,13,0
385,735,4,11,0
427,735,0,17,0
458,735,0,38,0
457,735,0,35,0
356,735,3,15,0
341,735,19,4,0
456,735,0,29,0
360,735,22,2,1
364,735,13,6,1
455,735,0,30,0
418,735,0,18,0
404,735,0,28,0
386,735,10,7,0
454,735,4,12,0
373,735,21,3,2
453,735,0,19,0
347,735,3,14,0
430,735,2,16,0
408,735,9,8,0
394,735,5,10,0
403,735,14,5,0
401,735,6,9,0
289,735,36,1,3
440,736,0,39,0
470,736,0,34,0
434,736,0,29,0
469,736,0,25,0
468,736,0,23,0
442,736,0,52,0
439,736,0,50,0
444,736,0,49,0
467,736,0,48,0
445,736,0,51,0
428,736,0,47,0
466,736,0,30,0
465,736,0,37,0
464,736,0,41,0
463,736,0,31,0
438,736,0,27,0
437,736,0,26,0
446,736,0,42,0
462,736,0,38,0
397,736,0,35,0
461,736,0,46,0
460,736,0,44,0
436,736,0,28,0
376,736,0,22,0
459,736,0,36,0
424,736,0,45,0
425,736,0,21,0
346,736,0,24,0
435,736,3,14,0
385,736,4,12,0
427,736,0,18,0
458,736,0,43,0
457,736,0,40,0
356,736,6,10,0
341,736,19,4,0
456,736,0,32,0
360,736,24,3,1
364,736,15,5,1
455,736,0,33,0
418,736,1,17,0
404,736,0,20,0
386,736,10,7,0
454,736,4,13,0
373,736,30,2,3
453,736,0,19,0
347,736,3,15,0
430,736,2,16,0
408,736,9,8,0
394,736,5,11,0
403,736,14,6,0
401,736,6,9,0
289,736,39,1,3
368,737,0,52,0
474,737,0,44,0
473,737,0,42,0
472,737,0,39,0
411,737,0,37,0
413,737,0,28,0
471,737,0,25,0
340,737,0,22,0
410,737,1,19,0
440,737,0,47,0
470,737,0,40,0
434,737,0,33,0
469,737,0,29,0
468,737,0,26,0
442,737,0,61,0
439,737,0,59,0
444,737,0,58,0
467,737,0,57,0
445,737,0,60,0
428,737,0,56,0
466,737,0,34,0
465,737,0,45,0
464,737,0,49,0
463,737,0,35,0
438,737,0,31,0
437,737,0,30,0
446,737,0,50,0
462,737,0,46,0
397,737,0,41,0
461,737,0,55,0
460,737,0,53,0
436,737,0,32,0
376,737,0,24,0
459,737,0,43,0
424,737,0,54,0
425,737,0,23,0
346,737,0,27,0
435,737,3,14,0
385,737,4,12,0
427,737,0,20,0
458,737,0,51,0
457,737,0,48,0
356,737,9,9,0
341,737,19,4,0
456,737,0,36,0
360,737,27,3,1
364,737,15,5,1
455,737,0,38,0
418,737,1,18,0
404,737,2,16,0
386,737,10,8,0
454,737,4,13,0
373,737,30,2,3
453,737,0,21,0
347,737,3,15,0
430,737,2,17,0
408,737,13,7,0
394,737,5,11,0
403,737,14,6,0
401,737,6,10,0
289,737,42,1,4
482,738,0,21,0
376,738,0,20,0
418,738,0,19,0
481,738,0,18,0
404,738,0,17,0
289,738,0,16,0
356,738,0,15,0
480,738,0,14,0
479,738,0,13,0
347,738,0,12,0
341,738,0,11,0
373,738,0,10,0
478,738,0,9,0
477,738,0,8,0
427,738,0,7,0
360,738,1,6,0
364,738,2,5,0
476,738,3,4,0
403,738,4,3,0
386,738,6,2,0
475,738,9,1,1
437,739,0,20,0
430,739,0,17,0
401,739,0,16,0
482,739,0,24,0
376,739,0,23,0
418,739,0,19,0
481,739,0,22,0
404,739,0,21,0
289,739,0,11,0
356,739,1,8,0
480,739,0,18,0
479,739,0,13,0
347,739,0,15,0
341,739,0,9,0
373,739,4,5,0
478,739,0,14,0
477,739,0,12,0
427,739,0,10,0
360,739,1,7,0
364,739,2,6,0
476,739,12,2,1
403,739,10,3,0
386,739,8,4,0
475,739,12,1,1
455,740,0,29,0
459,740,0,28,0
435,740,0,27,0
385,740,0,22,0
453,740,0,17,0
437,740,0,24,0
430,740,0,19,0
401,740,0,20,0
482,740,3,6,0
376,740,0,26,0
418,740,0,18,0
481,740,0,25,0
404,740,0,23,0
289,740,0,13,0
356,740,1,10,0
480,740,0,21,0
479,740,0,15,0
347,740,0,11,0
341,740,2,8,0
373,740,4,5,0
478,740,0,16,0
477,740,0,14,0
427,740,0,12,0
360,740,1,9,0
364,740,3,7,0
476,740,18,2,1
403,740,19,1,1
386,740,12,4,0
475,740,12,3,1
484,741,0,35,0
485,741,0,34,0
428,741,0,33,0
483,741,0,30,0
456,741,0,17,0
394,741,9,5,1
455,741,0,32,0
459,741,0,31,0
435,741,0,28,0
385,741,0,27,0
453,741,0,20,0
437,741,0,26,0
430,741,0,23,0
401,741,0,25,0
482,741,3,9,0
376,741,0,29,0
418,741,0,21,0
481,741,0,22,0
404,741,3,8,0
289,741,1,12,0
356,741,1,13,0
480,741,0,24,0
479,741,0,18,0
347,741,0,14,0
341,741,2,11,0
373,741,8,7,0
478,741,0,19,0
477,741,0,16,0
427,741,0,15,0
360,741,3,10,0
364,741,9,6,0
476,741,18,2,1
403,741,19,1,1
386,741,12,4,0
475,741,12,3,1
487,742,0,39,0
460,742,0,37,0
441,742,0,36,0
465,742,0,29,0
408,742,0,26,0
484,742,0,40,0
485,742,0,38,0
428,742,0,35,0
483,742,0,33,0
456,742,1,15,0
394,742,9,5,1
455,742,0,30,0
459,742,0,34,0
435,742,0,31,0
385,742,0,25,0
453,742,0,20,0
437,742,0,28,0
430,742,0,23,0
401,742,0,27,0
482,742,3,10,0
376,742,0,32,0
418,742,0,21,0
481,742,0,22,0
404,742,3,9,0
289,742,1,14,0
356,742,4,8,0
480,742,0,24,0
479,742,0,18,0
347,742,2,12,0
341,742,2,13,0
373,742,8,7,0
478,742,0,19,0
477,742,0,17,0
427,742,0,16,0
360,742,3,11,0
364,742,9,6,0
476,742,27,1,2
403,742,25,2,1
386,742,16,3,0
475,742,12,4,1
436,743,0,45,0
490,743,0,44,0
489,743,0,43,0
488,743,0,40,0
431,743,0,38,0
487,743,0,41,0
460,743,0,31,0
441,743,0,37,0
465,743,0,30,0
408,743,0,23,0
484,743,0,42,0
485,743,0,39,0
428,743,0,35,0
483,743,0,36,0
456,743,1,14,0
394,743,9,6,1
455,743,0,32,0
459,743,0,29,0
435,743,0,33,0
385,743,0,27,0
453,743,0,19,0
437,743,0,26,0
430,743,0,24,0
401,743,0,28,0
482,743,3,12,0
376,743,0,34,0
418,743,0,21,0
481,743,0,22,0
404,743,3,11,0
289,743,1,15,0
356,743,4,8,0
480,743,0,25,0
479,743,0,18,0
347,743,2,13,0
341,743,4,9,0
373,743,11,5,0
478,743,0,20,0
477,743,0,17,0
427,743,0,16,0
360,743,4,10,0
364,743,9,7,0
476,743,33,1,2
403,743,29,2,1
386,743,16,4,0
475,743,21,3,2
492,744,0,55,0
467,744,0,54,0
491,744,0,53,0
429,744,0,52,0
444,744,0,49,0
424,744,0,46,0
486,744,0,43,0
425,744,0,40,0
454,744,0,37,0
447,744,0,35,0
436,744,0,51,0
490,744,0,50,0
489,744,0,29,0
488,744,0,48,0
431,744,0,44,0
487,744,0,47,0
460,744,0,33,0
441,744,0,25,0
465,744,0,32,0
408,744,0,26,0
484,744,0,42,0
485,744,0,45,0
428,744,0,39,0
483,744,0,41,0
456,744,2,16,0
394,744,9,7,1
455,744,0,34,0
459,744,0,31,0
435,744,0,36,0
385,744,0,20,0
453,744,3,11,0
437,744,0,28,0
430,744,0,19,0
401,744,0,30,0
482,744,3,13,0
376,744,0,38,0
418,744,0,23,0
481,744,0,24,0
404,744,3,12,0
289,744,1,17,0
356,744,4,9,0
480,744,0,27,0
479,744,2,15,0
347,744,2,14,0
341,744,4,10,0
373,744,11,6,0
478,744,0,22,0
477,744,0,21,0
427,744,0,18,0
360,744,8,8,0
364,744,15,5,0
476,744,33,2,2
403,744,34,1,2
386,744,16,4,0
475,744,21,3,2
495,745,0,47,0
433,745,0,43,0
494,745,0,39,0
440,745,0,38,0
434,745,0,28,0
493,745,0,24,0
468,745,0,22,0
492,745,0,62,0
467,745,0,61,0
491,745,0,60,0
429,745,0,59,0
444,745,0,56,0
424,745,0,53,0
486,745,0,50,0
425,745,0,46,0
454,745,0,42,0
447,745,0,40,0
436,745,0,58,0
490,745,0,57,0
489,745,0,32,0
488,745,0,55,0
431,745,0,51,0
487,745,0,54,0
460,745,0,36,0
441,745,0,27,0
465,745,0,35,0
408,745,0,29,0
484,745,0,49,0
485,745,0,52,0
428,745,0,45,0
483,745,0,48,0
456,745,2,17,0
394,745,9,9,1
455,745,0,37,0
459,745,0,34,0
435,745,0,41,0
385,745,0,20,0
453,745,3,13,0
437,745,0,31,0
430,745,0,19,0
401,745,0,33,0
482,745,3,14,0
376,745,0,44,0
418,745,0,25,0
481,745,0,26,0
404,745,12,6,1
289,745,3,16,0
356,745,4,11,0
480,745,0,30,0
479,745,6,10,0
347,745,3,15,0
341,745,4,12,0
373,745,11,7,0
478,745,0,23,0
477,745,0,21,0
427,745,0,18,0
360,745,11,8,0
364,745,21,4,0
476,745,33,2,2
403,745,34,1,2
386,745,16,5,0
475,745,21,3,2
483,746,0,22,0
504,746,0,21,0
503,746,0,20,0
502,746,0,19,0
289,746,0,18,0
356,746,0,17,0
501,746,0,16,0
439,746,0,15,0
500,746,0,14,0
418,746,0,13,0
499,746,0,12,0
498,746,0,11,0
497,746,0,10,0
403,746,0,9,0
347,746,0,8,0
404,746,1,5,0
476,746,2,4,0
496,746,3,3,0
475,746,0,6,0
477,746,6,2,0
360,746,8,1,1
437,747,0,33,0
508,747,0,32,0
507,747,0,30,0
484,747,0,27,0
506,747,0,26,0
427,747,0,11,0
341,747,0,24,0
505,747,0,22,0
456,747,0,20,0
364,747,0,19,0
386,747,1,10,0
479,747,3,5,0
483,747,0,31,0
504,747,0,29,0
503,747,0,28,0
502,747,0,21,0
289,747,0,12,0
356,747,0,25,0
501,747,0,23,0
439,747,0,18,0
500,747,0,17,0
418,747,0,16,0
499,747,0,15,0
498,747,0,14,0
497,747,0,13,0
403,747,4,4,0
347,747,2,7,0
404,747,1,9,0
476,747,2,8,0
496,747,3,6,0
475,747,8,2,1
477,747,6,3,0
360,747,14,1,1
539,748,0,51,0
538,748,0,50,0
537,748,0,49,0
536,748,0,48,0
535,748,0,47,0
534,748,0,46,0
533,748,0,45,0
532,748,0,44,0
531,748,0,43,0
530,748,0,42,0
529,748,0,41,0
528,748,0,40,0
527,748,0,39,0
526,748,0,38,0
525,748,0,37,0
524,748,0,36,0
523,748,0,35,0
522,748,0,34,0
521,748,0,33,0
520,748,0,32,0
519,748,0,29,0
518,748,0,28,0
517,748,0,25,0
516,748,0,23,0
515,748,0,22,0
514,748,0,20,0
494,748,0,19,0
513,748,1,16,0
512,748,2,13,0
511,748,3,8,0
510,748,4,7,0
449,748,6,5,0
509,748,8,3,1
437,748,0,66,0
508,748,0,65,0
507,748,0,63,0
484,748,0,60,0
506,748,0,59,0
427,748,0,17,0
341,748,0,57,0
505,748,0,55,0
456,748,0,53,0
364,748,0,52,0
386,748,1,15,0
479,748,3,9,0
483,748,0,64,0
504,748,0,62,0
503,748,0,61,0
502,748,0,54,0
289,748,0,18,0
356,748,0,58,0
501,748,0,56,0
439,748,0,31,0
500,748,0,30,0
418,748,0,27,0
499,748,0,26,0
498,748,0,24,0
497,748,0,21,0
403,748,4,6,0
347,748,2,11,0
404,748,1,14,0
476,748,2,12,0
496,748,3,10,0
475,748,8,2,1
477,748,6,4,0
360,748,14,1,1
373,749,0,58,0
430,749,0,22,0
481,749,0,21,0
539,749,0,54,0
538,749,0,53,0
537,749,0,52,0
536,749,0,51,0
535,749,0,50,0
534,749,0,49,0
533,749,0,48,0
532,749,0,47,0
531,749,0,46,0
530,749,0,45,0
529,749,0,44,0
528,749,0,43,0
527,749,0,42,0
526,749,0,41,0
525,749,0,40,0
524,749,0,39,0
523,749,0,38,0
522,749,0,37,0
521,749,0,36,0
520,749,0,35,0
519,749,0,32,0
518,749,0,31,0
517,749,0,28,0
516,749,0,26,0
515,749,0,25,0
514,749,0,23,0
494,749,0,20,0
513,749,1,18,0
512,749,2,16,0
511,749,3,13,0
510,749,4,10,0
449,749,6,7,0
509,749,8,4,1
437,749,0,69,0
508,749,0,64,0
507,749,0,66,0
484,749,0,63,0
506,749,0,62,0
427,749,0,19,0
341,749,0,61,0
505,749,0,59,0
456,749,0,57,0
364,749,0,56,0
386,749,2,17,0
479,749,3,12,0
483,749,0,68,0
504,749,0,67,0
503,749,0,65,0
502,749,0,55,0
289,749,4,8,0
356,749,8,3,1
501,749,0,60,0
439,749,0,34,0
500,749,0,33,0
418,749,0,30,0
499,749,0,29,0
498,749,0,27,0
497,749,0,24,0
403,749,4,9,0
347,749,2,15,0
404,749,7,5,0
476,749,4,11,0
496,749,3,14,0
475,749,11,2,1
477,749,6,6,0
360,749,14,1,1
540,750,0,69,0
435,750,0,59,0
376,750,1,20,0
482,750,4,10,0
