driverId,raceId,position,q1,q2,q3
19,48,14,01:23.6,01:23.3,\N
21,48,15,01:23.6,01:23.3,\N
20,48,16,01:23.6,01:23.4,\N
11,48,17,01:23.7,\N,\N
23,48,18,01:23.8,\N,\N
24,48,19,01:23.9,\N,\N
14,48,20,01:24.0,\N,\N
16,48,21,01:24.7,\N,\N
29,48,22,01:25.1,\N,\N
8,49,1,01:46.2,01:45.1,01:46.0
13,49,2,01:46.1,01:45.2,01:46.0
4,49,3,01:46.1,01:45.4,01:46.1
1,49,4,01:46.4,01:45.1,01:46.4
3,49,5,01:47.0,01:46.5,01:47.3
2,49,6,01:46.9,01:46.0,01:47.4
17,49,7,01:47.1,01:46.4,01:47.5
15,49,8,01:47.1,01:46.5,01:47.8
5,49,9,01:47.0,01:46.2,01:48.5
23,49,10,01:47.3,01:46.6,\N
14,49,11,01:47.3,01:46.8,\N
18,49,12,01:47.5,01:47.0,\N
24,49,13,01:47.6,01:47.1,\N
9,49,14,01:46.7,01:45.9,01:47.0
25,49,15,01:47.5,01:47.4,\N
20,49,16,01:47.6,\N,\N
22,49,17,01:48.0,\N,\N
11,49,18,01:48.0,\N,\N
16,49,19,01:48.0,\N,\N
19,49,20,01:48.2,\N,\N
29,49,21,01:49.6,\N,\N
21,49,22,01:47.1,01:46.6,\N
1,50,1,01:25.5,01:24.8,01:25.4
4,50,2,01:25.4,01:24.8,01:25.4
8,50,3,01:25.4,01:25.0,01:25.5
13,50,4,01:25.4,01:25.0,01:25.8
2,50,5,01:26.0,01:25.2,01:26.5
18,50,6,01:26.6,01:25.5,01:26.9
17,50,7,01:26.0,01:25.5,01:26.9
20,50,8,01:26.0,01:25.9,01:27.0
9,50,9,01:26.3,01:25.5,01:27.2
21,50,10,01:26.9,01:26.0,\N
5,50,11,01:27.2,01:26.2,\N
14,50,12,01:26.9,01:26.2,\N
15,50,13,01:26.7,01:26.3,\N
24,50,14,01:27.2,01:26.9,\N
23,50,15,01:27.2,\N,\N
3,50,16,01:26.6,01:25.8,01:26.7
22,50,17,01:27.3,\N,\N
25,50,18,01:27.5,\N,\N
19,50,19,01:27.6,\N,\N
16,50,20,01:28.6,\N,\N
11,50,21,01:28.8,\N,\N
29,50,22,01:29.7,\N,\N
1,51,1,01:35.8,01:35.9,01:35.9
8,51,2,01:35.7,01:35.4,01:36.0
13,51,3,01:35.8,01:35.8,01:36.2
4,51,4,01:35.8,01:35.8,01:36.6
14,51,5,01:36.9,01:36.3,01:37.6
23,51,6,01:37.1,01:36.7,01:38.0
17,51,7,01:37.2,01:36.6,01:38.2
2,51,8,01:36.7,01:36.2,01:38.5
9,51,9,01:36.3,01:36.1,01:38.5
18,51,10,01:37.1,01:36.8,01:39.3
24,51,11,01:37.0,01:36.9,\N
15,51,12,01:37.2,01:37.0,\N
5,51,13,01:37.2,01:37.0,\N
19,51,14,01:37.2,01:37.2,\N
3,51,15,01:37.1,01:37.5,\N
22,51,16,01:37.3,\N,\N
20,51,17,01:37.0,01:36.9,\N
21,51,18,01:37.3,\N,\N
25,51,19,01:37.5,\N,\N
11,51,20,01:38.2,\N,\N
16,51,21,01:38.7,\N,\N
29,51,22,01:39.3,\N,\N
13,52,1,01:12.3,01:12.4,01:11.9
1,52,2,01:13.0,01:12.3,01:12.1
8,52,3,01:13.0,01:12.2,01:12.3
4,52,4,01:12.9,01:12.6,01:12.4
17,52,5,01:13.1,01:12.7,01:12.9
2,52,6,01:13.5,01:12.9,01:13.1
9,52,7,01:13.1,01:12.6,01:13.1
15,52,8,01:13.5,01:12.8,01:13.2
14,52,9,01:13.3,01:12.8,01:13.3
3,52,10,01:13.7,01:12.8,01:13.5
22,52,11,01:13.7,01:12.9,\N
21,52,12,01:13.5,01:13.0,\N
20,52,13,01:13.9,01:13.1,\N
24,52,14,01:13.6,01:13.3,\N
23,52,15,01:13.8,01:13.3,\N
18,52,16,01:14.1,01:13.5,\N
5,52,17,01:14.1,\N,\N
11,52,18,01:14.1,\N,\N
6,52,19,01:14.4,\N,\N
19,52,20,01:14.6,\N,\N
16,52,21,01:15.2,\N,\N
29,52,22,01:15.5,\N,\N
30,53,1,01:33.3,01:32.0,01:31.4
13,53,2,01:33.6,01:32.0,01:31.5
18,53,3,01:32.6,01:32.0,01:31.5
4,53,4,01:32.4,01:31.2,01:31.7
31,53,5,01:33.2,01:31.5,01:32.2
22,53,6,01:33.9,01:32.3,01:32.6
17,53,7,01:33.5,01:32.3,01:33.0
32,53,8,01:34.3,01:32.1,01:33.1
21,53,9,01:32.9,01:31.8,01:33.5
2,53,10,01:33.4,01:32.0,01:33.9
35,53,11,01:33.9,01:32.5,\N
3,53,12,01:32.9,01:32.6,\N
14,53,13,01:33.7,01:32.8,\N
15,53,14,01:34.0,01:33.1,\N
24,53,15,01:34.4,01:33.4,\N
26,53,16,01:34.0,01:34.6,\N
23,53,17,01:34.7,\N,\N
27,53,18,01:35.7,\N,\N
33,53,19,01:35.9,\N,\N
11,53,20,01:37.4,\N,\N
34,53,21,01:40.3,\N,\N
8,53,22,\N,\N,\N
21,54,1,01:35.5,01:33.6,01:33.8
18,54,2,01:35.0,01:33.5,01:34.0
3,54,3,01:35.1,01:34.6,01:34.6
30,54,4,01:35.8,01:34.6,01:34.7
17,54,5,01:35.3,01:34.3,01:34.7
31,54,6,01:34.5,01:34.6,01:34.9
8,54,7,01:34.7,01:34.4,01:35.0
4,54,8,01:35.5,01:34.0,01:35.7
32,54,9,01:35.2,01:34.5,01:38.7
23,54,10,01:35.2,01:34.6,\N
14,54,11,01:34.8,01:34.6,\N
22,54,12,01:35.5,01:34.7,\N
15,54,13,01:35.5,01:34.7,\N
35,54,14,01:35.4,01:34.8,\N
2,54,15,01:35.6,01:34.8,\N
13,54,16,01:35.1,\N,\N
26,54,17,01:36.3,\N,\N
24,54,18,01:36.6,\N,\N
27,54,19,01:37.4,\N,\N
33,54,20,01:37.8,\N,\N
11,54,21,01:39.0,\N,\N
34,54,22,01:40.7,\N,\N
18,55,1,01:28.1,01:26.3,01:25.2
21,55,2,01:27.8,01:26.2,01:25.6
4,55,3,01:28.6,01:25.7,01:25.8
8,55,4,01:27.2,01:26.2,01:25.8
31,55,5,01:27.1,01:25.9,01:26.0
23,55,6,01:28.0,01:26.6,01:26.6
17,55,7,01:27.7,01:26.1,01:26.9
2,55,8,01:27.8,01:26.0,01:27.6
35,55,9,01:28.5,01:26.7,01:29.2
15,55,10,01:27.7,01:26.3,\N
30,55,11,01:28.2,01:26.7,\N
14,55,12,01:28.4,01:27.0,\N
24,55,13,01:29.0,01:27.2,\N
32,55,14,01:28.8,01:27.6,\N
3,55,15,01:28.4,01:29.4,\N
13,55,16,01:28.9,\N,\N
22,55,17,01:29.9,\N,\N
27,55,18,01:30.2,\N,\N
26,55,19,01:30.4,\N,\N
33,55,20,01:30.7,\N,\N
11,55,21,01:32.3,\N,\N
34,55,22,01:36.2,\N,\N
30,56,1,01:24.6,01:22.6,01:22.8
18,56,2,01:24.5,01:23.7,01:23.0
22,56,3,01:24.7,01:23.8,01:23.2
13,56,4,01:24.9,01:23.6,01:23.7
4,56,5,01:23.5,01:23.7,01:23.7
23,56,6,01:24.4,01:23.6,01:23.8
31,56,7,01:25.0,01:23.8,01:24.0
8,56,8,01:24.3,01:23.2,01:24.2
15,56,9,01:24.4,01:23.7,01:24.2
17,56,10,01:25.0,01:23.7,01:24.8
21,56,11,01:24.4,01:23.8,\N
35,56,12,01:25.1,01:23.9,\N
3,56,13,01:24.5,01:24.0,\N
14,56,14,01:24.8,01:24.1,\N
2,56,15,01:25.4,01:24.1,\N
24,56,16,01:24.9,01:24.5,\N
32,56,17,01:25.4,\N,\N
26,56,18,01:25.4,\N,\N
33,56,19,01:26.8,\N,\N
27,56,20,01:27.1,\N,\N
11,56,21,01:27.6,\N,\N
34,56,22,01:29.3,\N,\N
4,57,1,01:31.1,01:30.3,01:29.8
30,57,2,01:31.2,01:30.0,01:30.0
13,57,3,01:31.9,01:30.7,01:30.4
22,57,4,01:31.7,01:30.5,01:30.8
8,57,5,01:31.3,01:30.2,01:30.9
18,57,6,01:31.4,01:30.8,01:30.9
15,57,7,01:31.8,01:30.7,01:31.4
35,57,8,01:31.5,01:30.9,01:31.5
31,57,9,01:31.8,01:30.7,01:31.9
17,57,10,01:31.7,01:30.9,01:33.4
23,57,11,01:31.5,01:30.9,\N
3,57,12,01:32.1,01:31.2,\N
21,57,13,01:31.6,01:31.2,\N
14,57,14,01:31.7,01:31.2,\N
2,57,15,01:31.5,01:31.4,\N
24,57,16,01:32.7,01:31.7,\N
32,57,17,01:32.9,\N,\N
27,57,18,01:32.9,\N,\N
26,57,19,01:33.0,\N,\N
33,57,20,01:33.7,\N,\N
11,57,21,01:35.2,\N,\N
36,57,22,01:46.5,\N,\N
4,58,1,01:15.8,01:15.1,01:14.6
21,58,2,01:16.0,01:14.8,01:14.7
30,58,3,01:16.0,01:14.6,01:15.0
13,58,4,01:16.4,01:15.2,01:15.4
22,58,5,01:16.3,01:15.3,01:15.9
23,58,6,01:16.2,01:15.2,01:15.9
15,58,7,01:16.2,01:15.1,01:16.0
18,58,8,01:16.1,01:15.1,01:16.0
8,58,9,01:16.6,01:15.4,01:16.0
2,58,10,01:16.3,01:15.5,01:17.1
17,58,11,01:16.7,01:15.5,\N
31,58,12,01:16.2,01:15.8,\N
3,58,13,01:17.2,01:15.8,\N
35,58,14,01:16.1,01:15.8,\N
32,58,15,01:16.6,01:15.9,\N
24,58,16,01:17.1,01:16.7,\N
26,58,17,01:17.4,\N,\N
33,58,18,01:17.7,\N,\N
27,58,19,01:18.0,\N,\N
11,58,20,01:18.9,\N,\N
36,58,21,01:20.8,\N,\N
14,58,22,\N,\N,\N
4,59,1,01:14.2,01:13.6,01:14.0
17,59,2,01:14.3,01:13.7,01:14.1
8,59,3,01:13.9,01:13.5,01:14.1
31,59,4,01:14.5,01:14.3,01:14.7
22,59,5,01:14.8,01:14.3,01:15.8
15,59,6,01:14.9,01:14.2,01:15.9
14,59,7,01:15.1,01:13.7,01:16.4
3,59,8,01:14.9,01:13.9,01:16.6
21,59,9,01:14.6,01:13.6,01:17.3
23,59,10,01:14.4,01:14.4,\N
32,59,11,01:14.5,01:14.7,\N
24,59,12,01:15.3,01:15.0,\N
18,59,13,01:15.1,01:15.0,\N
35,59,14,01:15.3,01:15.1,\N
2,59,15,01:15.3,01:15.1,\N
27,59,16,01:15.6,\N,\N
33,59,17,01:16.0,\N,\N
26,59,18,01:16.2,\N,\N
11,59,19,01:17.3,\N,\N
36,59,20,01:17.5,\N,\N
13,59,21,\N,\N,\N
30,59,22,\N,\N,\N
4,60,1,01:21.0,01:20.3,01:20.3
8,60,2,01:21.6,01:20.5,01:20.4
30,60,3,01:22.1,01:20.7,01:20.6
13,60,4,01:21.6,01:20.8,01:20.8
21,60,5,01:22.4,01:20.6,01:20.9
22,60,6,01:23.0,01:20.9,01:20.9
23,60,7,01:22.9,01:21.0,01:21.1
31,60,8,01:22.2,01:20.8,01:21.1
2,60,9,01:21.7,01:20.6,01:21.3
35,60,10,01:21.6,01:20.7,01:21.6
14,60,11,01:22.4,01:21.4,\N
3,60,12,01:23.1,01:21.6,\N
24,60,13,01:22.7,01:21.7,\N
32,60,14,01:22.8,01:22.0,\N
26,60,15,01:22.5,01:22.1,\N
33,60,16,01:22.9,01:22.2,\N
17,60,17,01:23.1,\N,\N
27,60,18,01:23.2,\N,\N
18,60,19,01:23.2,\N,\N
11,60,20,01:26.2,\N,\N
36,60,21,01:26.3,\N,\N
15,60,22,\N,\N,\N
4,61,1,01:15.4,01:14.7,01:14.9
21,61,2,01:15.9,01:15.3,01:15.2
8,61,3,01:15.4,01:15.3,01:15.4
15,61,4,01:16.5,01:15.5,01:16.0
30,61,5,01:15.7,01:15.1,01:16.0
3,61,6,01:16.4,01:15.3,01:16.0
31,61,7,01:16.3,01:15.3,01:16.2
18,61,8,01:16.6,01:15.8,01:16.6
22,61,9,01:16.7,01:15.6,01:16.9
13,61,10,01:16.3,01:15.6,01:17.2
35,61,11,01:16.5,01:15.8,\N
32,61,12,01:16.6,01:15.8,\N
2,61,13,01:15.9,01:15.9,\N
23,61,14,01:16.7,01:15.9,\N
24,61,15,01:16.6,01:16.1,\N
14,61,16,01:16.5,01:16.3,\N
17,61,17,01:17.0,\N,\N
26,61,18,01:17.0,\N,\N
33,61,19,01:17.1,\N,\N
27,61,20,01:17.1,\N,\N
11,61,21,01:19.1,\N,\N
36,61,22,01:19.2,\N,\N
30,62,1,01:11.6,01:10.6,01:10.8
13,62,2,01:11.1,01:11.1,01:11.4
21,62,3,01:12.3,01:11.2,01:11.9
22,62,4,01:12.2,01:11.3,01:12.1
4,62,5,01:12.4,01:11.9,01:12.4
35,62,6,01:12.1,01:11.7,01:12.5
18,62,7,01:12.2,01:11.9,01:12.5
23,62,8,01:11.9,01:11.7,01:12.8
8,62,9,01:12.8,01:12.1,01:13.2
2,62,10,01:11.9,01:11.7,01:15.3
31,62,11,01:12.5,01:12.2,\N
17,62,12,01:12.9,01:12.3,\N
26,62,13,01:13.2,01:12.8,\N
27,62,14,01:12.7,01:12.9,\N
33,62,15,01:12.6,01:12.9,\N
32,62,16,01:12.8,01:12.9,\N
14,62,17,01:13.2,\N,\N
11,62,18,01:13.5,\N,\N
3,62,19,01:13.5,\N,\N
15,62,20,01:13.8,\N,\N
24,62,21,01:14.0,\N,\N
36,62,22,01:16.0,\N,\N
30,63,1,01:15.9,01:15.1,01:15.5
13,63,2,01:16.3,01:15.7,01:15.5
4,63,3,01:16.3,01:15.7,01:15.8
15,63,4,01:15.6,01:15.8,01:16.0
23,63,5,01:15.9,01:15.6,01:16.1
8,63,6,01:16.2,01:15.7,01:16.3
21,63,7,01:16.8,01:15.9,01:16.3
37,63,8,01:16.7,01:15.9,01:16.6
3,63,9,01:16.5,01:15.9,01:18.3
14,63,10,01:16.4,01:16.0,01:18.7
17,63,11,01:16.5,01:16.1,\N
2,63,12,01:16.7,01:16.3,\N
32,63,13,01:16.9,01:16.4,\N
22,63,14,01:17.0,01:17.0,\N
26,63,15,01:17.1,01:17.1,\N
27,63,16,01:17.0,01:17.1,\N
24,63,17,01:17.2,\N,\N
35,63,18,01:17.3,\N,\N
18,63,19,01:17.5,\N,\N
33,63,20,01:17.6,\N,\N
36,63,21,01:18.6,\N,\N
11,63,22,01:18.8,\N,\N
8,64,1,01:15.2,01:14.4,01:14.1
30,64,2,01:14.9,01:13.8,01:14.2
13,64,3,01:14.4,01:14.1,01:14.6
18,64,4,01:15.9,01:14.4,01:14.9
21,64,5,01:15.9,01:14.5,01:14.9
22,64,6,01:15.8,01:14.7,01:14.9
4,64,7,01:15.5,01:14.7,01:15.3
23,64,8,01:15.8,01:14.7,01:15.9
37,64,9,01:15.7,01:15.0,01:15.9
14,64,10,01:15.8,01:14.8,01:16.3
17,64,11,01:15.7,01:15.1,\N
32,64,12,01:15.8,01:15.1,\N
15,64,13,01:15.4,01:15.1,\N
35,64,14,01:16.3,01:15.3,\N
3,64,15,01:16.2,01:15.4,\N
2,64,16,01:16.2,01:15.4,\N
24,64,17,01:16.4,\N,\N
27,64,18,01:17.1,\N,\N
11,64,19,01:17.2,\N,\N
33,64,20,01:17.8,\N,\N
29,64,21,01:20.4,\N,\N
26,64,22,\N,\N,\N
8,65,1,01:20.1,01:19.7,01:19.6
13,65,2,01:19.7,01:19.5,01:19.9
22,65,3,01:21.1,01:19.8,01:20.1
18,65,4,01:20.8,01:19.9,01:20.1
37,65,5,01:21.3,01:20.0,01:20.1
17,65,6,01:21.3,01:20.0,01:20.3
23,65,7,01:21.1,01:20.2,01:20.8
21,65,8,01:21.4,01:20.2,01:20.9
15,65,9,01:21.4,01:20.2,01:21.1
9,65,10,01:20.9,01:20.3,01:22.0
2,65,11,01:21.4,01:20.6,\N
30,65,12,01:21.4,01:20.9,\N
14,65,13,01:21.2,01:20.9,\N
32,65,14,01:22.0,01:21.2,\N
4,65,15,01:21.8,01:21.4,\N
33,65,16,01:22.0,01:23.8,\N
24,65,17,01:22.1,\N,\N
3,65,18,01:22.1,\N,\N
26,65,19,01:22.3,\N,\N
11,65,20,01:23.0,\N,\N
27,65,21,01:23.1,\N,\N
29,65,22,01:24.0,\N,\N
13,66,1,01:27.3,01:27.1,01:26.9
30,66,2,01:27.4,01:25.9,01:27.3
4,66,3,01:27.9,01:26.9,01:27.3
21,66,4,01:28.2,01:27.3,01:27.6
23,66,5,01:27.7,01:27.1,01:27.6
2,66,6,01:28.2,01:27.3,01:27.8
18,66,7,01:28.2,01:26.9,01:27.8
8,66,8,01:28.2,01:27.2,01:27.9
9,66,9,01:28.2,01:27.4,01:28.2
17,66,10,01:28.3,01:27.6,01:29.4
32,66,11,01:28.3,01:27.9,\N
37,66,12,01:28.4,01:27.9,\N
15,66,13,01:28.5,01:28.0,\N
22,66,14,01:28.4,01:28.3,\N
3,66,15,01:28.9,01:28.4,\N
27,66,16,01:29.0,01:28.6,\N
14,66,17,01:29.1,\N,\N
26,66,18,01:29.2,\N,\N
24,66,19,01:29.2,\N,\N
33,66,20,01:29.9,\N,\N
29,66,21,01:30.6,\N,\N
11,66,22,01:30.9,\N,\N
8,67,1,01:22.0,01:21.3,01:21.5
30,67,2,01:21.7,01:21.4,01:21.5
2,67,3,01:21.8,01:21.4,01:21.7
13,67,4,01:22.0,01:21.2,01:21.7
18,67,5,01:22.5,01:21.6,01:22.0
9,67,6,01:22.4,01:21.3,01:22.3
37,67,7,01:22.4,01:21.9,01:22.3
22,67,8,01:22.6,01:21.7,01:22.8
21,67,9,01:22.5,01:21.7,01:23.2
4,67,10,01:21.7,01:21.5,01:25.7
15,67,11,01:22.1,01:21.9,\N
3,67,12,01:22.6,01:22.2,\N
23,67,13,01:22.6,01:22.3,\N
14,67,14,01:22.6,01:22.6,\N
26,67,15,01:22.9,01:23.2,\N
32,67,16,01:22.9,\N,\N
24,67,17,01:23.0,\N,\N
27,67,18,01:23.1,\N,\N
17,67,19,01:23.3,\N,\N
33,67,20,01:23.9,\N,\N
11,67,21,01:24.3,\N,\N
29,67,22,01:26.0,\N,\N
4,68,1,01:44.1,01:44.0,01:44.4
21,68,2,01:44.4,01:44.3,01:45.0
22,68,3,01:47.1,01:45.2,01:45.5
18,68,4,01:45.8,01:44.7,01:45.5
8,68,5,01:44.9,01:45.6,01:45.8
30,68,6,01:47.4,01:45.7,01:45.8
37,68,7,01:44.8,01:45.1,01:45.9
2,68,8,01:46.2,01:45.1,01:46.1
9,68,9,01:46.0,01:45.6,01:46.6
38,68,10,01:46.4,01:45.7,01:48.0
26,68,11,01:46.2,01:45.9,\N
14,68,12,01:45.9,01:46.0,\N
24,68,13,01:45.6,01:46.2,\N
17,68,14,01:48.6,01:46.4,\N
3,68,15,01:47.5,01:47.4,\N
23,68,16,01:48.9,\N,\N
15,68,17,01:49.1,\N,\N
33,68,18,01:49.9,\N,\N
29,68,19,01:55.6,\N,\N
13,68,20,01:47.2,01:46.0,\N
11,68,21,01:50.3,\N,\N
27,68,22,01:49.5,\N,\N
13,69,1,01:30.1,01:29.8,01:29.6
30,69,2,01:31.3,01:29.0,01:29.7
23,69,3,01:30.6,01:30.3,01:30.0
15,69,4,01:30.4,01:30.2,01:30.0
4,69,5,01:31.0,01:30.4,01:30.4
21,69,6,01:31.7,01:30.3,01:30.6
18,69,7,01:30.8,01:30.3,01:31.0
22,69,8,01:32.0,01:30.6,01:31.5
2,69,9,01:31.8,01:30.5,01:31.5
3,69,10,01:30.6,01:30.3,01:31.9
8,69,11,01:32.1,01:30.8,\N
9,69,12,01:31.2,01:31.1,\N
37,69,13,01:31.6,01:31.3,\N
17,69,14,01:31.6,01:31.3,\N
24,69,15,01:31.7,01:31.9,\N
27,69,16,01:32.2,01:33.8,\N
14,69,17,01:32.3,\N,\N
38,69,18,01:32.4,\N,\N
26,69,19,01:32.9,\N,\N
11,69,20,01:33.7,\N,\N
33,69,21,01:33.7,\N,\N
29,69,22,\N,\N,\N
13,70,1,01:10.6,01:10.8,01:10.7
8,70,2,01:12.0,01:11.4,01:11.3
15,70,3,01:11.9,01:11.3,01:11.3
4,70,4,01:11.8,01:11.1,01:11.6
22,70,5,01:12.0,01:11.6,01:11.6
21,70,6,01:12.0,01:11.5,01:11.6
23,70,7,01:11.7,01:11.5,01:11.7
2,70,8,01:12.3,01:11.6,01:11.9
9,70,9,01:12.0,01:11.6,01:12.1
30,70,10,01:11.6,01:10.3,\N
17,70,11,01:12.0,01:11.6,\N
37,70,12,01:11.8,01:11.7,\N
3,70,13,01:12.0,01:11.7,\N
18,70,14,01:12.1,01:11.7,\N
38,70,15,01:12.5,01:12.6,\N
24,70,16,01:12.9,01:12.9,\N
26,70,17,01:12.9,\N,\N
27,70,18,01:13.1,\N,\N
14,70,19,01:13.2,\N,\N
11,70,20,01:13.3,\N,\N
29,70,21,01:13.4,\N,\N
33,70,22,\N,\N,\N
2,77,1,01:30.1,\N,\N
8,77,2,01:30.2,\N,\N
17,77,3,01:30.4,\N,\N
15,77,4,01:30.7,\N,\N
31,77,5,01:30.9,\N,\N
4,77,6,01:31.1,\N,\N
22,77,7,01:31.2,\N,\N
23,77,8,01:31.4,\N,\N
21,77,9,01:31.6,\N,\N
30,77,10,01:31.6,\N,\N
13,77,11,01:32.2,\N,\N
14,77,12,01:32.6,\N,\N
18,77,13,01:32.6,\N,\N
24,77,14,01:32.6,\N,\N
35,77,15,01:32.9,\N,\N
11,77,16,01:32.9,\N,\N
33,77,17,01:35.0,\N,\N
40,77,18,01:36.0,\N,\N
39,77,19,01:36.2,\N,\N
27,77,20,01:36.2,\N,\N
18,78,1,01:15.2,\N,\N
30,78,2,01:15.5,\N,\N
4,78,3,01:15.6,\N,\N
21,78,4,01:15.6,\N,\N
31,78,5,01:15.7,\N,\N
11,78,6,01:15.7,\N,\N
8,78,7,01:15.9,\N,\N
35,78,8,01:16.1,\N,\N
15,78,9,01:16.2,\N,\N
23,78,10,01:16.4,\N,\N
13,78,11,01:16.7,\N,\N
14,78,12,01:16.9,\N,\N
2,78,13,01:17.1,\N,\N
17,78,14,01:17.7,\N,\N
27,78,15,01:18.2,\N,\N
32,78,16,01:18.2,\N,\N
39,78,17,01:18.7,\N,\N
33,78,18,01:19.0,\N,\N
40,78,19,01:19.6,\N,\N
22,78,20,\N,\N,\N
15,79,1,01:10.6,\N,\N
8,79,2,01:10.7,\N,\N
18,79,3,01:11.3,\N,\N
21,79,4,01:11.3,\N,\N
30,79,5,01:11.4,\N,\N
4,79,6,01:11.4,\N,\N
22,79,7,01:11.4,\N,\N
11,79,8,01:11.5,\N,\N
17,79,9,01:11.5,\N,\N
13,79,10,01:11.6,\N,\N
31,79,11,01:11.7,\N,\N
35,79,12,01:11.7,\N,\N
41,79,13,01:11.8,\N,\N
32,79,14,01:12.1,\N,\N
2,79,15,01:12.4,\N,\N
14,79,16,01:12.7,\N,\N
33,79,17,01:13.5,\N,\N
27,79,18,01:13.6,\N,\N
39,79,19,01:13.8,\N,\N
40,79,20,01:14.5,\N,\N
4,80,1,01:14.4,\N,\N
15,80,2,01:14.5,\N,\N
8,80,3,01:14.6,\N,\N
30,80,4,01:14.6,\N,\N
11,80,5,01:14.7,\N,\N
22,80,6,01:14.8,\N,\N
21,80,7,01:14.9,\N,\N
18,80,8,01:15.1,\N,\N
31,80,9,01:15.4,\N,\N
13,80,10,01:15.6,\N,\N
35,80,11,01:15.7,\N,\N
23,80,12,01:15.8,\N,\N
17,80,13,01:15.9,\N,\N
2,80,14,01:16.2,\N,\N
14,80,15,01:16.4,\N,\N
32,80,16,01:16.5,\N,\N
39,80,17,01:17.9,\N,\N
40,80,18,01:18.0,\N,\N
33,80,19,01:18.0,\N,\N
27,80,20,01:18.3,\N,\N
4,81,1,01:19.9,\N,\N
8,81,2,01:19.9,\N,\N
18,81,3,01:20.2,\N,\N
31,81,4,01:20.4,\N,\N
15,81,5,01:20.5,\N,\N
22,81,6,01:20.9,\N,\N
21,81,7,01:21.0,\N,\N
11,81,8,01:21.1,\N,\N
23,81,9,01:21.2,\N,\N
30,81,10,01:21.3,\N,\N
35,81,11,01:21.4,\N,\N
17,81,12,01:22.0,\N,\N
14,81,13,01:22.1,\N,\N
2,81,14,01:22.1,\N,\N
32,81,15,01:22.2,\N,\N
13,81,16,01:22.5,\N,\N
39,81,17,01:23.6,\N,\N
27,81,18,01:24.6,\N,\N
40,81,19,01:25.6,\N,\N
33,81,20,\N,\N,\N
8,82,1,01:14.3,\N,\N
18,82,2,01:14.8,\N,\N
4,82,3,01:14.9,\N,\N
21,82,4,01:14.9,\N,\N
30,82,5,01:15.0,\N,\N
17,82,6,01:15.1,\N,\N
2,82,7,01:15.4,\N,\N
11,82,8,01:15.5,\N,\N
15,82,9,01:15.5,\N,\N
32,82,10,01:15.6,\N,\N
14,82,11,01:15.7,\N,\N
23,82,12,01:15.7,\N,\N
13,82,13,01:16.0,\N,\N
35,82,14,01:16.0,\N,\N
22,82,15,01:16.2,\N,\N
27,82,16,01:17.5,\N,\N
38,82,17,01:18.3,\N,\N
33,82,18,01:18.6,\N,\N
31,82,19,\N,\N,\N
39,82,20,\N,\N,\N
30,83,1,01:19.9,\N,\N
31,83,2,01:20.8,\N,\N
15,83,3,01:20.8,\N,\N
8,83,4,01:20.9,\N,\N
23,83,5,01:21.0,\N,\N
4,83,6,01:21.1,\N,\N
22,83,7,01:21.2,\N,\N
18,83,8,01:21.3,\N,\N
21,83,9,01:21.3,\N,\N
11,83,10,01:21.8,\N,\N
32,83,11,01:21.9,\N,\N
2,83,12,01:22.1,\N,\N
14,83,13,01:22.3,\N,\N
13,83,14,01:22.6,\N,\N
35,83,15,01:22.9,\N,\N
17,83,16,01:23.5,\N,\N
27,83,17,01:24.4,\N,\N
39,83,18,01:25.1,\N,\N
38,83,19,01:25.5,\N,\N
33,83,20,\N,\N,\N
8,84,1,01:26.8,\N,\N
21,84,2,01:27.0,\N,\N
4,84,3,01:27.1,\N,\N
31,84,4,01:27.4,\N,\N
15,84,5,01:27.5,\N,\N
2,84,6,01:27.9,\N,\N
17,84,7,01:27.9,\N,\N
13,84,8,01:28.4,\N,\N
23,84,9,01:28.6,\N,\N
32,84,10,01:29.0,\N,\N
22,84,11,01:29.4,\N,\N
14,84,12,01:29.8,\N,\N
18,84,13,01:30.1,\N,\N
11,84,14,01:30.2,\N,\N
33,84,15,01:30.7,\N,\N
27,84,16,01:32.2,\N,\N
38,84,17,\N,\N,\N
35,84,18,\N,\N,\N
39,84,19,\N,\N,\N
30,84,20,\N,\N,\N
8,85,1,01:20.9,\N,\N
31,85,2,01:21.1,\N,\N
4,85,3,01:21.3,\N,\N
18,85,4,01:21.4,\N,\N
11,85,5,01:21.5,\N,\N
15,85,6,01:21.6,\N,\N
30,85,7,01:21.7,\N,\N
22,85,8,01:22.0,\N,\N
21,85,9,01:22.1,\N,\N
23,85,10,01:22.3,\N,\N
14,85,11,01:22.3,\N,\N
35,85,12,01:22.4,\N,\N
32,85,13,01:22.5,\N,\N
17,85,14,01:22.6,\N,\N
13,85,15,01:23.1,\N,\N
42,85,16,01:23.3,\N,\N
33,85,17,01:24.7,\N,\N
38,85,18,01:24.9,\N,\N
39,85,19,01:25.9,\N,\N
27,85,20,01:27.0,\N,\N
31,86,1,01:46.4,\N,\N
8,86,2,01:46.4,\N,\N
21,86,3,01:46.5,\N,\N
15,86,4,01:46.6,\N,\N
4,86,5,01:46.8,\N,\N
23,86,6,01:47.4,\N,\N
30,86,7,01:47.5,\N,\N
13,86,8,01:47.9,\N,\N
18,86,9,01:48.0,\N,\N
17,86,10,01:48.1,\N,\N
11,86,11,01:48.4,\N,\N
14,86,12,01:48.5,\N,\N
